Network ID	From Node ID	To Node ID	Length [km]	Cost [$]	Cost [$/yr]	Transmission?	Delivery?	Geometry [WKT]
link_314	TAZ_5699	TAZ_5604	14	0	0	True	False	LINESTRING (-115.3884 32.69974, -115.3606 32.8216)
link_315	TAZ_5699	TAZ_5613	9	0	0	True	False	LINESTRING (-115.3884 32.69974, -115.4815 32.70741)
link_316	TAZ_6836	TAZ_6100	48	0	0	True	False	LINESTRING (-115.9263 32.81521, -116.2904 33.11603)
link_317	TAZ_6836	TAZ_6101	50	0	0	True	False	LINESTRING (-115.9263 32.81521, -116.4389 32.70345)
link_318	TAZ_6836	TAZ_5602	36	0	0	True	False	LINESTRING (-115.9263 32.81521, -115.5883 32.96046)
link_319	TAZ_6836	TAZ_5611	35	0	0	True	False	LINESTRING (-115.9263 32.81521, -115.5887 32.69128)
link_320	TAZ_6836	TAZ_5607	34	0	0	True	False	LINESTRING (-115.9263 32.81521, -115.5671 32.80004)
link_321	TAZ_6836	TAZ_5615	39	0	0	True	False	LINESTRING (-115.9263 32.81521, -115.8706 33.15966)
link_322	TAZ_5600	TAZ_5693	69	0	0	True	False	LINESTRING (-115.6048 33.23767, -115.1519 33.72524)
link_323	TAZ_5600	TAZ_5602	31	0	0	True	False	LINESTRING (-115.6048 33.23767, -115.5883 32.96046)
link_324	TAZ_5600	TAZ_5603	29	0	0	True	False	LINESTRING (-115.6048 33.23767, -115.5348 32.98606)
link_325	TAZ_5600	TAZ_5615	26	0	0	True	False	LINESTRING (-115.6048 33.23767, -115.8706 33.15966)
link_326	TAZ_5600	TAZ_5668	71	0	0	True	False	LINESTRING (-115.6048 33.23767, -115.5823 33.88124)
link_327	TAZ_5609	TAZ_5608	5	0	0	True	False	LINESTRING (-115.554 32.78251, -115.5147 32.74937)
link_328	TAZ_5609	TAZ_5606	6	0	0	True	False	LINESTRING (-115.554 32.78251, -115.4948 32.79997)
link_329	TAZ_5609	TAZ_5611	11	0	0	True	False	LINESTRING (-115.554 32.78251, -115.5887 32.69128)
link_330	TAZ_5609	TAZ_5607	2	0	0	True	False	LINESTRING (-115.554 32.78251, -115.5671 32.80004)
link_331	TAZ_5681	TAZ_5670	23	0	0	True	False	LINESTRING (-114.7384 33.81184, -114.5603 33.66122)
link_332	TAZ_5681	TAZ_5693	39	0	0	True	False	LINESTRING (-114.7384 33.81184, -115.1519 33.72524)
link_333	TAZ_5681	TAZ_5148	77	0	0	True	False	LINESTRING (-114.7384 33.81184, -114.8028 34.50521)
link_334	TAZ_5681	TAZ_5669	32	0	0	True	False	LINESTRING (-114.7384 33.81184, -114.6533 33.53612)
link_341	WECC_IID	TAZ_5601	7	0	0	True	False	LINESTRING (-115.3654 33.03994, -115.4146 32.99079)
link_342	WECC_IID	TAZ_5614	35	0	0	True	False	LINESTRING (-115.3654 33.03994, -114.9985 33.07462)
link_343	WECC_IID	TAZ_5693	79	0	0	True	False	LINESTRING (-115.3654 33.03994, -115.1519 33.72524)
link_344	WECC_IID	TAZ_5603	17	0	0	True	False	LINESTRING (-115.3654 33.03994, -115.5348 32.98606)
link_345	WECC_IID	TAZ_5604	24	0	0	True	False	LINESTRING (-115.3654 33.03994, -115.3606 32.8216)
link_346	WECC_IID	TAZ_5600	31	0	0	True	False	LINESTRING (-115.3654 33.03994, -115.6048 33.23767)
link_347	Cavern_18	TAZ_5614	262	0	0	True	False	LINESTRING (-112.2159 33.4235, -114.9985 33.07462)
link_348	Cavern_18	TAZ_5670	219	0	0	True	False	LINESTRING (-112.2159 33.4235, -114.5603 33.66122)
link_349	Cavern_18	TAZ_5148	267	0	0	True	False	LINESTRING (-112.2159 33.4235, -114.8028 34.50521)
link_350	Cavern_18	TAZ_5669	227	0	0	True	False	LINESTRING (-112.2159 33.4235, -114.6533 33.53612)
link_351	Cavern_18	TAZ_5699	307	0	0	True	False	LINESTRING (-112.2159 33.4235, -115.3884 32.69974)
link_355	Cavern_17	Cavern_18	345	0	0	True	False	LINESTRING (-108.7064 34.4927, -112.2159 33.4235)
link_358	Cavern_5	TAZ_5612	961	0	0	True	False	LINESTRING (-105.2517 33.4598, -115.4969 32.68272)
link_359	Cavern_5	TAZ_5699	951	0	0	True	False	LINESTRING (-105.2517 33.4598, -115.3884 32.69974)
link_360	Cavern_5	Cavern_18	648	0	0	True	False	LINESTRING (-105.2517 33.4598, -112.2159 33.4235)
link_362	Cavern_5	Cavern_17	339	0	0	True	False	LINESTRING (-105.2517 33.4598, -108.7064 34.4927)
link_367	Cavern_12	Cavern_17	276	0	0	True	False	LINESTRING (-109.1173 36.953, -108.7064 34.4927)
link_373	TAZ_5138	TAZ_5194	75	0	0	True	False	LINESTRING (-115.4687 34.93416, -115.4457 34.25684)
link_374	TAZ_5138	TAZ_5148	77	0	0	True	False	LINESTRING (-115.4687 34.93416, -114.8028 34.50521)
link_375	TAZ_5139	TAZ_5138	63	0	0	True	False	LINESTRING (-115.8547 35.39993, -115.4687 34.93416)
link_376	WECC_SCE	TAZ_5147	59	0	0	True	False	LINESTRING (-115.7463 34.63158, -116.0727 34.17538)
link_377	WECC_SCE	TAZ_5194	50	0	0	True	False	LINESTRING (-115.7463 34.63158, -115.4457 34.25684)
link_378	WECC_SCE	TAZ_5146	54	0	0	True	False	LINESTRING (-115.7463 34.63158, -115.8731 34.15471)
link_379	WECC_SCE	TAZ_5138	42	0	0	True	False	LINESTRING (-115.7463 34.63158, -115.4687 34.93416)
link_380	WECC_SCE	TAZ_5139	86	0	0	True	False	LINESTRING (-115.7463 34.63158, -115.8547 35.39993)
link_381	WECC_SNV	TAZ_5139	118	0	0	True	False	LINESTRING (-115.0188 36.2132, -115.8547 35.39993)
link_383	Cavern_20	Cavern_12	418	0	0	True	False	LINESTRING (-113.7911 36.6513, -109.1173 36.953)
link_386	Cavern_22	TAZ_5148	124	0	0	True	False	LINESTRING (-114.5043 35.5978, -114.8028 34.50521)
link_388	Cavern_22	Cavern_18	320	0	0	True	False	LINESTRING (-114.5043 35.5978, -112.2159 33.4235)
link_389	Cavern_22	Cavern_20	133	0	0	True	False	LINESTRING (-114.5043 35.5978, -113.7911 36.6513)
link_391	Cavern_23	TAZ_5148	120	0	0	True	False	LINESTRING (-114.7036 35.5831, -114.8028 34.50521)
link_392	Cavern_23	TAZ_5138	100	0	0	True	False	LINESTRING (-114.7036 35.5831, -115.4687 34.93416)
link_393	Cavern_23	TAZ_5139	106	0	0	True	False	LINESTRING (-114.7036 35.5831, -115.8547 35.39993)
link_394	Cavern_23	WECC_SNV	76	0	0	True	False	LINESTRING (-114.7036 35.5831, -115.0188 36.2132)
link_396	Cavern_23	Cavern_22	18	0	0	True	False	LINESTRING (-114.7036 35.5831, -114.5043 35.5978)
link_397	TAZ_2332	TAZ_2313	43	0	0	True	False	LINESTRING (-120.4056 37.28707, -120.7388 37.00502)
link_400	TAZ_2900	TAZ_2822	35	0	0	True	False	LINESTRING (-119.1504 34.94732, -118.8838 35.17537)
link_403	TAZ_3321	TAZ_3301	51	0	0	True	False	LINESTRING (-120.4955 35.03068, -119.9879 35.22801)
link_404	TAZ_5111	TAZ_5110	22	0	0	True	False	LINESTRING (-116.8825 34.97923, -117.1231 34.93978)
link_405	TAZ_5140	TAZ_5139	68	0	0	True	False	LINESTRING (-116.6002 35.43787, -115.8547 35.39993)
link_406	TAZ_5140	TAZ_5111	57	0	0	True	False	LINESTRING (-116.6002 35.43787, -116.8825 34.97923)
link_407	TAZ_5195	TAZ_5144	55	0	0	True	False	LINESTRING (-116.4406 34.84499, -116.5975 34.36581)
link_408	TAZ_5195	TAZ_5147	82	0	0	True	False	LINESTRING (-116.4406 34.84499, -116.0727 34.17538)
link_409	TAZ_5195	TAZ_5139	82	0	0	True	False	LINESTRING (-116.4406 34.84499, -115.8547 35.39993)
link_410	TAZ_5195	WECC_SCE	68	0	0	True	False	LINESTRING (-116.4406 34.84499, -115.7463 34.63158)
link_411	TAZ_5195	TAZ_5111	43	0	0	True	False	LINESTRING (-116.4406 34.84499, -116.8825 34.97923)
link_412	TAZ_2234	TAZ_2200	6	0	0	True	False	LINESTRING (-120.859 37.6714, -120.9238 37.69815)
link_413	TAZ_2234	TAZ_2332	59	0	0	True	False	LINESTRING (-120.859 37.6714, -120.4056 37.28707)
link_414	TAZ_2308	TAZ_2313	52	0	0	True	False	LINESTRING (-120.2255 37.22345, -120.7388 37.00502)
link_415	TAZ_2308	TAZ_2332	17	0	0	True	False	LINESTRING (-120.2255 37.22345, -120.4056 37.28707)
link_416	TAZ_2312	TAZ_2313	26	0	0	True	False	LINESTRING (-121.0273 36.98734, -120.7388 37.00502)
link_419	TAZ_2479	TAZ_2473	3	0	0	True	False	LINESTRING (-119.7792 36.72732, -119.7844 36.74966)
link_421	TAZ_2518	TAZ_2606	35	0	0	True	False	LINESTRING (-119.6824 36.47594, -119.6997 36.1601)
link_422	TAZ_2525	TAZ_2313	59	0	0	True	False	LINESTRING (-120.3859 36.55101, -120.7388 37.00502)
link_423	TAZ_2525	TAZ_2532	32	0	0	True	False	LINESTRING (-120.3859 36.55101, -120.1598 36.32513)
link_428	TAZ_2550	TAZ_2308	24	0	0	True	False	LINESTRING (-120.0716 37.04858, -120.2255 37.22345)
link_429	TAZ_2795	TAZ_2822	24	0	0	True	False	LINESTRING (-118.7834 34.9797, -118.8838 35.17537)
link_430	TAZ_2795	TAZ_2900	34	0	0	True	False	LINESTRING (-118.7834 34.9797, -119.1504 34.94732)
link_431	TAZ_2795	TAZ_2912	29	0	0	True	False	LINESTRING (-118.7834 34.9797, -118.4641 34.98043)
link_432	TAZ_2872	TAZ_2822	22	0	0	True	False	LINESTRING (-119.0046 35.34644, -118.8838 35.17537)
link_433	TAZ_2903	TAZ_2912	18	0	0	True	False	LINESTRING (-118.3412 34.85657, -118.4641 34.98043)
link_436	TAZ_2917	TAZ_2739	17	0	0	True	False	LINESTRING (-119.2965 35.75378, -119.393 35.89036)
link_437	TAZ_2917	TAZ_2949	15	0	0	True	False	LINESTRING (-119.2965 35.75378, -119.1957 35.64337)
link_438	TAZ_2935	TAZ_2798	32	0	0	True	False	LINESTRING (-118.3378 35.28019, -118.5036 35.5302)
link_439	TAZ_2935	TAZ_2931	37	0	0	True	False	LINESTRING (-118.3378 35.28019, -117.9356 35.25082)
link_441	TAZ_2947	TAZ_3301	44	0	0	True	False	LINESTRING (-119.503 35.26723, -119.9879 35.22801)
link_442	TAZ_3013	TAZ_5139	177	0	0	True	False	LINESTRING (-117.3288 36.44608, -115.8547 35.39993)
link_443	TAZ_3013	WECC_SNV	209	0	0	True	False	LINESTRING (-117.3288 36.44608, -115.0188 36.2132)
link_444	TAZ_3013	TAZ_5140	130	0	0	True	False	LINESTRING (-117.3288 36.44608, -116.6002 35.43787)
link_451	TAZ_3361	TAZ_3414	73	0	0	True	False	LINESTRING (-119.825 34.77255, -119.2948 34.27765)
link_452	TAZ_3361	TAZ_3301	53	0	0	True	False	LINESTRING (-119.825 34.77255, -119.9879 35.22801)
link_453	TAZ_5158	TAZ_5115	38	0	0	True	False	LINESTRING (-117.3821 34.80717, -117.2197 34.48735)
link_454	TAZ_5158	TAZ_5110	28	0	0	True	False	LINESTRING (-117.3821 34.80717, -117.1231 34.93978)
link_455	TAZ_5158	TAZ_2931	71	0	0	True	False	LINESTRING (-117.3821 34.80717, -117.9356 35.25082)
link_456	TAZ_2227	TAZ_2234	24	0	0	True	False	LINESTRING (-120.8302 37.88664, -120.859 37.6714)
link_458	TAZ_2305	TAZ_2313	27	0	0	True	False	LINESTRING (-121.019 37.09455, -120.7388 37.00502)
link_459	TAZ_2305	TAZ_2312	12	0	0	True	False	LINESTRING (-121.019 37.09455, -121.0273 36.98734)
link_460	TAZ_2478	TAZ_2473	1	0	0	True	False	LINESTRING (-119.7827 36.73709, -119.7844 36.74966)
link_462	TAZ_2478	TAZ_2479	1	0	0	True	False	LINESTRING (-119.7827 36.73709, -119.7792 36.72732)
link_463	TAZ_2506	TAZ_2532	30	0	0	True	False	LINESTRING (-120.4398 36.1753, -120.1598 36.32513)
link_464	TAZ_2506	TAZ_3252	49	0	0	True	False	LINESTRING (-120.4398 36.1753, -120.9108 35.96052)
link_465	TAZ_2506	TAZ_2525	42	0	0	True	False	LINESTRING (-120.4398 36.1753, -120.3859 36.55101)
link_466	TAZ_2519	TAZ_2532	34	0	0	True	False	LINESTRING (-119.9558 36.5789, -120.1598 36.32513)
link_468	TAZ_2519	TAZ_2479	23	0	0	True	False	LINESTRING (-119.9558 36.5789, -119.7792 36.72732)
link_469	TAZ_2519	TAZ_2518	27	0	0	True	False	LINESTRING (-119.9558 36.5789, -119.6824 36.47594)
link_470	TAZ_2530	TAZ_2532	18	0	0	True	False	LINESTRING (-120.1031 36.16789, -120.1598 36.32513)
link_471	TAZ_2557	TAZ_2313	61	0	0	True	False	LINESTRING (-120.0538 36.93469, -120.7388 37.00502)
link_472	TAZ_2557	TAZ_2545	11	0	0	True	False	LINESTRING (-120.0538 36.93469, -119.9751 36.85443)
link_473	TAZ_2557	TAZ_2308	36	0	0	True	False	LINESTRING (-120.0538 36.93469, -120.2255 37.22345)
link_474	TAZ_2557	TAZ_2525	52	0	0	True	False	LINESTRING (-120.0538 36.93469, -120.3859 36.55101)
link_475	TAZ_2557	TAZ_2550	13	0	0	True	False	LINESTRING (-120.0538 36.93469, -120.0716 37.04858)
link_476	TAZ_2567	TAZ_2565	15	0	0	True	False	LINESTRING (-119.6782 37.24293, -119.6801 37.38187)
link_483	TAZ_2603	TAZ_2530	29	0	0	True	False	LINESTRING (-120.0814 35.90352, -120.1031 36.16789)
link_485	TAZ_2624	TAZ_2606	15	0	0	True	False	LINESTRING (-119.5517 36.10804, -119.6997 36.1601)
link_488	TAZ_2743	TAZ_2739	19	0	0	True	False	LINESTRING (-119.4204 36.06067, -119.393 35.89036)
link_490	TAZ_2743	TAZ_2624	13	0	0	True	False	LINESTRING (-119.4204 36.06067, -119.5517 36.10804)
link_494	TAZ_2783	TAZ_2606	35	0	0	True	False	LINESTRING (-119.3763 36.3423, -119.6997 36.1601)
link_495	TAZ_2783	TAZ_2509	70	0	0	True	False	LINESTRING (-119.3763 36.3423, -118.8695 36.82176)
link_496	TAZ_2783	TAZ_2518	31	0	0	True	False	LINESTRING (-119.3763 36.3423, -119.6824 36.47594)
link_498	TAZ_2783	TAZ_2624	30	0	0	True	False	LINESTRING (-119.3763 36.3423, -119.5517 36.10804)
link_500	TAZ_2893	TAZ_2822	17	0	0	True	False	LINESTRING (-119.0388 35.26246, -118.8838 35.17537)
link_501	TAZ_2893	TAZ_2872	10	0	0	True	False	LINESTRING (-119.0388 35.26246, -119.0046 35.34644)
link_502	TAZ_2909	TAZ_2912	25	0	0	True	False	LINESTRING (-118.3152 35.16885, -118.4641 34.98043)
link_503	TAZ_2909	TAZ_2903	35	0	0	True	False	LINESTRING (-118.3152 35.16885, -118.3412 34.85657)
link_504	TAZ_2909	TAZ_2931	36	0	0	True	False	LINESTRING (-118.3152 35.16885, -117.9356 35.25082)
link_505	TAZ_2909	TAZ_2935	13	0	0	True	False	LINESTRING (-118.3152 35.16885, -118.3378 35.28019)
link_514	TAZ_2946	TAZ_3301	49	0	0	True	False	LINESTRING (-119.4659 35.1339, -119.9879 35.22801)
link_515	TAZ_2946	TAZ_2947	15	0	0	True	False	LINESTRING (-119.4659 35.1339, -119.503 35.26723)
link_516	TAZ_2946	TAZ_3361	52	0	0	True	False	LINESTRING (-119.4659 35.1339, -119.825 34.77255)
link_520	TAZ_3016	TAZ_2509	64	0	0	True	False	LINESTRING (-118.2961 37.16752, -118.8695 36.82176)
link_521	TAZ_3016	TAZ_3013	118	0	0	True	False	LINESTRING (-118.2961 37.16752, -117.3288 36.44608)
link_523	TAZ_3305	TAZ_3252	41	0	0	True	False	LINESTRING (-120.6912 35.63537, -120.9108 35.96052)
link_533	TAZ_3599	TAZ_3614	30	0	0	True	False	LINESTRING (-118.8 34.79328, -118.7117 34.53146)
link_534	TAZ_3599	TAZ_2900	36	0	0	True	False	LINESTRING (-118.8 34.79328, -119.1504 34.94732)
link_535	TAZ_3599	TAZ_2912	37	0	0	True	False	LINESTRING (-118.8 34.79328, -118.4641 34.98043)
link_536	TAZ_3599	TAZ_2795	21	0	0	True	False	LINESTRING (-118.8 34.79328, -118.7834 34.9797)
link_537	TAZ_3687	TAZ_3604	28	0	0	True	False	LINESTRING (-118.3634 34.5955, -118.6351 34.47224)
link_538	TAZ_3687	TAZ_3729	35	0	0	True	False	LINESTRING (-118.3634 34.5955, -118.485 34.29475)
link_539	TAZ_3687	WEC_LADW	29	0	0	True	False	LINESTRING (-118.3634 34.5955, -118.2172 34.36134)
link_540	TAZ_3687	TAZ_2903	29	0	0	True	False	LINESTRING (-118.3634 34.5955, -118.3412 34.85657)
link_541	TAZ_3695	TAZ_2903	24	0	0	True	False	LINESTRING (-118.1521 34.71117, -118.3412 34.85657)
link_542	TAZ_3695	TAZ_3687	23	0	0	True	False	LINESTRING (-118.1521 34.71117, -118.3634 34.5955)
link_543	TAZ_5159	TAZ_5110	19	0	0	True	False	LINESTRING (-116.9605 34.83546, -117.1231 34.93978)
link_544	TAZ_5159	TAZ_5111	17	0	0	True	False	LINESTRING (-116.9605 34.83546, -116.8825 34.97923)
link_545	TAZ_5159	TAZ_5195	48	0	0	True	False	LINESTRING (-116.9605 34.83546, -116.4406 34.84499)
link_546	TAZ_2276	TAZ_2234	43	0	0	True	False	LINESTRING (-121.0363 37.30952, -120.859 37.6714)
link_547	TAZ_2276	TAZ_2305	24	0	0	True	False	LINESTRING (-121.0363 37.30952, -121.019 37.09455)
link_548	TAZ_2522	TAZ_2532	34	0	0	True	False	LINESTRING (-120.1373 36.63267, -120.1598 36.32513)
link_549	TAZ_2522	TAZ_2545	29	0	0	True	False	LINESTRING (-120.1373 36.63267, -119.9751 36.85443)
link_551	TAZ_2522	TAZ_2525	24	0	0	True	False	LINESTRING (-120.1373 36.63267, -120.3859 36.55101)
link_552	TAZ_2522	TAZ_2519	17	0	0	True	False	LINESTRING (-120.1373 36.63267, -119.9558 36.5789)
link_553	TAZ_2522	TAZ_2557	34	0	0	True	False	LINESTRING (-120.1373 36.63267, -120.0538 36.93469)
link_554	TAZ_2573	TAZ_2565	9	0	0	True	False	LINESTRING (-119.6159 37.31976, -119.6801 37.38187)
link_555	TAZ_2573	TAZ_2509	86	0	0	True	False	LINESTRING (-119.6159 37.31976, -118.8695 36.82176)
link_557	TAZ_2573	TAZ_2567	10	0	0	True	False	LINESTRING (-119.6159 37.31976, -119.6782 37.24293)
link_558	TAZ_2574	TAZ_2545	5	0	0	True	False	LINESTRING (-119.9824 36.8992, -119.9751 36.85443)
link_559	TAZ_2574	TAZ_2550	18	0	0	True	False	LINESTRING (-119.9824 36.8992, -120.0716 37.04858)
link_560	TAZ_2574	TAZ_2557	7	0	0	True	False	LINESTRING (-119.9824 36.8992, -120.0538 36.93469)
link_561	TAZ_2605	TAZ_2532	28	0	0	True	False	LINESTRING (-119.944 36.13865, -120.1598 36.32513)
link_562	TAZ_2605	TAZ_2606	22	0	0	True	False	LINESTRING (-119.944 36.13865, -119.6997 36.1601)
link_563	TAZ_2605	TAZ_2518	44	0	0	True	False	LINESTRING (-119.944 36.13865, -119.6824 36.47594)
link_564	TAZ_2605	TAZ_2519	49	0	0	True	False	LINESTRING (-119.944 36.13865, -119.9558 36.5789)
link_565	TAZ_2605	TAZ_2530	15	0	0	True	False	LINESTRING (-119.944 36.13865, -120.1031 36.16789)
link_567	TAZ_2605	TAZ_2603	29	0	0	True	False	LINESTRING (-119.944 36.13865, -120.0814 35.90352)
link_578	TAZ_2740	TAZ_2739	12	0	0	True	False	LINESTRING (-119.2641 35.8715, -119.393 35.89036)
link_580	TAZ_2740	TAZ_2949	26	0	0	True	False	LINESTRING (-119.2641 35.8715, -119.1957 35.64337)
link_581	TAZ_2740	TAZ_2917	13	0	0	True	False	LINESTRING (-119.2641 35.8715, -119.2965 35.75378)
link_583	TAZ_2796	TAZ_2822	18	0	0	True	False	LINESTRING (-118.7012 35.23272, -118.8838 35.17537)
link_584	TAZ_2796	TAZ_2795	29	0	0	True	False	LINESTRING (-118.7012 35.23272, -118.7834 34.9797)
link_585	TAZ_2810	TAZ_2949	39	0	0	True	False	LINESTRING (-119.0987 35.30506, -119.1957 35.64337)
link_586	TAZ_2810	TAZ_2872	10	0	0	True	False	LINESTRING (-119.0987 35.30506, -119.0046 35.34644)
link_587	TAZ_2810	TAZ_2893	7	0	0	True	False	LINESTRING (-119.0987 35.30506, -119.0388 35.26246)
link_589	TAZ_2838	TAZ_2822	24	0	0	True	False	LINESTRING (-118.9977 35.37019, -118.8838 35.17537)
link_590	TAZ_2838	TAZ_2949	35	0	0	True	False	LINESTRING (-118.9977 35.37019, -119.1957 35.64337)
link_591	TAZ_2838	TAZ_2872	3	0	0	True	False	LINESTRING (-118.9977 35.37019, -119.0046 35.34644)
link_593	TAZ_2838	TAZ_2796	31	0	0	True	False	LINESTRING (-118.9977 35.37019, -118.7012 35.23272)
link_599	TAZ_2924	TAZ_2931	37	0	0	True	False	LINESTRING (-117.8481 35.57236, -117.9356 35.25082)
link_600	TAZ_2924	TAZ_3013	108	0	0	True	False	LINESTRING (-117.8481 35.57236, -117.3288 36.44608)
link_602	TAZ_2936	TAZ_2912	16	0	0	True	False	LINESTRING (-118.4501 35.12779, -118.4641 34.98043)
link_603	TAZ_2936	TAZ_2935	20	0	0	True	False	LINESTRING (-118.4501 35.12779, -118.3378 35.28019)
link_604	TAZ_2936	TAZ_2909	13	0	0	True	False	LINESTRING (-118.4501 35.12779, -118.3152 35.16885)
link_606	TAZ_2940	TAZ_2949	23	0	0	True	False	LINESTRING (-119.3767 35.49721, -119.1957 35.64337)
link_608	TAZ_2940	TAZ_2810	33	0	0	True	False	LINESTRING (-119.3767 35.49721, -119.0987 35.30506)
link_609	TAZ_2944	TAZ_2900	31	0	0	True	False	LINESTRING (-119.4528 35.06697, -119.1504 34.94732)
link_610	TAZ_2944	TAZ_3361	47	0	0	True	False	LINESTRING (-119.4528 35.06697, -119.825 34.77255)
link_611	TAZ_2944	TAZ_2946	8	0	0	True	False	LINESTRING (-119.4528 35.06697, -119.4659 35.1339)
link_616	TAZ_3023	TAZ_3022	41	0	0	True	False	LINESTRING (-118.9816 37.63797, -118.5197 37.69179)
link_617	TAZ_3023	TAZ_2509	91	0	0	True	False	LINESTRING (-118.9816 37.63797, -118.8695 36.82176)
link_618	TAZ_3023	TAZ_3016	80	0	0	True	False	LINESTRING (-118.9816 37.63797, -118.2961 37.16752)
link_619	TAZ_3023	TAZ_2573	66	0	0	True	False	LINESTRING (-118.9816 37.63797, -119.6159 37.31976)
link_621	TAZ_3314	TAZ_3252	71	0	0	True	False	LINESTRING (-120.7096 35.34122, -120.9108 35.96052)
link_622	TAZ_3314	TAZ_3305	33	0	0	True	False	LINESTRING (-120.7096 35.34122, -120.6912 35.63537)
link_623	TAZ_3314	TAZ_3315	7	0	0	True	False	LINESTRING (-120.7096 35.34122, -120.6778 35.28187)
link_631	TAZ_3699	TAZ_3604	18	0	0	True	False	LINESTRING (-118.636 34.6336, -118.6351 34.47224)
link_632	TAZ_3699	TAZ_3614	13	0	0	True	False	LINESTRING (-118.636 34.6336, -118.7117 34.53146)
link_633	TAZ_3699	TAZ_2912	42	0	0	True	False	LINESTRING (-118.636 34.6336, -118.4641 34.98043)
link_634	TAZ_3699	TAZ_2903	37	0	0	True	False	LINESTRING (-118.636 34.6336, -118.3412 34.85657)
link_635	TAZ_3699	TAZ_3599	23	0	0	True	False	LINESTRING (-118.636 34.6336, -118.8 34.79328)
link_636	TAZ_3699	TAZ_3687	25	0	0	True	False	LINESTRING (-118.636 34.6336, -118.3634 34.5955)
link_637	TAZ_5101	TAZ_5110	52	0	0	True	False	LINESTRING (-117.2836 35.38594, -117.1231 34.93978)
link_638	TAZ_5101	TAZ_5111	58	0	0	True	False	LINESTRING (-117.2836 35.38594, -116.8825 34.97923)
link_639	TAZ_5101	TAZ_5140	62	0	0	True	False	LINESTRING (-117.2836 35.38594, -116.6002 35.43787)
link_640	TAZ_5101	TAZ_2931	61	0	0	True	False	LINESTRING (-117.2836 35.38594, -117.9356 35.25082)
link_641	TAZ_5101	TAZ_3013	118	0	0	True	False	LINESTRING (-117.2836 35.38594, -117.3288 36.44608)
link_642	TAZ_5101	TAZ_5158	65	0	0	True	False	LINESTRING (-117.2836 35.38594, -117.3821 34.80717)
link_643	TAZ_5101	TAZ_2924	55	0	0	True	False	LINESTRING (-117.2836 35.38594, -117.8481 35.57236)
link_645	TAZ_5103	TAZ_5115	33	0	0	True	False	LINESTRING (-117.5069 34.66269, -117.2197 34.48735)
link_646	TAZ_5103	TAZ_5158	20	0	0	True	False	LINESTRING (-117.5069 34.66269, -117.3821 34.80717)
link_647	TAZ_5160	TAZ_5144	47	0	0	True	False	LINESTRING (-116.993 34.63701, -116.5975 34.36581)
link_648	TAZ_5160	TAZ_5114	28	0	0	True	False	LINESTRING (-116.993 34.63701, -117.1258 34.40641)
link_649	TAZ_5160	TAZ_5198	34	0	0	True	False	LINESTRING (-116.993 34.63701, -117.0395 34.33103)
link_650	TAZ_5160	TAZ_5115	27	0	0	True	False	LINESTRING (-116.993 34.63701, -117.2197 34.48735)
link_651	TAZ_5160	TAZ_5195	56	0	0	True	False	LINESTRING (-116.993 34.63701, -116.4406 34.84499)
link_652	TAZ_5160	TAZ_5159	22	0	0	True	False	LINESTRING (-116.993 34.63701, -116.9605 34.83546)
link_653	TAZ_2231	TAZ_2200	3	0	0	True	False	LINESTRING (-120.9158 37.72739, -120.9238 37.69815)
link_654	TAZ_2231	TAZ_2234	8	0	0	True	False	LINESTRING (-120.9158 37.72739, -120.859 37.6714)
link_655	TAZ_2231	TAZ_2227	19	0	0	True	False	LINESTRING (-120.9158 37.72739, -120.8302 37.88664)
link_662	TAZ_2531	TAZ_2532	27	0	0	True	False	LINESTRING (-120.366 36.15228, -120.1598 36.32513)
link_663	TAZ_2531	TAZ_2506	7	0	0	True	False	LINESTRING (-120.366 36.15228, -120.4398 36.1753)
link_664	TAZ_2531	TAZ_2530	24	0	0	True	False	LINESTRING (-120.366 36.15228, -120.1031 36.16789)
link_665	TAZ_2531	TAZ_2603	38	0	0	True	False	LINESTRING (-120.366 36.15228, -120.0814 35.90352)
link_667	TAZ_2536	TAZ_2479	13	0	0	True	False	LINESTRING (-119.7205 36.61958, -119.7792 36.72732)
link_668	TAZ_2536	TAZ_2518	16	0	0	True	False	LINESTRING (-119.7205 36.61958, -119.6824 36.47594)
link_670	TAZ_2536	TAZ_2519	22	0	0	True	False	LINESTRING (-119.7205 36.61958, -119.9558 36.5789)
link_680	TAZ_2891	TAZ_2822	21	0	0	True	False	LINESTRING (-119.1114 35.20069, -118.8838 35.17537)
link_681	TAZ_2891	TAZ_2900	28	0	0	True	False	LINESTRING (-119.1114 35.20069, -119.1504 34.94732)
link_682	TAZ_2891	TAZ_2893	10	0	0	True	False	LINESTRING (-119.1114 35.20069, -119.0388 35.26246)
link_684	TAZ_2891	TAZ_2946	33	0	0	True	False	LINESTRING (-119.1114 35.20069, -119.4659 35.1339)
link_685	TAZ_2891	TAZ_2810	12	0	0	True	False	LINESTRING (-119.1114 35.20069, -119.0987 35.30506)
link_686	TAZ_2891	TAZ_2944	34	0	0	True	False	LINESTRING (-119.1114 35.20069, -119.4528 35.06697)
link_687	TAZ_3014	TAZ_3022	46	0	0	True	False	LINESTRING (-118.2864 37.31722, -118.5197 37.69179)
link_688	TAZ_3014	TAZ_3013	129	0	0	True	False	LINESTRING (-118.2864 37.31722, -117.3288 36.44608)
