Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [$/yr]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage Technology	Storage [kg]
GH2 Pipeline Compressor	2015	191943.425	No	15	0.254532447	198935.698	0	16602.72525	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	211137.7675	No	15	0.267608362	203820.8008	0	17103.85443	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	232251.5442	No	15	0.281025399	209086.2782	0	17638.48645	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	255476.6986	No	15	0.294759369	214762.2415	0	18209.13721	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	281024.3685	No	15	0.308783151	220881.2289	0	18818.52202	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	309126.8053	No	15	0.323066854	227478.4045	0	19469.57187	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	340039.4859	No	15	0.33757803	234591.7733	0	20165.45099	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	374043.4344	No	15	0.352281938	242262.4133	0	20909.57581	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	411447.7779	No	15	0.367141861	250534.7281	0	21705.63564	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	452592.5557	No	15	0.382119461	259456.7191	0	22557.61488	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	497851.8112	No	15	0.39717517	269080.281	0	23469.81718	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	547636.9924	No	15	0.412268616	279461.5216	0	24446.89154	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	602400.6916	No	15	0.427359057	290661.1077	0	25493.8606	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	662640.7608	No	15	0.442405834	302744.6403	0	26616.15127	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	728904.8369	No	15	0.457368809	315783.0599	0	27819.62785	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	801795.3205	No	15	0.472208805	329853.0862	0	29110.6279	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	881974.8526	No	15	0.486888009	345037.6937	0	30496.00113	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	970172.3378	No	15	0.504704138	361426.6266	0	31983.15143	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	1115698.189	No	15	0.522180696	387841.7837	0	34364.82274	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	1227268.007	No	15	0.536037257	407632.7385	0	36138.57724	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	1349994.808	No	15	0.549589806	428999.7884	0	38044.73927	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	1484994.289	No	15	0.562813517	452070.4041	0	40093.79947	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	1633493.718	No	15	0.575686556	476982.4924	0	42297.10198	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	1796843.09	No	15	0.588190127	503885.2561	0	44666.91471	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	1976527.399	No	15	0.600308488	532940.1253	0	47216.50526	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	2174180.138	No	15	0.612028903	564321.7639	0	49960.22318	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	2391598.152	No	15	0.623341563	598219.1612	0	52913.58897	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	2630757.967	No	15	0.634239465	634836.8098	0	56093.39033	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	2893833.764	No	15	0.644718267	674395.9835	0	59517.78634	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	3183217.141	No	15	0.65477611	717136.1171	0	63206.42021	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	3501538.855	No	15	0.664413425	763316.3005	0	67180.54108	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	3851692.74	No	15	0.673632731	813216.8944	0	71463.136	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	4236862.014	No	15	0.682438423	867141.2777	0	76079.07245	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	4660548.216	No	15	0.690836549	925417.7363	0	81055.25255	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	5126603.037	No	15	0.698834606	988401.5062	0	86420.77972	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	5639263.341	No	15	0.706441322	1056476.982	0	92207.13895	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	6203189.675	No	15	0.713666461	1130060.104	0	98448.39152	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	6823508.643	No	15	0.720520628	1209600.935	0	105181.3855	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	7505859.507	No	15	0.727015094	1295586.45	0	112445.983	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	8256445.457	No	15	0.733161627	1388543.546	0	120285.306	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	9082090.003	No	15	0.738972343	1489042.291	0	128746.0017	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	9990299.004	No	15	0.744459572	1597699.437	0	137878.5285	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	10989328.9	No	15	0.749635731	1715182.207	0	147737.4657	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	12088261.79	No	15	0.754513218	1842212.388	0	158381.847	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	13297087.97	No	15	0.759104321	1979570.743	0	169875.5206	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	14626796.77	No	15	0.763421131	2128101.769	0	182287.5376	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	16089476.45	No	15	0.767475482	2288718.834	0	195692.5708	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	17698424.09	No	15	0.771278884	2462409.706	0	210171.3661	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	19468266.5	No	15	0.774842485	2650242.525	0	225811.2296	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	21415093.15	No	15	0.778177025	2853372.224	0	242706.5512	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	23556602.47	No	15	0.781292818	3073047.449	0	260959.3699	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	25912262.71	No	15	0.784199721	3310618.012	0	280679.9811	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	28503488.99	No	15	0.786907123	3567542.913	0	301987.5915	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	31353837.88	No	15	0.789423941	3845398.96	0	325011.0223	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	34489221.67	No	15	0.791758611	4145890.058	0	349889.4669	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	37938143.84	No	15	0.793919091	4470857.174	0	376773.3039	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	41731958.22	No	15	0.795912866	4822289.055	0	405824.9716	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	45905154.05	No	15	0.797746959	5202333.742	0	437219.9074	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	50495669.45	No	15	0.799427936	5613310.921	0	471147.5551	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	55545236.4	No	15	0.800961925	6057725.187	0	507812.4472	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	61099760.04	No	15	0.802354629	6538280.255	0	547435.3646	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	67209736.04	No	15	0.803611338	7057894.213	0	590254.5799	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	73930709.64	No	15	0.804736952	7619715.842	0	636527.1901	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	81323780.61	No	15	0.805736	8227142.11	0	686530.5426	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	89456158.67	No	15	0.80661265	8883836.878	0	740563.7623	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	98401774.54	No	15	0.807525384	9593750.926	0	798949.3841	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	113162040.7	No	15	0.808391742	10739980.33	0	893169.1771	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	130136346.8	No	15	0.809091273	12024613.3	0	998704.3569	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	156163616.2	No	15	0.809528942	13935930.57	0	1155626.194	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	187396339.4	No	15	0.809597264	16152341.36	0	1337482.185	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	224875607.3	No	15	0.809309538	18721489.75	0	1548160.929	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	269850728.8	No	15	0.808676922	21698141.75	0	1792132.072	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	323820874.5	No	15	0.807708887	25145170.71	0	2074526.697	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	388585049.4	No	15	0.806413649	29134662.03	0	2401227.439	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	466302059.3	No	15	0.804798581	33749148.67	0	2778969.273	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	559562471.2	No	15	0.8028706	39082989.55	0	3215451.959	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Compressor	2015	671474965.4	No	15	1	45243903.88	0	3719465.2	0	0	0	1	GH2 Pipeline Salt Cavern Storage	0.00E+00
GH2 Pipeline Salt Cavern Storage	2015	1054051.971	No	30	0.711604088	1236285.796	0	271886.4321	0	0	0	1	No Storage	1.05E+06
GH2 Pipeline Salt Cavern Storage	2015	1830268.069	No	30	0.71520368	1830866.614	0	336249.4228	0	0	0	1	No Storage	1.83E+06
GH2 Pipeline Salt Cavern Storage	2015	3211772.559	No	30	0.720976742	2737353.954	0	424019.3172	0	0	0	1	No Storage	3.21E+06
GH2 Pipeline Salt Cavern Storage	2015	10036819.66	No	30	0.728572592	6224540.01	0	715986.0279	0	0	0	1	No Storage	1.00E+07
GH2 Pipeline Salt Cavern Storage	2015	31609017.36	No	30	0.735090437	14357967.47	0	1311976.506	0	0	0	1	No Storage	3.16E+07
GH2 Pipeline Salt Cavern Storage	2015	99788337.69	No	30	0.739379647	33427252.37	0	2593812.644	0	0	0	1	No Storage	9.98E+07
GH2 Pipeline Salt Cavern Storage	2015	315268823.3	No	30	0.841595091	78252039.8	0	5449038.615	0	0	0	1	No Storage	3.15E+08
GH2 Pipeline Salt Cavern Storage	2015	996293619.9	No	30	0.764105428	206084845.1	0	13429498.76	0	0	0	1	No Storage	9.96E+08
GH2 Pipeline Salt Cavern Storage	2020	1054051.971	No	30	0.710491598	1097566.907	0	265729.2794	0	0	0	1	No Storage	1.05E+06
GH2 Pipeline Salt Cavern Storage	2020	1830268.069	No	30	0.714004481	1624434.552	0	326025.5994	0	0	0	1	No Storage	1.83E+06
GH2 Pipeline Salt Cavern Storage	2020	3211772.559	No	30	0.719684099	2427077.197	0	407380.9692	0	0	0	1	No Storage	3.21E+06
GH2 Pipeline Salt Cavern Storage	2020	10036819.66	No	30	0.727297864	5510870.794	0	673620.5552	0	0	0	1	No Storage	1.00E+07
GH2 Pipeline Salt Cavern Storage	2020	31609017.36	No	30	0.734116508	12693191.81	0	1207383.534	0	0	0	1	No Storage	3.16E+07
GH2 Pipeline Salt Cavern Storage	2020	99788337.69	No	30	0.739122097	29518365.48	0	2340169.905	0	0	0	1	No Storage	9.98E+07
GH2 Pipeline Salt Cavern Storage	2020	315268823.3	No	30	0.834214176	69081000.74	0	4842809.653	0	0	0	1	No Storage	3.15E+08
GH2 Pipeline Salt Cavern Storage	2020	996293619.9	No	30	0.764393072	180393431.1	0	11713183.57	0	0	0	1	No Storage	9.96E+08
GH2 Pipeline Salt Cavern Storage	2025	1054051.971	No	30	0.709056205	958848.0178	0	253417.0028	0	0	0	1	No Storage	1.05E+06
GH2 Pipeline Salt Cavern Storage	2025	1830268.069	No	30	0.712454926	1418002.489	0	308764.4683	0	0	0	1	No Storage	1.83E+06
GH2 Pipeline Salt Cavern Storage	2025	3211772.559	No	30	0.718009681	2116800.44	0	382708.1833	0	0	0	1	No Storage	3.21E+06
GH2 Pipeline Salt Cavern Storage	2025	10036819.66	No	30	0.725641076	4797201.579	0	620966.0694	0	0	0	1	No Storage	1.00E+07
GH2 Pipeline Salt Cavern Storage	2025	31609017.36	No	30	0.732846907	11028416.14	0	1090323.517	0	0	0	1	No Storage	3.16E+07
GH2 Pipeline Salt Cavern Storage	2025	99788337.69	No	30	0.738785811	25609478.59	0	2073372.275	0	0	0	1	No Storage	9.98E+07
GH2 Pipeline Salt Cavern Storage	2025	315268823.3	No	30	0.824478129	59909961.68	0	4227980.272	0	0	0	1	No Storage	3.15E+08
GH2 Pipeline Salt Cavern Storage	2025	996293619.9	No	30	0.748818134	154702017.2	0	10008870.5	0	0	0	1	No Storage	9.96E+08
GH2 Pipeline Salt Cavern Storage	2030	1054051.971	No	30	0.708510224	9.15E+05	0	250490.6233	0	0	0	1	No Storage	1.05E+06
GH2 Pipeline Salt Cavern Storage	2030	1830268.069	No	30	0.711864844	1352586.439	0	304409.6283	0	0	0	1	No Storage	1.83E+06
GH2 Pipeline Salt Cavern Storage	2030	3211772.559	No	30	0.717370824	2018477.148	0	376162.6613	0	0	0	1	No Storage	3.21E+06
GH2 Pipeline Salt Cavern Storage	2030	10036819.66	No	30	0.72500728	4571047.652	0	605910.6795	0	0	0	1	No Storage	1.00E+07
GH2 Pipeline Salt Cavern Storage	2030	31609017.36	No	30	0.732360099	10500867.04	0	1055203.82	0	0	0	1	No Storage	3.16E+07
GH2 Pipeline Salt Cavern Storage	2030	99788337.69	No	30	0.738656702	2.44E+07	0	1990911.36	0	0	0	1	No Storage	9.98E+07
GH2 Pipeline Salt Cavern Storage	2030	315268823.3	No	30	0.820710043	57003760.26	0	4034510.291	0	0	0	1	No Storage	3.15E+08
GH2 Pipeline Salt Cavern Storage	2030	996293619.9	No	30	1	146560690.6	0	9466890.761	0	0	0	1	No Storage	9.96E+08
GH2 Pipeline Station (350bar)	2015	54750	No	20	0.446244104	1409051.269	0	150004.9206	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2015	182500	No	20	0.657861011	2411339.457	0	253032.2616	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2015	365000	No	20	1.015345255	3.80E+06	0	3.90E+05	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2015	547500	No	20	1.124686067	5742323.75	0	577013.9133	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2015	730000	No	20	0.999957555	7936052.47	0	785555.2957	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2015	1095000	No	20	1.073079267	11903873.84	0	1221058.474	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2015	1460000	No	20	0.497925756	1.62E+07	0	1446324.437	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2015	2044000	No	20	0.238701548	19165422.42	0	1723507.814	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2015	2774000	No	20	0.073127798	20614666.99	0	1882580.461	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2015	3832500	No	20	0.874563263	21107737.77	0	1979282.829	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2015	5288850	No	20	0.166523012	27975303.08	0	2672946.534	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2015	8030000	No	20	1	29989861.76	0	2903323.517	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	54750	No	20	0.432408464	1173255.051	0	131942.9339	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	182500	No	20	0.636175309	1974647.717	0	219040.6144	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	365000	No	20	0.996819564	3069004.165	0	330958.4645	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	547500	No	20	1.139458487	4597573.595	0	485699.2643	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	730000	No	20	0.958500315	6381035.983	0	655032.3245	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	1095000	No	20	1.173758967	9411844.017	0	1010765.797	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	1460000	No	20	0.480423591	13192365.75	0	1187026.151	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	2044000	No	20	0.194675657	15506937.59	0	1402562.569	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	2774000	No	20	0.006851765	16456785.48	0	1512941.036	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	3832500	No	20	0.797357991	16493272.31	0	1561797.269	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	5288850	No	20	0.136397185	21322618.5	0	2062972.581	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2020	8030000	No	20	1	22572348.78	0	2220480.004	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	54750	No	20	0.411169321	937458.8331	0	111051.0307	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	182500	No	20	0.601504492	1537955.976	0	179815.5589	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	365000	No	20	0.966314703	2333537.576	0	264088.9006	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	547500	No	20	1.163888036	3452823.44	0	382575.0788	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	730000	No	20	0.888774163	4826019.496	0	513103.8465	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	1095000	No	20	1.34041052	6919814.197	0	776467.909	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	1460000	No	20	0.452329429	10175684.44	0	923210.0363	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	2044000	No	20	0.122184357	11848452.76	0	1077816.597	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	2774000	No	20	1	12298903.98	0	1138214.052	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	3832500	No	20	0.655246893	11878806.86	0	1135797.985	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	5288850	No	20	0.077875616	14669933.93	0	1436981.866	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2025	8030000	No	20	1	15154835.81	0	1514471.314	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	54750	No	20	0.40320619	867418.9939	0	105320.8334	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	182500	No	20	0.588833149	1409473.369	0	169149.5096	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	365000	No	20	0.953411866	2119889.944	0	245987.3896	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	547500	No	20	1.179592433	3120332.041	0	354603.705	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	730000	No	20	0.863017048	4381043.839	0	474498.2791	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	1095000	No	20	1.396167461	6216520.321	0	714267.0033	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	1460000	No	20	0.443640375	9289295.029	0	847668.7964	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	2044000	No	20	0.09742032	10784774.1	0	985505.4261	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	2774000	No	20	1	11110445.61	0	1033345.516	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	3832500	No	20	0.601539802	10592952.71	0	1019442.259	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	5288850	No	20	0.05480071	12857598.84	0	1269512.132	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (350bar)	2030	8030000	No	20	1	13155223.04	0	1327804.883	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	54750	No	20	0.550719198	1890949.814	0	194782.9511	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	182500	No	20	0.689772372	3669774.395	0	366074.4544	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	365000	No	20	1.233432174	5919452.504	0	586364.6774	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	547500	No	20	0.941285954	9760637.071	0	960158.4029	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	730000	No	20	1.117122707	12796206.58	0	1244776.535	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	1095000	No	20	0.961304551	20127822.16	0	2006158.506	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	1460000	No	20	0.559162498	26540002.7	0	2404671.477	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	2044000	No	20	0.411844907	32033934.27	0	2932916.376	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	2774000	No	20	0.301037904	36327159.75	0	3362211.885	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	3832500	No	20	1.08554553	40039611.26	0	3768124.172	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	5288850	No	20	0.257500006	56798251.87	0	5405736.053	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2015	8030000	No	20	1	63246092.86	0	6057344.955	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	54750	No	20	0.53687874	1538547.353	0	166034.4169	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	182500	No	20	0.667923806	2936522.613	0	305432.2537	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	365000	No	20	1.20199536	4665502.751	0	479164.5116	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	547500	No	20	0.962280927	7595551.736	0	771302.9038	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	730000	No	20	1.081729793	10018102.93	0	998854.552	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	1095000	No	20	1.026962807	15533476	0	1595962.072	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	1460000	No	20	0.539053888	20872577.69	0	1897440.997	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	2044000	No	20	0.375511985	25023437.67	0	2295331.384	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	2774000	No	20	0.253205242	28063992.87	0	2604640.631	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	3832500	No	20	1.03803946	30457435	0	2880838.821	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	5288850	No	20	0.24119482	42549389.92	0	4075534.674	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2020	8030000	No	20	1	47058172.14	0	4542756.577	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	54750	No	20	0.514326016	1186144.892	0	133826.4496	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	182500	No	20	0.630781784	2203270.831	0	238546.2601	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	365000	No	20	1.146479442	3411552.999	0	362819.3491	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	547500	No	20	0.999701097	5430466.401	0	568693.9397	0	0	0	0.8	No Storage	0.00E+00
