Material	Upstream Material	Zone	Year	Intensity [upstream/unit]
Electricity (Industrial) [kWh]	Nuclear [MJ]	TRE	2035	-0.3896337
Electricity (Industrial) [kWh]	Renewable [MJ]	TRE	2035	-0.6713498
Electricity (Industrial) [kWh]	Biomass [MJ]	TRE	2035	-0.0061695
Electricity (Industrial) [kWh]	CO2 Total [tonne]	TRE	2045	0.00037876
Electricity (Industrial) [kWh]	CO2 [tonne]	TRE	2045	0.00037946
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	TRE	2045	-7.13E-007
Electricity (Industrial) [kWh]	VOC [tonne]	TRE	2045	5.25E-008
Electricity (Industrial) [kWh]	CO [tonne]	TRE	2045	2.07E-007
Electricity (Industrial) [kWh]	NOx [tonne]	TRE	2045	2.49E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	TRE	2045	1.87E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	TRE	2045	0.00000001
Electricity (Industrial) [kWh]	SOx [tonne]	TRE	2045	2.34E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	TRE	2045	9.71E-007
Electricity (Industrial) [kWh]	N2O [tonne]	TRE	2045	5.54E-009
Electricity (Industrial) [kWh]	BC [tonne]	TRE	2045	1.38E-009
Electricity (Industrial) [kWh]	POC [tonne]	TRE	2045	3.83E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	TRE	2045	0.00041197
Electricity (Industrial) [kWh]	Water Total [gal]	TRE	2045	-0.2272233
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	TRE	2045	-5.9712527
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	TRE	2045	-0.0397946
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	TRE	2045	-4.8500466
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	TRE	2045	-1.0815744
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	TRE	2045	-0.9798157
Electricity (Industrial) [kWh]	Nuclear [MJ]	TRE	2045	-0.353008
Electricity (Industrial) [kWh]	Renewable [MJ]	TRE	2045	-0.6268217
Electricity (Industrial) [kWh]	Biomass [MJ]	TRE	2045	-0.0076861
Electricity (Industrial) [kWh]	CO2 Total [tonne]	TRE	2050	0.00037584
Electricity (Industrial) [kWh]	CO2 [tonne]	TRE	2050	0.00037681
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	TRE	2050	-9.93E-007
Electricity (Industrial) [kWh]	VOC [tonne]	TRE	2050	5.36E-008
Electricity (Industrial) [kWh]	CO [tonne]	TRE	2050	2.18E-007
Electricity (Industrial) [kWh]	NOx [tonne]	TRE	2050	2.58E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	TRE	2050	1.76E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	TRE	2050	1.01E-008
Electricity (Industrial) [kWh]	SOx [tonne]	TRE	2050	2.05E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	TRE	2050	0.00000099
Electricity (Industrial) [kWh]	N2O [tonne]	TRE	2050	5.47E-009
Electricity (Industrial) [kWh]	BC [tonne]	TRE	2050	1.45E-009
Electricity (Industrial) [kWh]	POC [tonne]	TRE	2050	4.00E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	TRE	2050	0.00040958
Electricity (Industrial) [kWh]	Water Total [gal]	TRE	2050	-0.2188972
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	TRE	2050	-6.0494683
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	TRE	2050	-0.0377531
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	TRE	2050	-5.1211699
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	TRE	2050	-0.890521
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	TRE	2050	-0.9155787
Electricity (Industrial) [kWh]	Nuclear [MJ]	TRE	2050	-0.3015824
Electricity (Industrial) [kWh]	Renewable [MJ]	TRE	2050	-0.6140451
Electricity (Industrial) [kWh]	Biomass [MJ]	TRE	2050	-0.010701
Electricity (Commercial) [kWh]	CO2 Total [tonne]	SPP	2015	0.00062862
Electricity (Commercial) [kWh]	CO2 [tonne]	SPP	2015	0.00062862
Electricity (Commercial) [kWh]	CO2_Biogenic [tonne]	SPP	2015	-2.73E-008
Electricity (Commercial) [kWh]	VOC [tonne]	SPP	2015	6.26E-008
Electricity (Commercial) [kWh]	CO [tonne]	SPP	2015	1.41E-007
Electricity (Commercial) [kWh]	NOx [tonne]	SPP	2015	4.27E-007
Electricity (Commercial) [kWh]	PM10 [tonne]	SPP	2015	7.78E-008
Electricity (Commercial) [kWh]	PM2.5 [tonne]	SPP	2015	3.46E-008
Electricity (Commercial) [kWh]	SOx [tonne]	SPP	2015	1.30E-006
Electricity (Commercial) [kWh]	CH4 [tonne]	SPP	2015	1.12E-006
Electricity (Commercial) [kWh]	N2O [tonne]	SPP	2015	9.69E-009
Electricity (Commercial) [kWh]	BC [tonne]	SPP	2015	2.23E-009
Electricity (Commercial) [kWh]	POC [tonne]	SPP	2015	5.00E-009
Electricity (Commercial) [kWh]	GHG-100 [tonne]	SPP	2015	0.00066912
Electricity (Commercial) [kWh]	Water Total [gal]	SPP	2015	-0.4521846
Electricity (Commercial) [kWh]	Fossil Fuel [MJ]	SPP	2015	-7.5120886
Electricity (Commercial) [kWh]	Petroleum Fuel [MJ]	SPP	2015	-0.2410629
Electricity (Commercial) [kWh]	Natural Gas Fuel [MJ]	SPP	2015	-2.2649236
Electricity (Commercial) [kWh]	Coal Fuel [MJ]	SPP	2015	-5.10313
Electricity (Commercial) [kWh]	Non Fossil Fuel [MJ]	SPP	2015	-0.9418041
Electricity (Commercial) [kWh]	Nuclear [MJ]	SPP	2015	-0.1576152
Electricity (Commercial) [kWh]	Renewable [MJ]	SPP	2015	-0.7841751
Electricity (Commercial) [kWh]	Biomass [MJ]	SPP	2015	-0.0002976
Electricity (Commercial) [kWh]	CO2 Total [tonne]	SPP	2020	0.000498
Electricity (Commercial) [kWh]	CO2 [tonne]	SPP	2020	0.000498
Electricity (Commercial) [kWh]	CO2_Biogenic [tonne]	SPP	2020	-9.34E-009
Electricity (Commercial) [kWh]	VOC [tonne]	SPP	2020	4.43E-008
Electricity (Commercial) [kWh]	CO [tonne]	SPP	2020	8.30E-008
Electricity (Commercial) [kWh]	NOx [tonne]	SPP	2020	1.76E-007
Electricity (Commercial) [kWh]	PM10 [tonne]	SPP	2020	4.41E-008
Electricity (Commercial) [kWh]	PM2.5 [tonne]	SPP	2020	1.22E-008
Electricity (Commercial) [kWh]	SOx [tonne]	SPP	2020	7.30E-007
Electricity (Commercial) [kWh]	CH4 [tonne]	SPP	2020	8.60E-007
Electricity (Commercial) [kWh]	N2O [tonne]	SPP	2020	7.74E-009
Electricity (Commercial) [kWh]	BC [tonne]	SPP	2020	7.88E-010
Electricity (Commercial) [kWh]	POC [tonne]	SPP	2020	2.39E-009
Electricity (Commercial) [kWh]	GHG-100 [tonne]	SPP	2020	0.00052915
Electricity (Commercial) [kWh]	Water Total [gal]	SPP	2020	-0.4134806
Electricity (Commercial) [kWh]	Fossil Fuel [MJ]	SPP	2020	-5.8869764
Electricity (Commercial) [kWh]	Petroleum Fuel [MJ]	SPP	2020	-0.0906447
Electricity (Commercial) [kWh]	Natural Gas Fuel [MJ]	SPP	2020	-1.4927801
Electricity (Commercial) [kWh]	Coal Fuel [MJ]	SPP	2020	-4.3038411
Electricity (Commercial) [kWh]	Non Fossil Fuel [MJ]	SPP	2020	-1.4629161
Electricity (Commercial) [kWh]	Nuclear [MJ]	SPP	2020	-0.1391053
Electricity (Commercial) [kWh]	Renewable [MJ]	SPP	2020	-1.323802
Electricity (Commercial) [kWh]	Biomass [MJ]	SPP	2020	-0.0001019
Electricity (Commercial) [kWh]	CO2 Total [tonne]	SPP	2025	0.00043824
Electricity (Commercial) [kWh]	CO2 [tonne]	SPP	2025	0.00043824
Electricity (Commercial) [kWh]	CO2_Biogenic [tonne]	SPP	2025	-1.00E-008
Electricity (Commercial) [kWh]	VOC [tonne]	SPP	2025	3.93E-008
Electricity (Commercial) [kWh]	CO [tonne]	SPP	2025	7.66E-008
Electricity (Commercial) [kWh]	NOx [tonne]	SPP	2025	1.51E-007
Electricity (Commercial) [kWh]	PM10 [tonne]	SPP	2025	3.81E-008
Electricity (Commercial) [kWh]	PM2.5 [tonne]	SPP	2025	1.06E-008
Electricity (Commercial) [kWh]	SOx [tonne]	SPP	2025	6.32E-007
Electricity (Commercial) [kWh]	CH4 [tonne]	SPP	2025	7.67E-007
Electricity (Commercial) [kWh]	N2O [tonne]	SPP	2025	6.80E-009
Electricity (Commercial) [kWh]	BC [tonne]	SPP	2025	7.02E-010
Electricity (Commercial) [kWh]	POC [tonne]	SPP	2025	2.00E-009
Electricity (Commercial) [kWh]	GHG-100 [tonne]	SPP	2025	0.00046593
Electricity (Commercial) [kWh]	Water Total [gal]	SPP	2025	-0.3647322
Electricity (Commercial) [kWh]	Fossil Fuel [MJ]	SPP	2025	-5.2262848
Electricity (Commercial) [kWh]	Petroleum Fuel [MJ]	SPP	2025	-0.0791325
Electricity (Commercial) [kWh]	Natural Gas Fuel [MJ]	SPP	2025	-1.4295614
Electricity (Commercial) [kWh]	Coal Fuel [MJ]	SPP	2025	-3.717349
Electricity (Commercial) [kWh]	Non Fossil Fuel [MJ]	SPP	2025	-1.7173653
Electricity (Commercial) [kWh]	Nuclear [MJ]	SPP	2025	-0.1230249
Electricity (Commercial) [kWh]	Renewable [MJ]	SPP	2025	-1.5943578
Electricity (Commercial) [kWh]	Biomass [MJ]	SPP	2025	-0.0001087
Electricity (Commercial) [kWh]	CO2 Total [tonne]	SPP	2030	0.00041114
Electricity (Commercial) [kWh]	CO2 [tonne]	SPP	2030	0.0004113
Electricity (Commercial) [kWh]	CO2_Biogenic [tonne]	SPP	2030	-1.52E-007
Electricity (Commercial) [kWh]	VOC [tonne]	SPP	2030	3.84E-008
Electricity (Commercial) [kWh]	CO [tonne]	SPP	2030	8.44E-008
Electricity (Commercial) [kWh]	NOx [tonne]	SPP	2030	1.50E-007
Electricity (Commercial) [kWh]	PM10 [tonne]	SPP	2030	3.43E-008
Electricity (Commercial) [kWh]	PM2.5 [tonne]	SPP	2030	9.86E-009
Electricity (Commercial) [kWh]	SOx [tonne]	SPP	2030	5.64E-007
Electricity (Commercial) [kWh]	CH4 [tonne]	SPP	2030	7.48E-007
Electricity (Commercial) [kWh]	N2O [tonne]	SPP	2030	6.35E-009
Electricity (Commercial) [kWh]	BC [tonne]	SPP	2030	7.20E-010
Electricity (Commercial) [kWh]	POC [tonne]	SPP	2030	1.93E-009
Electricity (Commercial) [kWh]	GHG-100 [tonne]	SPP	2030	0.00043799
Electricity (Commercial) [kWh]	Water Total [gal]	SPP	2030	-0.3540728
Electricity (Commercial) [kWh]	Fossil Fuel [MJ]	SPP	2030	-5.03702
Electricity (Commercial) [kWh]	Petroleum Fuel [MJ]	SPP	2030	-0.0712992
Electricity (Commercial) [kWh]	Natural Gas Fuel [MJ]	SPP	2030	-1.6755655
Electricity (Commercial) [kWh]	Coal Fuel [MJ]	SPP	2030	-3.2902874
Electricity (Commercial) [kWh]	Non Fossil Fuel [MJ]	SPP	2030	-1.7545613
Electricity (Commercial) [kWh]	Nuclear [MJ]	SPP	2030	-0.1248129
Electricity (Commercial) [kWh]	Renewable [MJ]	SPP	2030	-1.6297473
Electricity (Commercial) [kWh]	Biomass [MJ]	SPP	2030	-0.0016412
Electricity (Commercial) [kWh]	CO2 Total [tonne]	SPP	2035	0.00040567
Electricity (Commercial) [kWh]	CO2 [tonne]	SPP	2035	0.00040581
Electricity (Commercial) [kWh]	CO2_Biogenic [tonne]	SPP	2035	-1.52E-007
Electricity (Commercial) [kWh]	VOC [tonne]	SPP	2035	3.91E-008
Electricity (Commercial) [kWh]	CO [tonne]	SPP	2035	9.27E-008
Electricity (Commercial) [kWh]	NOx [tonne]	SPP	2035	1.53E-007
Electricity (Commercial) [kWh]	PM10 [tonne]	SPP	2035	3.27E-008
Electricity (Commercial) [kWh]	PM2.5 [tonne]	SPP	2035	9.65E-009
Electricity (Commercial) [kWh]	SOx [tonne]	SPP	2035	5.35E-007
Electricity (Commercial) [kWh]	CH4 [tonne]	SPP	2035	7.59E-007
Electricity (Commercial) [kWh]	N2O [tonne]	SPP	2035	6.24E-009
Electricity (Commercial) [kWh]	BC [tonne]	SPP	2035	7.50E-010
Electricity (Commercial) [kWh]	POC [tonne]	SPP	2035	1.94E-009
Electricity (Commercial) [kWh]	GHG-100 [tonne]	SPP	2035	0.00043282
Electricity (Commercial) [kWh]	Water Total [gal]	SPP	2035	-0.3469076
Electricity (Commercial) [kWh]	Fossil Fuel [MJ]	SPP	2035	-5.07247
Electricity (Commercial) [kWh]	Petroleum Fuel [MJ]	SPP	2035	-0.0680544
Electricity (Commercial) [kWh]	Natural Gas Fuel [MJ]	SPP	2035	-1.9081941
Electricity (Commercial) [kWh]	Coal Fuel [MJ]	SPP	2035	-3.0962177
Electricity (Commercial) [kWh]	Non Fossil Fuel [MJ]	SPP	2035	-1.7093568
Electricity (Commercial) [kWh]	Nuclear [MJ]	SPP	2035	-0.1215324
Electricity (Commercial) [kWh]	Renewable [MJ]	SPP	2035	-1.5878319
Electricity (Commercial) [kWh]	Biomass [MJ]	SPP	2035	-0.0016375
Electricity (Commercial) [kWh]	CO2 Total [tonne]	SPP	2045	0.000386
Electricity (Commercial) [kWh]	CO2 [tonne]	SPP	2045	0.00038628
Electricity (Commercial) [kWh]	CO2_Biogenic [tonne]	SPP	2045	-2.93E-007
Electricity (Commercial) [kWh]	VOC [tonne]	SPP	2045	4.05E-008
Electricity (Commercial) [kWh]	CO [tonne]	SPP	2045	1.14E-007
Electricity (Commercial) [kWh]	NOx [tonne]	SPP	2045	1.66E-007
Electricity (Commercial) [kWh]	PM10 [tonne]	SPP	2045	2.86E-008
Electricity (Commercial) [kWh]	PM2.5 [tonne]	SPP	2045	9.36E-009
Electricity (Commercial) [kWh]	SOx [tonne]	SPP	2045	4.52E-007
Electricity (Commercial) [kWh]	CH4 [tonne]	SPP	2045	7.78E-007
Electricity (Commercial) [kWh]	N2O [tonne]	SPP	2045	5.88E-009
Electricity (Commercial) [kWh]	BC [tonne]	SPP	2045	8.56E-010
Electricity (Commercial) [kWh]	POC [tonne]	SPP	2045	2.24E-009
Electricity (Commercial) [kWh]	GHG-100 [tonne]	SPP	2045	0.0004135
Electricity (Commercial) [kWh]	Water Total [gal]	SPP	2045	-0.3387816
Electricity (Commercial) [kWh]	Fossil Fuel [MJ]	SPP	2045	-5.0892872
Electricity (Commercial) [kWh]	Petroleum Fuel [MJ]	SPP	2045	-0.0596814
Electricity (Commercial) [kWh]	Natural Gas Fuel [MJ]	SPP	2045	-2.4695009
Electricity (Commercial) [kWh]	Coal Fuel [MJ]	SPP	2045	-2.5601932
Electricity (Commercial) [kWh]	Non Fossil Fuel [MJ]	SPP	2045	-1.6279507
Electricity (Commercial) [kWh]	Nuclear [MJ]	SPP	2045	-0.1200682
Electricity (Commercial) [kWh]	Renewable [MJ]	SPP	2045	-1.5078873
Electricity (Commercial) [kWh]	Biomass [MJ]	SPP	2045	-0.0031522
Electricity (Commercial) [kWh]	CO2 Total [tonne]	SPP	2050	0.00038592
Electricity (Commercial) [kWh]	CO2 [tonne]	SPP	2050	0.00038759
Electricity (Commercial) [kWh]	CO2_Biogenic [tonne]	SPP	2050	-1.68E-006
Electricity (Commercial) [kWh]	VOC [tonne]	SPP	2050	4.10E-008
Electricity (Commercial) [kWh]	CO [tonne]	SPP	2050	1.21E-007
Electricity (Commercial) [kWh]	NOx [tonne]	SPP	2050	1.69E-007
Electricity (Commercial) [kWh]	PM10 [tonne]	SPP	2050	2.97E-008
Electricity (Commercial) [kWh]	PM2.5 [tonne]	SPP	2050	9.79E-009
Electricity (Commercial) [kWh]	SOx [tonne]	SPP	2050	4.47E-007
Electricity (Commercial) [kWh]	CH4 [tonne]	SPP	2050	7.84E-007
Electricity (Commercial) [kWh]	N2O [tonne]	SPP	2050	5.89E-009
Electricity (Commercial) [kWh]	BC [tonne]	SPP	2050	9.29E-010
Electricity (Commercial) [kWh]	POC [tonne]	SPP	2050	2.42E-009
Electricity (Commercial) [kWh]	GHG-100 [tonne]	SPP	2050	0.00041361
Electricity (Commercial) [kWh]	Water Total [gal]	SPP	2050	-0.3375136
Electricity (Commercial) [kWh]	Fossil Fuel [MJ]	SPP	2050	-5.1168856
Electricity (Commercial) [kWh]	Petroleum Fuel [MJ]	SPP	2050	-0.0595405
Electricity (Commercial) [kWh]	Natural Gas Fuel [MJ]	SPP	2050	-2.5401263
Electricity (Commercial) [kWh]	Coal Fuel [MJ]	SPP	2050	-2.5173505
Electricity (Commercial) [kWh]	Non Fossil Fuel [MJ]	SPP	2050	-1.6185249
Electricity (Commercial) [kWh]	Nuclear [MJ]	SPP	2050	-0.0906273
Electricity (Commercial) [kWh]	Renewable [MJ]	SPP	2050	-1.5279129
Electricity (Commercial) [kWh]	Biomass [MJ]	SPP	2050	-0.0181436
Electricity (Industrial) [kWh]	CO2 Total [tonne]	SPP	2015	0.00062862
Electricity (Industrial) [kWh]	CO2 [tonne]	SPP	2015	0.00062862
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	SPP	2015	-2.73E-008
Electricity (Industrial) [kWh]	VOC [tonne]	SPP	2015	6.26E-008
Electricity (Industrial) [kWh]	CO [tonne]	SPP	2015	1.41E-007
Electricity (Industrial) [kWh]	NOx [tonne]	SPP	2015	4.27E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	SPP	2015	7.78E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	SPP	2015	3.46E-008
Electricity (Industrial) [kWh]	SOx [tonne]	SPP	2015	1.30E-006
Electricity (Industrial) [kWh]	CH4 [tonne]	SPP	2015	1.12E-006
Electricity (Industrial) [kWh]	N2O [tonne]	SPP	2015	9.69E-009
Electricity (Industrial) [kWh]	BC [tonne]	SPP	2015	2.23E-009
Electricity (Industrial) [kWh]	POC [tonne]	SPP	2015	5.00E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	SPP	2015	0.00066912
Electricity (Industrial) [kWh]	Water Total [gal]	SPP	2015	-0.4521846
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	SPP	2015	-7.5120886
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	SPP	2015	-0.2410629
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	SPP	2015	-2.2649236
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	SPP	2015	-5.10313
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	SPP	2015	-0.9418041
Electricity (Industrial) [kWh]	Nuclear [MJ]	SPP	2015	-0.1576152
Electricity (Industrial) [kWh]	Renewable [MJ]	SPP	2015	-0.7841751
Electricity (Industrial) [kWh]	Biomass [MJ]	SPP	2015	-0.0002976
Electricity (Industrial) [kWh]	CO2 Total [tonne]	SPP	2020	0.000498
Electricity (Industrial) [kWh]	CO2 [tonne]	SPP	2020	0.000498
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	SPP	2020	-9.34E-009
Electricity (Industrial) [kWh]	VOC [tonne]	SPP	2020	4.43E-008
Electricity (Industrial) [kWh]	CO [tonne]	SPP	2020	8.30E-008
Electricity (Industrial) [kWh]	NOx [tonne]	SPP	2020	1.76E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	SPP	2020	4.41E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	SPP	2020	1.22E-008
Electricity (Industrial) [kWh]	SOx [tonne]	SPP	2020	7.30E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	SPP	2020	8.60E-007
Electricity (Industrial) [kWh]	N2O [tonne]	SPP	2020	7.74E-009
Electricity (Industrial) [kWh]	BC [tonne]	SPP	2020	7.88E-010
Electricity (Industrial) [kWh]	POC [tonne]	SPP	2020	2.39E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	SPP	2020	0.00052915
Electricity (Industrial) [kWh]	Water Total [gal]	SPP	2020	-0.4134806
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	SPP	2020	-5.8869764
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	SPP	2020	-0.0906447
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	SPP	2020	-1.4927801
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	SPP	2020	-4.3038411
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	SPP	2020	-1.4629161
Electricity (Industrial) [kWh]	Nuclear [MJ]	SPP	2020	-0.1391053
Electricity (Industrial) [kWh]	Renewable [MJ]	SPP	2020	-1.323802
Electricity (Industrial) [kWh]	Biomass [MJ]	SPP	2020	-0.0001019
Electricity (Industrial) [kWh]	CO2 Total [tonne]	SPP	2025	0.00043824
Electricity (Industrial) [kWh]	CO2 [tonne]	SPP	2025	0.00043824
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	SPP	2025	-1.00E-008
Electricity (Industrial) [kWh]	VOC [tonne]	SPP	2025	3.93E-008
Electricity (Industrial) [kWh]	CO [tonne]	SPP	2025	7.66E-008
Electricity (Industrial) [kWh]	NOx [tonne]	SPP	2025	1.51E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	SPP	2025	3.81E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	SPP	2025	1.06E-008
Electricity (Industrial) [kWh]	SOx [tonne]	SPP	2025	6.32E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	SPP	2025	7.67E-007
Electricity (Industrial) [kWh]	N2O [tonne]	SPP	2025	6.80E-009
Electricity (Industrial) [kWh]	BC [tonne]	SPP	2025	7.02E-010
Electricity (Industrial) [kWh]	POC [tonne]	SPP	2025	2.00E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	SPP	2025	0.00046593
Electricity (Industrial) [kWh]	Water Total [gal]	SPP	2025	-0.3647322
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	SPP	2025	-5.2262848
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	SPP	2025	-0.0791325
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	SPP	2025	-1.4295614
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	SPP	2025	-3.717349
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	SPP	2025	-1.7173653
Electricity (Industrial) [kWh]	Nuclear [MJ]	SPP	2025	-0.1230249
Electricity (Industrial) [kWh]	Renewable [MJ]	SPP	2025	-1.5943578
Electricity (Industrial) [kWh]	Biomass [MJ]	SPP	2025	-0.0001087
Electricity (Industrial) [kWh]	CO2 Total [tonne]	SPP	2030	0.00041114
Electricity (Industrial) [kWh]	CO2 [tonne]	SPP	2030	0.0004113
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	SPP	2030	-1.52E-007
Electricity (Industrial) [kWh]	VOC [tonne]	SPP	2030	3.84E-008
Electricity (Industrial) [kWh]	CO [tonne]	SPP	2030	8.44E-008
Electricity (Industrial) [kWh]	NOx [tonne]	SPP	2030	1.50E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	SPP	2030	3.43E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	SPP	2030	9.86E-009
Electricity (Industrial) [kWh]	SOx [tonne]	SPP	2030	5.64E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	SPP	2030	7.48E-007
Electricity (Industrial) [kWh]	N2O [tonne]	SPP	2030	6.35E-009
Electricity (Industrial) [kWh]	BC [tonne]	SPP	2030	7.20E-010
Electricity (Industrial) [kWh]	POC [tonne]	SPP	2030	1.93E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	SPP	2030	0.00043799
Electricity (Industrial) [kWh]	Water Total [gal]	SPP	2030	-0.3540728
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	SPP	2030	-5.03702
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	SPP	2030	-0.0712992
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	SPP	2030	-1.6755655
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	SPP	2030	-3.2902874
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	SPP	2030	-1.7545613
Electricity (Industrial) [kWh]	Nuclear [MJ]	SPP	2030	-0.1248129
Electricity (Industrial) [kWh]	Renewable [MJ]	SPP	2030	-1.6297473
Electricity (Industrial) [kWh]	Biomass [MJ]	SPP	2030	-0.0016412
Electricity (Industrial) [kWh]	CO2 Total [tonne]	SPP	2035	0.00040567
Electricity (Industrial) [kWh]	CO2 [tonne]	SPP	2035	0.00040581
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	SPP	2035	-1.52E-007
Electricity (Industrial) [kWh]	VOC [tonne]	SPP	2035	3.91E-008
Electricity (Industrial) [kWh]	CO [tonne]	SPP	2035	9.27E-008
Electricity (Industrial) [kWh]	NOx [tonne]	SPP	2035	1.53E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	SPP	2035	3.27E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	SPP	2035	9.65E-009
Electricity (Industrial) [kWh]	SOx [tonne]	SPP	2035	5.35E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	SPP	2035	7.59E-007
Electricity (Industrial) [kWh]	N2O [tonne]	SPP	2035	6.24E-009
Electricity (Industrial) [kWh]	BC [tonne]	SPP	2035	7.50E-010
Electricity (Industrial) [kWh]	POC [tonne]	SPP	2035	1.94E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	SPP	2035	0.00043282
Electricity (Industrial) [kWh]	Water Total [gal]	SPP	2035	-0.3469076
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	SPP	2035	-5.07247
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	SPP	2035	-0.0680544
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	SPP	2035	-1.9081941
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	SPP	2035	-3.0962177
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	SPP	2035	-1.7093568
Electricity (Industrial) [kWh]	Nuclear [MJ]	SPP	2035	-0.1215324
Electricity (Industrial) [kWh]	Renewable [MJ]	SPP	2035	-1.5878319
Electricity (Industrial) [kWh]	Biomass [MJ]	SPP	2035	-0.0016375
Electricity (Industrial) [kWh]	CO2 Total [tonne]	SPP	2045	0.000386
Electricity (Industrial) [kWh]	CO2 [tonne]	SPP	2045	0.00038628
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	SPP	2045	-2.93E-007
Electricity (Industrial) [kWh]	VOC [tonne]	SPP	2045	4.05E-008
Electricity (Industrial) [kWh]	CO [tonne]	SPP	2045	1.14E-007
Electricity (Industrial) [kWh]	NOx [tonne]	SPP	2045	1.66E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	SPP	2045	2.86E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	SPP	2045	9.36E-009
Electricity (Industrial) [kWh]	SOx [tonne]	SPP	2045	4.52E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	SPP	2045	7.78E-007
Electricity (Industrial) [kWh]	N2O [tonne]	SPP	2045	5.88E-009
Electricity (Industrial) [kWh]	BC [tonne]	SPP	2045	8.56E-010
Electricity (Industrial) [kWh]	POC [tonne]	SPP	2045	2.24E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	SPP	2045	0.0004135
Electricity (Industrial) [kWh]	Water Total [gal]	SPP	2045	-0.3387816
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	SPP	2045	-5.0892872
