Infrastucture_ID	Network_ID	Technology	Production	Year	Lifetime	Nameplate_Capacity	Maximum_Utilization	Length	Capital_Cost	Fixed_Operating_Cost	Variable_Operating_Cost	Storage_Technology	Storage_Capacity		tons/day
INFR_TAZ_864_PipelineNodalStorage_5_2029	TAZ_864	GH2 Pipeline Station (700bar)	No	2029	20	444480.727	1	0	4.17E+06	443386.5436	0	No Storage	0		
INFR_TAZ_5144_PipelineNodalStorage_3_2029	TAZ_5144	GH2 Pipeline Nodal Storage	No	2029	15	365000	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_3000_Pipeline_linepack_3_2029	TAZ_3000	GH2 Pipeline Station (700bar)	No	2029	20	22798.262	1	0	2.28E+10	2.57E+09	0	No Storage	0		
INFR_TAZ_5788_link_206_LH2_Truck_3_2029	link_206	LH2 Truck Link	No	2029	30	321802.149	1	29	209234.5972	17371.2871	0	No Storage	0		
INFR_TAZ_5788_PipelineNodalStorage_5_2029	TAZ_5788	GH2 Pipeline Station (700bar)	No	2029	20	4.34E+06	1	0	2.17E+07	2.06E+06	0	No Storage	0		
INFR_TAZ_5148_PipelineNodalStorage_3_2029	TAZ_5148	GH2 Pipeline Nodal Storage	No	2029	15	4.27E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_5148_PipelineNodalStorage_5_2029	TAZ_5148	GH2 Pipeline Station (700bar)	No	2029	20	365000	1	0	3.41E+06	362819.3506	0	No Storage	0		
INFR_TAZ_5148_link_271_PipelineNodalStorage_4_2029	link_271	GH2 Pipeline (transmission)	No	2029	50	1.71E+06	1	65	8.92E+07	2.96E+06	0	No Storage	0		4.690025508
INFR_TAZ_3304_Pipeline_linepack_3_2029	TAZ_3304	GH2 Pipeline Station (700bar)	No	2029	20	25246.22888	1	0	2.52E+10	2.85E+09	0	No Storage	0		
INFR_TAZ_3121_Pipeline_linepack_3_2029	TAZ_3121	GH2 Pipeline Station (700bar)	No	2029	20	17358.62742	1	0	1.74E+10	1.96E+09	0	No Storage	0		
INFR_TAZ_3121_link_909_Pipeline_linepack_2_2029	link_909	GH2 Pipeline (transmission)	No	2029	50	43825.03982	1	39	641315.4074	21250.77869	0	Linepack	19.88897291		0.120068602
INFR_TAZ_4404_link_143_LH2_Truck_3_2029	link_143	LH2 Truck Link	No	2029	30	533362.676	1	5	99099.92613	8227.574654	0	No Storage	0		
INFR_TAZ_124_Pipeline_linepack_3_2029	TAZ_124	GH2 Pipeline Station (700bar)	No	2029	20	21652.77742	1	0	2.17E+10	2.44E+09	0	No Storage	0		
INFR_TAZ_2912_PipelineNodalStorage_3_2029	TAZ_2912	GH2 Pipeline Nodal Storage	No	2029	15	547500	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_1192_link_783_LH2_Truck_3_2029	link_783	LH2 Truck Link	No	2029	30	12859.54611	1	3	279536.1983	23207.93799	0	No Storage	0		
INFR_TAZ_284_PipelineNodalStorage_3_2029	TAZ_284	GH2 Pipeline Nodal Storage	No	2029	15	83625.86642	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_284_link_1162_Pipeline_linepack_2_2029	link_1162	GH2 Pipeline (transmission)	No	2029	50	28805.89594	1	30	316161.397	10476.39866	0	Linepack	9.809808577		0.078920263
INFR_TAZ_877_link_1110_Pipeline_linepack_2_2029	link_1110	GH2 Pipeline (transmission)	No	2029	50	16774.58916	1	23	136530.7214	4524.114206	0	Linepack	4.293656099		0.045957779
INFR_TAZ_2522_link_549_PipelineNodalStorage_4_2029	link_549	GH2 Pipeline (transmission)	No	2029	50	26703.7016	1	29	9.69E+07	3.21E+06	0	No Storage	0		0.073160826
INFR_TAZ_2522_link_550_Pipeline_linepack_2_2029	link_550	GH2 Pipeline (transmission)	No	2029	50	8767.07236	1	26	82005.71262	2717.360647	0	Linepack	2.558536072		0.024019376
INFR_TAZ_5680_LH2_Truck_4_2029	TAZ_5680	LH2 Station (gas dispensing)	No	2029	20	1325.841369	1	0	1.33E+09	2.00E+08	0	No Storage	0		
INFR_TAZ_5680_link_287_LH2_Truck_3_2029	link_287	LH2 Truck Link	No	2029	30	1.43E+07	1	47	514590.7076	55866.287	0	No Storage	0		
INFR_TAZ_1283_PipelineNodalStorage_3_2029	TAZ_1283	GH2 Pipeline Nodal Storage	No	2029	15	56940.46259	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_1283_link_908_Pipeline_linepack_2_2029	link_908	GH2 Pipeline (transmission)	No	2029	50	39707.31288	1	21	291059.2338	9644.607462	0	Linepack	9.226519991		0.108787159
INFR_TAZ_1283_link_911_Pipeline_linepack_2_2029	link_911	GH2 Pipeline (transmission)	No	2029	50	4117.726941	1	22	31848.76872	1055.348317	0	Linepack	1.005264336		0.011281444
INFR_TAZ_2727_link_677_LH2_Truck_3_2029	link_677	LH2 Truck Link	No	2029	30	2435.340855	1	5	88230.94253	7325.198865	0	No Storage	0		
INFR_TAZ_2727_link_719_LH2_Truck_3_2029	link_719	LH2 Truck Link	No	2029	30	13800.26485	1	7	699965.4774	58113.24433	0	No Storage	0		
INFR_TAZ_5603_link_290_GH2truck_3_2029	link_290	GH2 Truck Link	No	2029	30	32374.0938	1	6	164.9645211	13.54294316	0	No Storage	0		
INFR_TAZ_5194_PipelineNodalStorage_3_2029	TAZ_5194	GH2 Pipeline Nodal Storage	No	2029	15	6.72E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_5194_PipelineNodalStorage_5_2029	TAZ_5194	GH2 Pipeline Station (700bar)	No	2029	20	732816.373	1	0	7.27E+06	742294.2439	0	No Storage	0		
INFR_TAZ_5194_link_270_PipelineNodalStorage_4_2029	link_270	GH2 Pipeline (transmission)	No	2029	50	6.53E+06	1	41	2.75E+07	1.00E+06	0	No Storage	0		17.88206278
INFR_TAZ_867_link_1109_LH2_Truck_3_2029	link_1109	LH2 Truck Link	No	2029	30	6091.80346	1	5	220702.3957	18323.37831	0	No Storage	0		
INFR_TAZ_1023_LH2_Truck_4_2029	TAZ_1023	LH2 Station (gas dispensing)	No	2029	20	12859.54611	1	0	1.29E+10	1.94E+09	0	No Storage	0		
INFR_TAZ_6037_PipelineNodalStorage_5_2029	TAZ_6037	GH2 Pipeline Station (700bar)	No	2029	20	109500	1	0	4.00E+08	4.51E+07	0	No Storage	0		
INFR_TAZ_2822_link_589_Pipeline_linepack_2_2029	link_589	GH2 Pipeline (transmission)	No	2029	50	51865.61452	1	24	443133.7098	14683.78319	0	Linepack	13.89253068		0.142097574
INFR_TAZ_2822_link_680_Pipeline_linepack_2_2029	link_680	GH2 Pipeline (transmission)	No	2029	50	79114.85387	1	21	579921.1047	19216.40259	0	Linepack	18.38338401		0.216753024
INFR_TAZ_4737_PipelineNodalStorage_5_2029	TAZ_4737	GH2 Pipeline Station (700bar)	No	2029	20	365000	1	0	3.41E+06	362819.3506	0	No Storage	0		
INFR_TAZ_2900_PipelineNodalStorage_3_2029	TAZ_2900	GH2 Pipeline Nodal Storage	No	2029	15	273750	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_6561_LH2_Truck_4_2029	TAZ_6561	LH2 Station (gas dispensing)	No	2029	20	35823.2447	1	0	3.58E+10	5.42E+09	0	No Storage	0		
INFR_TAZ_313_Pipeline_linepack_3_2029	TAZ_313	GH2 Pipeline Station (700bar)	No	2029	20	3617.26208	1	0	3.62E+09	4.08E+08	0	No Storage	0		
INFR_TAZ_6204_PipelineNodalStorage_3_2029	TAZ_6204	GH2 Pipeline Nodal Storage	No	2029	15	302192.4842	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_6204_PipelineNodalStorage_5_2029	TAZ_6204	GH2 Pipeline Station (700bar)	No	2029	20	302192.4845	1	0	3.92E+06	424882.845	0	No Storage	0		
INFR_TAZ_2149_PipelineNodalStorage_5_2029	TAZ_2149	GH2 Pipeline Station (700bar)	No	2029	20	73000	1	0	1.78E+08	2.01E+07	0	No Storage	0		
INFR_Cavern_22_link_396_LH2_Truck_3_2029	link_396	LH2 Truck Link	No	2029	30	4.05E+06	1	18	57325.36069	5730.769416	0	No Storage	0		
INFR_TAZ_2744_link_399_PipelineNodalStorage_4_2029	link_399	GH2 Pipeline (transmission)	No	2029	50	58050.9166	1	21	3.31E+08	1.10E+07	0	No Storage	0		0.159043607
INFR_TAZ_2744_Pipeline_linepack_3_2029	TAZ_2744	GH2 Pipeline Station (700bar)	No	2029	20	36062.78	1	0	3.61E+10	4.07E+09	0	No Storage	0		
INFR_TAZ_2744_link_491_Pipeline_linepack_2_2029	link_491	GH2 Pipeline (transmission)	No	2029	50	1.599738315	1	27	15.6119048	0.517319762	0	Linepack	0.00048619		4.38284E-06
INFR_TAZ_5158_PipelineNodalStorage_3_2029	TAZ_5158	GH2 Pipeline Nodal Storage	No	2029	15	3.51E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_5158_PipelineNodalStorage_5_2029	TAZ_5158	GH2 Pipeline Station (700bar)	No	2029	20	702713.164	1	0	6.97E+06	729915.4666	0	No Storage	0		
INFR_TAZ_461_link_1291_GH2truck_3_2029	link_1291	GH2 Truck Link	No	2029	30	37880.13616	1	12	386.0419111	31.69253379	0	No Storage	0		
INFR_TAZ_164_PipelineNodalStorage_3_2029	TAZ_164	GH2 Pipeline Nodal Storage	No	2029	15	210832.236	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_281_Pipeline_linepack_3_2029	TAZ_281	GH2 Pipeline Station (700bar)	No	2029	20	6225.522	1	0	6.23E+09	7.02E+08	0	No Storage	0		
INFR_TAZ_281_link_1095_Pipeline_linepack_2_2029	link_1095	GH2 Pipeline (transmission)	No	2029	50	20050.62352	1	55	424420.2146	14063.6884	0	Linepack	13.38655737		0.054933215
INFR_TAZ_281_link_1135_Pipeline_linepack_2_2029	link_1135	GH2 Pipeline (transmission)	No	2029	50	70660.28754	1	33	861596.9641	28550.08034	0	Linepack	26.69153235		0.193589829
INFR_TAZ_281_link_1163_Pipeline_linepack_2_2029	link_1163	GH2 Pipeline (transmission)	No	2029	50	28713.50475	1	38	408492.1437	13535.89208	0	Linepack	12.6623747		0.078667136
INFR_TAZ_5612_link_281_LH2_Truck_3_2029	link_281	LH2 Truck Link	No	2029	30	555769.8042	1	9	181198.3981	15043.63732	0	No Storage	0		
INFR_TAZ_5612_PipelineNodalStorage_5_2029	TAZ_5612	GH2 Pipeline Station (700bar)	No	2029	20	153743.7171	1	0	7.89E+08	8.90E+07	0	No Storage	0		
INFR_TAZ_3033_LH2_Truck_4_2029	TAZ_3033	LH2 Station (gas dispensing)	No	2029	20	6077.53937	1	0	6.08E+09	9.19E+08	0	No Storage	0		
INFR_TAZ_3033_link_1263_Pipeline_linepack_2_2029	link_1263	GH2 Pipeline (transmission)	No	2029	50	29987.96972	1	21	219815.3151	7283.852157	0	Linepack	6.968101896		0.082158821
INFR_TAZ_3033_link_1344_Pipeline_linepack_2_2029	link_1344	GH2 Pipeline (transmission)	No	2029	50	13831.62377	1	57	304115.1639	10077.23184	0	Linepack	9.619512954		0.03789486
INFR_TAZ_3033_link_614_Pipeline_linepack_2_2029	link_614	GH2 Pipeline (transmission)	No	2029	50	34.35393493	1	75	1009.673791	33.45678901	0	Linepack	0.032874094		9.41204E-05
INFR_TAZ_2798_Pipeline_linepack_3_2029	TAZ_2798	GH2 Pipeline Station (700bar)	No	2029	20	19724.52236	1	0	1.97E+10	2.23E+09	0	No Storage	0		
INFR_TAZ_6134_link_109_LH2_Truck_3_2029	link_109	LH2 Truck Link	No	2029	30	773694.6849	1	10	417058.7374	34625.47381	0	No Storage	0		
INFR_TAZ_1681_link_936_LH2_Truck_3_2029	link_936	LH2 Truck Link	No	2029	30	26699.02287	1	2	386915.8516	32122.92055	0	No Storage	0		
INFR_TAZ_3013_LH2_Truck_4_2029	TAZ_3013	LH2 Station (gas dispensing)	No	2029	20	10718.11357	1	0	1.07E+10	1.62E+09	0	No Storage	0		
INFR_TAZ_3013_link_521_LH2_Truck_3_2029	link_521	LH2 Truck Link	No	2029	30	2.76E+06	1	118	258402.4932	26194.11318	0	No Storage	0		
INFR_TAZ_3361_Pipeline_linepack_3_2029	TAZ_3361	GH2 Pipeline Station (700bar)	No	2029	20	9572.5924	1	0	9.57E+09	1.08E+09	0	No Storage	0		
INFR_TAZ_3599_PipelineNodalStorage_3_2029	TAZ_3599	GH2 Pipeline Nodal Storage	No	2029	15	4.41E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_3599_link_536_Pipeline_linepack_2_2029	link_536	GH2 Pipeline (transmission)	No	2029	50	151030.0247	1	21	1.11E+06	36684.05634	0	Linepack	35.09382632		0.413780889
INFR_TAZ_3599_link_629_Pipeline_linepack_2_2029	link_629	GH2 Pipeline (transmission)	No	2029	50	9575.540991	1	36	128435.1063	4255.855994	0	Linepack	3.978679381		0.026234359
INFR_TAZ_1341_link_806_LH2_Truck_3_2029	link_806	LH2 Truck Link	No	2029	30	21959.17507	1	3	477340.667	39630.26135	0	No Storage	0		
INFR_TAZ_2736_link_577_LH2_Truck_3_2029	link_577	LH2 Truck Link	No	2029	30	16235.6057	1	24	2.82E+06	234406.3637	0	No Storage	0		
INFR_TAZ_2736_Pipeline_linepack_3_2029	TAZ_2736	GH2 Pipeline Station (700bar)	No	2029	20	15801.23478	1	0	1.58E+10	1.78E+09	0	No Storage	0		
INFR_TAZ_2332_Pipeline_linepack_3_2029	TAZ_2332	GH2 Pipeline Station (700bar)	No	2029	20	17458.80093	1	0	1.75E+10	1.97E+09	0	No Storage	0		
INFR_TAZ_3645_link_760_Pipeline_linepack_2_2029	link_760	GH2 Pipeline (transmission)	No	2029	50	2398.876764	1	35	31200.35761	1033.862413	0	Linepack	0.966399933		0.006572265
INFR_TAZ_2904_link_595_Pipeline_linepack_2_2029	link_595	GH2 Pipeline (transmission)	No	2029	50	36515.39253	1	38	519485.5559	17213.79598	0	Linepack	16.10293089		0.100042171
INFR_TAZ_3301_link_403_Pipeline_linepack_2_2029	link_403	GH2 Pipeline (transmission)	No	2029	50	11810.29483	1	51	230658.0834	7643.140688	0	Linepack	7.236222316		0.032356972
INFR_TAZ_3301_link_441_Pipeline_linepack_2_2029	link_441	GH2 Pipeline (transmission)	No	2029	50	13.40043738	1	44	223.4005367	7.402652905	0	Linepack	0.006954052		3.67135E-05
INFR_TAZ_1179_LH2_Truck_4_2029	TAZ_1179	LH2 Station (gas dispensing)	No	2029	20	16407.79643	1	0	1.64E+10	2.48E+09	0	No Storage	0		
INFR_TAZ_3029_link_1346_Pipeline_linepack_2_2029	link_1346	GH2 Pipeline (transmission)	No	2029	50	13839.01262	1	39	202513.724	6710.542552	0	Linepack	6.28051334		0.037915103
INFR_TAZ_2566_link_708_Pipeline_linepack_2_2029	link_708	GH2 Pipeline (transmission)	No	2029	50	13331.23989	1	30	146318.0814	4848.430476	0	Linepack	4.539935563		0.036523945
INFR_TAZ_2566_link_714_Pipeline_linepack_2_2029	link_714	GH2 Pipeline (transmission)	No	2029	50	1634.416203	1	37	22586.94343	748.4462881	0	Linepack	0.699883327		0.004477853
INFR_TAZ_2231_link_795_PipelineNodalStorage_4_2029	link_795	GH2 Pipeline (transmission)	No	2029	50	146000	1	38	3.79E+07	1.26E+06	0	No Storage	0		0.4
INFR_TAZ_262_PipelineNodalStorage_3_2029	TAZ_262	GH2 Pipeline Nodal Storage	No	2029	15	547500	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_1237_link_984_LH2_Truck_3_2029	link_984	LH2 Truck Link	No	2029	30	16407.79643	1	14	1.66E+06	138187.244	0	No Storage	0		
INFR_TAZ_6609_link_124_LH2_Truck_3_2029	link_124	LH2 Truck Link	No	2029	30	497395.1826	1	11	175950.9176	14607.97567	0	No Storage	0		
INFR_TAZ_3018_link_620_Pipeline_linepack_2_2029	link_620	GH2 Pipeline (transmission)	No	2029	50	34.31525953	1	65	867.1868173	28.73530703	0	Linepack	0.027769633		9.40144E-05
INFR_TAZ_3018_link_740_Pipeline_linepack_2_2029	link_740	GH2 Pipeline (transmission)	No	2029	50	0.038675405	1	30	0.424484979	0.014065834	0	Linepack	1.32E-05		1.0596E-07
INFR_TAZ_3307_link_525_Pipeline_linepack_2_2029	link_525	GH2 Pipeline (transmission)	No	2029	50	12019.81978	1	24	102695.9264	3402.956453	0	Linepack	3.219584239		0.032931013
INFR_TAZ_3207_Pipeline_linepack_3_2029	TAZ_3207	GH2 Pipeline Station (700bar)	No	2029	20	4141.47767	1	0	4.14E+09	4.67E+08	0	No Storage	0		
INFR_TAZ_160_Pipeline_linepack_3_2029	TAZ_160	GH2 Pipeline Station (700bar)	No	2029	20	20050.62352	1	0	2.01E+10	2.26E+09	0	No Storage	0		
INFR_TAZ_5602_PipelineNodalStorage_5_2029	TAZ_5602	GH2 Pipeline Station (700bar)	No	2029	20	365000	1	0	3.41E+06	362819.3506	0	No Storage	0		
INFR_WECC_IID_Central_Grid_Electrolysis_(PEM)_2029	WECC_IID	Central Grid Electrolysis (PEM)	Central	2029	40	683518.794	1	0	3.36E+06	216323.927	0.029102935	No_Storage	0		
INFR_WECC_IID_link_341_LH2_Truck_3_2029	link_341	LH2 Truck Link	No	2029	30	378109.701	1	7	69725.53318	5788.823987	0	No Storage	0		
INFR_WECC_IID_PipelineNodalStorage_1_2029	WECC_IID	GH2 Pipeline Compressor	No	2029	15	9.55E+06	1	0	1.55E+06	133662.4618	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WECC_IID_PipelineNodalStorage_3_2029	WECC_IID	GH2 Pipeline Nodal Storage	No	2029	15	5.90E+06	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WEC_LADW_PipelineNodalStorage_1_2029	WEC_LADW	GH2 Pipeline Compressor	No	2029	15	5.45E+07	1	0	5.96E+06	500433.4383	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WEC_LADW_PipelineNodalStorage_3_2029	WEC_LADW	GH2 Pipeline Nodal Storage	No	2029	15	3.06E+07	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WEC_LADW_Pipeline_linepack_1_2029	WEC_LADW	GH2 Pipeline Compressor	No	2029	15	275416.6587	1	0	3.91E+06	268058.3361	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WEC_LADW_link_258_Pipeline_linepack_2_2029	link_258	GH2 Pipeline (transmission)	No	2029	50	41809.44674	1	26	391078.4962	12958.86934	0	Linepack	12.20144801		0.114546429
INFR_WEC_LADW_link_539_Pipeline_linepack_2_2029	link_539	GH2 Pipeline (transmission)	No	2029	50	231208.3352	1	29	2.44E+06	80980.03967	0	Linepack	75.90007485		0.633447494
INFR_WEC_LADW_link_700_Pipeline_linepack_2_2029	link_700	GH2 Pipeline (transmission)	No	2029	50	2398.876764	1	30	26329.0623	872.4460221	0	Linepack	0.81693421		0.006572265
INFR_TAZ_5608_LH2_Truck_4_2029	TAZ_5608	LH2 Station (gas dispensing)	No	2029	20	624250.843	1	0	2.57E+06	398365.5291	0	No Storage	0		
INFR_TAZ_5608_link_275_LH2_Truck_3_2029	link_275	LH2 Truck Link	No	2029	30	32551.56872	1	6	1.42E+06	117493.2275	0	No Storage	0		
INFR_TAZ_212_PipelineNodalStorage_3_2029	TAZ_212	GH2 Pipeline Nodal Storage	No	2029	15	40567.8236	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_212_PipelineNodalStorage_5_2029	TAZ_212	GH2 Pipeline Station (700bar)	No	2029	20	40567.8236	1	0	4.06E+10	4.58E+09	0	No Storage	0		
INFR_TAZ_212_link_1071_Pipeline_linepack_2_2029	link_1071	GH2 Pipeline (transmission)	No	2029	50	11797.59141	1	54	244893.303	8114.842283	0	Linepack	7.713413668		0.032322168
INFR_TAZ_5146_PipelineNodalStorage_5_2029	TAZ_5146	GH2 Pipeline Station (700bar)	No	2029	20	319023.7386	1	0	4.18E+06	452077.6826	0	No Storage	0		
INFR_TAZ_2021_PipelineNodalStorage_5_2029	TAZ_2021	GH2 Pipeline Station (700bar)	No	2029	20	73000	1	0	1.78E+08	2.01E+07	0	No Storage	0		
INFR_TAZ_2946_link_514_Pipeline_linepack_2_2029	link_514	GH2 Pipeline (transmission)	No	2029	50	11823.69527	1	49	221252.0067	7331.458708	0	Linepack	6.924036358		0.032393686
INFR_TAZ_5693_link_308_LH2_Truck_3_2029	link_308	LH2 Truck Link	No	2029	30	2.85E+07	1	43	940659.0228	102122.184	0	No Storage	0		
INFR_TAZ_5693_PipelineNodalStorage_5_2029	TAZ_5693	GH2 Pipeline Station (700bar)	No	2029	20	895576.544	1	0	8.88E+06	907105.087	0	No Storage	0		
INFR_TAZ_5106_Pipeline_linepack_3_2029	TAZ_5106	GH2 Pipeline Station (700bar)	No	2029	20	2398.876764	1	0	2.40E+09	2.71E+08	0	No Storage	0		
INFR_TAZ_2726_link_570_Pipeline_linepack_2_2029	link_570	GH2 Pipeline (transmission)	No	2029	50	1.599738315	1	77	48.33773076	1.601730454	0	Linepack	0.00157923		4.38284E-06
INFR_TAZ_6102_PipelineNodalStorage_3_2029	TAZ_6102	GH2 Pipeline Nodal Storage	No	2029	15	269775.2487	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_TAZ_6102_link_51_PipelineNodalStorage_4_2029	link_51	GH2 Pipeline (transmission)	No	2029	50	160833.1322	1	23	2.79E+07	923355.8594	0	No Storage	0		0.440638718
INFR_TAZ_6102_link_171_Pipeline_linepack_2_2029	link_171	GH2 Pipeline (transmission)	No	2029	50	32374.0938	1	21	237305.8828	7863.423737	0	Linepack	7.522549424		0.088696147
INFR_TAZ_2509_Pipeline_linepack_3_2029	TAZ_2509	GH2 Pipeline Station (700bar)	No	2029	20	1651.408473	1	0	1.65E+09	1.86E+08	0	No Storage	0		
INFR_TAZ_137_link_1094_Pipeline_linepack_2_2029	link_1094	GH2 Pipeline (transmission)	No	2029	50	20050.62352	1	55	424420.2146	14063.6884	0	Linepack	13.38655737		0.054933215
INFR_TAZ_1360_link_787_LH2_Truck_3_2029	link_787	LH2 Truck Link	No	2029	30	157123.6481	1	2	3440.106571	285.6080195	0	No Storage	0		
INFR_TAZ_280_link_1137_Pipeline_linepack_2_2029	link_1137	GH2 Pipeline (transmission)	No	2029	50	70660.28754	1	82	2.28E+06	75587.78021	0	Linepack	75.17314036		0.193589829
INFR_TAZ_3021_Pipeline_linepack_3_2029	TAZ_3021	GH2 Pipeline Station (700bar)	No	2029	20	13853.84792	1	0	1.39E+10	1.56E+09	0	No Storage	0		
INFR_TAZ_5615_link_321_PipelineNodalStorage_4_2029	link_321	GH2 Pipeline (transmission)	No	2029	50	467571.5861	1	39	3.99E+08	1.32E+07	0	No Storage	0		1.281018044
INFR_TAZ_6407_PipelineNodalStorage_5_2029	TAZ_6407	GH2 Pipeline Station (700bar)	No	2029	20	365000	1	0	3.41E+06	362819.3506	0	No Storage	0		
INFR_TAZ_1365_link_860_Pipeline_linepack_2_2029	link_860	GH2 Pipeline (transmission)	No	2029	50	558.7158041	1	28	5679.009016	188.180983	0	Linepack	0.176590887		0.001530728
INFR_TAZ_2408_Pipeline_linepack_3_2029	TAZ_2408	GH2 Pipeline Station (700bar)	No	2029	20	8767.07236	1	0	8.77E+09	9.89E+08	0	No Storage	0		
INFR_TAZ_1731_LH2_Truck_4_2029	TAZ_1731	LH2 Station (gas dispensing)	No	2029	20	32382.27306	1	0	3.24E+10	4.90E+09	0	No Storage	0		
INFR_TAZ_1731_link_792_LH2_Truck_3_2029	link_792	LH2 Truck Link	No	2029	30	1742.41044	1	7	88377.08328	7337.33191	0	No Storage	0		
INFR_TAZ_1731_Pipeline_linepack_3_2029	TAZ_1731	GH2 Pipeline Station (700bar)	No	2029	20	4117.726941	1	0	4.12E+09	4.65E+08	0	No Storage	0		
INFR_TAZ_1415_link_866_LH2_Truck_3_2029	link_866	LH2 Truck Link	No	2029	30	8933.4695	1	10	647308.5132	53741.5044	0	No Storage	0		
INFR_TAZ_129_Pipeline_linepack_3_2029	TAZ_129	GH2 Pipeline Station (700bar)	No	2029	20	28961.8733	1	0	2.90E+10	3.27E+09	0	No Storage	0		
INFR_TAZ_129_link_1412_Pipeline_linepack_2_2029	link_1412	GH2 Pipeline (transmission)	No	2029	50	20045.63682	1	50	383299.5943	12701.10582	0	Linepack	12.00984065		0.054919553
INFR_TAZ_2911_link_726_Pipeline_linepack_2_2029	link_726	GH2 Pipeline (transmission)	No	2029	50	19724.52236	1	29	208486.4427	6908.455968	0	Linepack	6.475081109		0.054039787
INFR_TAZ_156_PipelineNodalStorage_5_2029	TAZ_156	GH2 Pipeline Station (700bar)	No	2029	20	3.58E+06	1	0	2.25E+07	2.09E+06	0	No Storage	0		
INFR_TAZ_156_link_1070_Pipeline_linepack_2_2029	link_1070	GH2 Pipeline (transmission)	No	2029	50	20050.62352	1	39	293411.5712	9722.555067	0	Linepack	9.099508174		0.054933215
INFR_WECC_SF_LH2_Truck_1_2029	WECC_SF	LH2 Truck Terminal w/storage	No	2029	30	83619.81846	1	0	2.03E+06	110715.9394	0	No Storage	0		
INFR_WECC_SF_LH2_Truck_2_2029	WECC_SF	LH2 Truck	No	2029	30	83619.81846	1	0	82099.45812	6816.144543	0	No Storage	0		
INFR_WECC_SF_link_1051_LH2_Truck_3_2029	link_1051	LH2 Truck Link	No	2029	30	28788.36156	1	3	625791.072	51955.06156	0	No Storage	0		
INFR_WECC_SF_PipelineNodalStorage_1_2029	WECC_SF	GH2 Pipeline Compressor	No	2029	15	3.28E+07	1	0	3.99E+06	336993.7271	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WECC_SF_PipelineNodalStorage_3_2029	WECC_SF	GH2 Pipeline Nodal Storage	No	2029	15	959348.2402	1	0	0	0	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WECC_SF_link_1057_PipelineNodalStorage_4_2029	link_1057	GH2 Pipeline (transmission)	No	2029	50	278461.649	1	30	1.09E+08	3.61E+06	0	No Storage	0		0.762908627
INFR_WECC_SF_Pipeline_linepack_1_2029	WECC_SF	GH2 Pipeline Compressor	No	2029	15	397234.404	1	0	5.64E+06	386621.4698	0	GH2 Pipeline Salt Cavern Storage	0		
INFR_WECC_SF_link_1052_Pipeline_linepack_2_2029	link_1052	GH2 Pipeline (transmission)	No	2029	50	291839.0846	1	41	4.51E+06	149390.2082	0	Linepack	139.9912557		0.799559136
INFR_WECC_SF_link_1055_Pipeline_linepack_2_2029	link_1055	GH2 Pipeline (transmission)	No	2029	50	44211.6521	1	24	377739.1552	12516.85379	0	Linepack	11.84236876		0.121127814
INFR_WECC_SF_link_1056_Pipeline_linepack_2_2029	link_1056	GH2 Pipeline (transmission)	No	2029	50	61183.66724	1	33	746043.6942	24721.07992	0	Linepack	23.11179151		0.167626486
INFR_TAZ_2234_PipelineNodalStorage_5_2029	TAZ_2234	GH2 Pipeline Station (700bar)	No	2029	20	1.10E+07	1	0	3.25E+07	3.16E+06	0	No Storage	0		
INFR_TAZ_2234_link_446_Pipeline_linepack_2_2029	link_446	GH2 Pipeline (transmission)	No	2029	50	43853.94743	1	40	659596.2503	21856.53701	0	Linepack	20.46775381		0.120147801
INFR_TAZ_2234_link_456_Pipeline_linepack_2_2029	link_456	GH2 Pipeline (transmission)	No	2029	50	77180.87586	1	24	659424.325	21850.84006	0	Linepack	20.67338246		0.211454454
