Network ID	Zone	Fraction
link_54	Zone_WECC_CO	0.7
link_54	Zone_WECC_WY	0.3
link_55	Zone_WECC_CO	0.6
link_55	Zone_WECC_WY	0.4
link_56	Zone_WECC_CO	0.2
link_56	Zone_WECC_NM	0.7
link_57	Zone_WECC_CO	1
link_58	Zone_WECC_CO	1
link_59	Zone_WECC_CO	0.6
link_59	Zone_WECC_WY	0.4
link_60	Zone_WECC_AZ	0.1
link_60	Zone_WECC_CO	0.8
link_60	Zone_WECC_UT	0.1
link_61	Zone_WECC_CO	0.9
link_61	Zone_WECC_NM	0.1
link_62	Zone_WECC_CO	1
link_63	Zone_WECC_CO	1
link_64	Zone_WECC_CO	0.2
link_64	Zone_WECC_NM	0.8
link_65	Zone_WECC_CO	0.2
link_65	Zone_WECC_NM	0.8
link_66	Zone_WECC_CO	1
link_67	Zone_WECC_CO	1
link_68	Zone_WECC_CO	1
link_69	Zone_WECC_NNV	0.5
link_69	Zone_WEC_CALN	0.4
link_69	Zone_WEC_LADW	0.1
link_70	Zone_WECC_NNV	0.5
link_70	Zone_WECC_SCE	0.4
link_70	Zone_WEC_CALN	0.1
link_70	Zone_WEC_LADW	0
link_71	Zone_WECC_NNV	0.8
link_71	Zone_WECC_SNV	0.2
link_72	Zone_WECC_NNV	0.7
link_72	Zone_WECC_SCE	0.3
link_73	Zone_WECC_AZ	0.1
link_73	Zone_WECC_NNV	0.9
link_74	Zone_WECC_NNV	0.9
link_74	Zone_WECC_SNV	0.1
link_75	Zone_WECC_AZ	0.1
link_75	Zone_WECC_UT	0.9
link_76	Zone_WECC_CO	0.7
link_76	Zone_WECC_WY	0.3
link_77	Zone_WECC_UT	0.7
link_77	Zone_WECC_WY	0.3
link_78	Zone_WECC_AZ	0.1
link_78	Zone_WECC_UT	0.9
link_79	Zone_WECC_NNV	0.5
link_79	Zone_WECC_UT	0.5
link_80	Zone_WECC_UT	1
link_81	Zone_WECC_UT	1
link_82	Zone_WECC_UT	0.1
link_82	Zone_WECC_WY	0.9
link_83	Zone_WECC_UT	1
link_84	Zone_WECC_ID	0.8
link_84	Zone_WECC_UT	0.2
link_85	Zone_WECC_WY	1
link_86	Zone_WECC_ID	0.4
link_86	Zone_WECC_WY	0.6
link_87	Zone_WECC_ID	0.2
link_87	Zone_WECC_UT	0.2
link_87	Zone_WECC_WY	0.6
link_88	Zone_WECC_AZ	0
link_88	Zone_WECC_UT	1
link_89	Zone_WECC_AZ	0.2
link_89	Zone_WECC_UT	0.8
link_90	Zone_WECC_CO	0.8
link_90	Zone_WECC_UT	0.2
link_91	Zone_WECC_CO	0.5
link_91	Zone_WECC_UT	0.5
link_92	Zone_WECC_UT	1
link_93	Zone_WECC_UT	0.8
link_93	Zone_WECC_WY	0.2
link_94	Zone_WECC_SF	0.5
link_94	Zone_WEC_CALN	0.5
link_95	Zone_WECC_SCE	0.2
link_95	Zone_WECC_SF	0.2
link_95	Zone_WEC_CALN	0.6
link_96	Zone_WECC_SCE	0.4
link_96	Zone_WECC_SF	0.2
link_96	Zone_WEC_CALN	0.3
link_96	Zone_WEC_LADW	0.1
link_97	Zone_WECC_SCE	0.2
link_97	Zone_WECC_SF	0.3
link_97	Zone_WEC_CALN	0.5
link_98	Zone_WECC_SF	1
link_99	Zone_WECC_SF	0.5
link_99	Zone_WEC_CALN	0.5
link_100	Zone_WEC_CALN	1
link_101	Zone_WECC_NNV	0.7
link_101	Zone_WEC_CALN	0.3
link_102	Zone_WECC_SF	0.5
link_102	Zone_WEC_CALN	0.5
link_103	Zone_WEC_CALN	1
link_104	Zone_WECC_SF	0.7
link_104	Zone_WEC_CALN	0.3
link_105	Zone_WECC_NNV	0.4
link_105	Zone_WECC_PNW	0.6
link_106	Zone_WECC_PNW	0.8
link_106	Zone_WEC_CALN	0.2
link_107	Zone_WECC_PNW	0.6
link_107	Zone_WEC_CALN	0.4
link_108	Zone_WECC_ID	0.4
link_108	Zone_WECC_NNV	0.6
link_109	Zone_WECC_ID	0.4
link_109	Zone_WECC_UT	0.6
link_110	Zone_WECC_ID	1
link_111	Zone_WECC_ID	1
link_111	Zone_WECC_UT	0
link_112	Zone_WECC_ID	0.5
link_112	Zone_WECC_PNW	0.5
link_113	Zone_WECC_ID	0.5
link_113	Zone_WECC_MT	0.5
link_114	Zone_WECC_MT	0.4
link_114	Zone_WECC_WY	0.6
link_115	Zone_WECC_ID	0.2
link_115	Zone_WECC_MT	0.4
link_115	Zone_WECC_PNW	0.4
link_116	Zone_WECC_ID	0.3
link_116	Zone_WECC_MT	0.7
link_117	Zone_WECC_WY	1
link_118	Zone_WECC_CO	0.4
link_118	Zone_WECC_WY	0.6
link_119	Zone_WECC_WY	1
link_120	Zone_WECC_WY	1
link_121	Zone_WECC_MT	0.5
link_121	Zone_WECC_WY	0.5
link_122	Zone_WECC_MT	1
link_123	Zone_WECC_MT	0.2
link_123	Zone_WECC_WY	0.8
link_124	Zone_WECC_WY	1
link_125	Zone_WECC_WY	1
link_126	Zone_WECC_MT	0.2
link_126	Zone_WECC_WY	0.8
