Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [$/yr]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage [kg]
GH2 Truck Link	2005	340039.4859	No	20	0.6	0	0	0	390.9637359	0	0	1	0
GH2 Truck Link	2005	374043.4344	No	20	0.6	0	0	0	430.0601094	0	0	1	0
GH2 Truck Link	2005	411447.7779	No	20	0.6	0	0	0	473.0661204	0	0	1	0
GH2 Truck Link	2005	452592.5557	No	20	0.6	0	0	0	520.3727324	0	0	1	0
GH2 Truck Link	2005	497851.8112	No	20	0.6	0	0	0	572.4100057	0	0	1	0
GH2 Truck Link	2005	547636.9924	No	20	0.6	0	1062.96381	0	629.6510062	0	0	1	0
GH2 Truck Link	2005	602400.6916	No	20	0.6	0	1062.96381	0	692.6161069	0	0	1	0
GH2 Truck Link	2005	662640.7608	No	20	0.6	0	2332.201137	0	761.8777175	0	0	1	0
GH2 Truck Link	2005	728904.8369	No	20	0.6	0	3266.387002	0	838.0654893	0	0	1	0
GH2 Truck Link	2005	801795.3205	No	20	0.6	0	3266.387002	0	921.8720382	0	0	1	0
GH2 Truck Link	2005	881974.8526	No	20	0.6	0	3865.521405	0	1014.059242	0	0	1	0
GH2 Truck Link	2005	970172.3378	No	20	0.6	0	4012.73398	0	1115.465166	0	0	1	0
GH2 Truck Link	2005	1115698.189	No	20	0.6	0	5192.568156	0	1282.784941	0	0	1	0
GH2 Truck Link	2005	1227268.007	No	20	0.6	0	6066.301764	0	1411.063435	0	0	1	0
GH2 Truck Link	2005	1349994.808	No	20	0.938824247	0	6388.866071	0	1552.169779	0	0	1	0
GH2 Truck Link	2005	1484994.289	No	20	0.687274876	0	6703.917256	0	1707.386757	0	0	1	0
GH2 Truck Link	2005	1633493.718	No	20	1	0	7346.442509	0	1878.125432	0	0	1	0
GH2 Truck Link	2005	1796843.09	No	20	0.6	0	5739.893106	0	2065.937976	0	0	1	0
GH2 Truck Link	2005	1976527.399	No	20	0.6	0	6776.256368	0	2272.531773	0	0	1	0
GH2 Truck Link	2005	2174180.138	No	20	0.6	0	8458.955157	0	2499.784951	0	0	1	0
GH2 Truck Link	2005	2391598.152	No	20	0.6	0	8506.248317	0	2749.763446	0	0	1	0
GH2 Truck Link	2005	2630757.967	No	20	0.6	0	10254.38748	0	3024.73979	0	0	1	0
GH2 Truck Link	2005	2893833.764	No	20	0.837586925	0	12017.52972	0	3327.213769	0	0	1	0
GH2 Truck Link	2005	3183217.141	No	20	1	0	12499.54351	0	3659.935146	0	0	1	0
GH2 Truck Link	2005	3501538.855	No	20	1	0	13250.63074	0	4025.928661	0	0	1	0
GH2 Truck Link	2005	3851692.74	No	20	0.6	0	15295.45892	0	4428.521527	0	0	1	0
GH2 Truck Link	2005	4236862.014	No	20	0.6	0	15869.91505	0	4871.373679	0	0	1	0
GH2 Truck Link	2005	4660548.216	No	20	0.6	0	17781.406	0	5358.511047	0	0	1	0
GH2 Truck Link	2005	5126603.037	No	20	0.670238012	0	20768.81406	0	5894.362152	0	0	1	0
GH2 Truck Link	2005	5639263.341	No	20	0.671888117	0	22159.70647	0	6483.798367	0	0	1	0
GH2 Truck Link	2005	6203189.675	No	20	0.623468027	0	23849.09908	0	7132.178204	0	0	1	0
GH2 Truck Link	2005	6823508.643	No	20	1	0	26502.02374	0	7845.396024	0	0	1	0
GH2 Truck Link	2005	7505859.507	No	20	0.667394885	0	29111.57897	0	8629.935627	0	0	1	0
GH2 Truck Link	2005	8256445.457	No	20	0.744463785	0	32446.44816	0	9492.92919	0	0	1	0
GH2 Truck Link	2005	9082090.003	No	20	0.6	0	34891.8332	0	10442.22211	0	0	1	0
GH2 Truck Link	2005	9990299.004	No	20	1	0	39714.09352	0	11486.44432	0	0	1	0
GH2 Truck Link	2005	10989328.9	No	20	0.647814253	0	43090.02157	0	12635.08875	0	0	1	0
GH2 Truck Link	2005	12088261.79	No	20	0.61414745	0	47272.42441	0	13898.59763	0	0	1	0
GH2 Truck Link	2005	13297087.97	No	20	1	0	52228.04014	0	15288.45739	0	0	1	0
GH2 Truck Link	2005	14626796.77	No	20	0.687516547	0	57367.42055	0	16817.30313	0	0	1	0
GH2 Truck Link	2005	16089476.45	No	20	1	0	63402.48548	0	18499.03344	0	0	1	0
GH2 Truck Link	2005	17698424.09	No	20	1	0	70113.90566	0	20348.93678	0	0	1	0
GH2 Truck Link	2005	19468266.5	No	20	1	0	76166.90854	0	22383.83046	0	0	1	0
GH2 Truck Link	2005	21415093.15	No	20	1	0	83899.87619	0	24622.21351	0	0	1	0
GH2 Truck Link	2005	23556602.47	No	20	1	0	91128.52783	0	27084.43486	0	0	1	0
GH2 Truck Link	2005	25912262.71	No	20	1	0	101701.8028	0	29792.87835	0	0	1	0
GH2 Truck Link	2005	28503488.99	No	20	1	0	110985.0676	0	32772.16618	0	0	1	0
GH2 Truck Link	2005	31353837.88	No	20	1	0	122802.1711	0	36049.3828	0	0	1	0
GH2 Truck Link	2005	34489221.67	No	20	1	0	135307.1171	0	39654.32108	0	0	1	0
GH2 Truck Link	2005	37938143.84	No	20	1	0	148395.7952	0	43619.75319	0	0	1	0
GH2 Truck Link	2005	41731958.22	No	20	1	0	162071.5621	0	47981.72851	0	0	1	0
GH2 Truck Link	2005	45905154.05	No	20	1	0	179759.2429	0	52779.90136	0	0	1	0
GH2 Truck Link	2005	50495669.45	No	20	1	0	198356.6425	0	58057.89149	0	0	1	0
GH2 Truck Link	2005	55545236.4	No	20	1	0	216750.3532	0	63863.68064	0	0	1	0
GH2 Truck Link	2005	61099760.04	No	20	1	0	238512.2727	0	70250.04871	0	0	1	0
GH2 Truck Link	2005	67209736.04	No	20	1	0	262854.4633	0	77275.05358	0	0	1	0
GH2 Truck Link	2005	73930709.64	No	20	1	0	288193.9155	0	85002.55893	0	0	1	0
GH2 Truck Link	2005	81323780.61	No	20	1	0	318274.3111	0	93502.81483	0	0	1	0
GH2 Truck Link	2005	89456158.67	No	20	1	0	349798.9346	0	102853.0963	0	0	1	0
GH2 Truck Link	2005	98401774.54	No	20	1	0	384562.1445	0	113138.4059	0	0	1	0
GH2 Truck Link	2005	113162040.7	No	20	1	0	443319.8076	0	130109.1668	0	0	1	0
GH2 Truck Link	2005	130136346.8	No	20	1	0	508846.4647	0	149625.5419	0	0	1	0
GH2 Truck Link	2005	156163616.2	No	20	1	0	611022.3719	0	179550.6502	0	0	1	0
GH2 Truck Link	2005	187396339.4	No	20	1	0	732524.7983	0	215460.7803	0	0	1	0
GH2 Truck Link	2005	224875607.3	No	20	1	0	879581.585	0	258552.9363	0	0	1	0
GH2 Truck Link	2005	269850728.8	No	20	1	0	1056553.293	0	310263.5236	0	0	1	0
GH2 Truck Link	2005	323820874.5	No	20	1	0	1265332.076	0	372316.2283	0	0	1	0
GH2 Truck Link	2005	388585049.4	No	20	1	0	1520301.273	0	446779.474	0	0	1	0
GH2 Truck Link	2005	466302059.3	No	20	1	0	1824424.041	0	536135.3688	0	0	1	0
GH2 Truck Link	2005	559562471.2	No	20	1	0	2189210.566	0	643362.4425	0	0	1	0
GH2 Truck Link	2005	671474965.4	No	20	1	0	2627309.421	0	772034.931	0	0	1	0
LH2 Truck	2005	10000	No	20	0.6	1206257.554	0	6186.806522	0	0	0	1	0
LH2 Truck	2005	11000	No	20	0.6	1206257.554	0	6226.995077	0	0	0	1	0
LH2 Truck	2005	12100	No	20	0.6	1206257.554	0	6271.202487	0	0	0	1	0
LH2 Truck	2005	13310	No	20	0.6	1206257.554	0	6319.830639	0	0	0	1	0
LH2 Truck	2005	14641	No	20	0.6	1206257.554	0	6373.321605	0	0	0	1	0
LH2 Truck	2005	16105.1	No	20	0.6	1206257.554	0	6432.161668	0	0	0	1	0
LH2 Truck	2005	17715.61	No	20	0.6	1206257.554	0	6496.885738	0	0	0	1	0
LH2 Truck	2005	19487.171	No	20	0.6	1206257.554	0	6568.082214	0	0	0	1	0
LH2 Truck	2005	21435.8881	No	20	0.6	1206257.554	0	6646.398338	0	0	0	1	0
LH2 Truck	2005	23579.47691	No	20	0.6	1206257.554	0	6732.546075	0	0	0	1	0
LH2 Truck	2005	25937.4246	No	20	0.6	1206257.554	0	6827.308585	0	0	0	1	0
LH2 Truck	2005	28531.16706	No	20	0.6	1206257.554	0	6931.547346	0	0	0	1	0
LH2 Truck	2005	31384.28377	No	20	0.6	1206257.554	0	7046.209983	0	0	0	1	0
LH2 Truck	2005	34522.71214	No	20	0.6	1206257.554	0	7172.338884	0	0	0	1	0
LH2 Truck	2005	37974.98336	No	20	0.6	1206257.554	0	7311.080675	0	0	0	1	0
LH2 Truck	2005	41772.48169	No	20	0.6	1206257.554	0	7463.696645	0	0	0	1	0
LH2 Truck	2005	45949.72986	No	20	0.6	1206257.554	0	7631.574212	0	0	0	1	0
LH2 Truck	2005	50544.70285	No	20	0.6	1206257.554	0	7816.239536	0	0	0	1	0
LH2 Truck	2005	55599.17313	No	20	0.6	1206257.554	0	8019.371392	0	0	0	1	0
LH2 Truck	2005	61159.09045	No	20	0.6	1206257.554	0	8242.816434	0	0	0	1	0
LH2 Truck	2005	67274.99949	No	20	0.6	1206257.554	0	8488.60598	0	0	0	1	0
LH2 Truck	2005	74002.49944	No	20	0.6	1206257.554	0	8758.974481	0	0	0	1	0
LH2 Truck	2005	81402.74939	No	20	0.6	1206257.554	0	9056.379831	0	0	0	1	0
LH2 Truck	2005	89543.02433	No	20	0.6	1206257.554	0	9383.525717	0	0	0	1	0
LH2 Truck	2005	98497.32676	No	20	0.6	1206257.554	0	9743.386191	0	0	0	1	0
LH2 Truck	2005	108347.0594	No	20	0.6	1206257.554	0	10139.23271	0	0	0	1	0
LH2 Truck	2005	119181.7654	No	20	0.6	1206257.554	0	10574.66389	0	0	0	1	0
LH2 Truck	2005	131099.9419	No	20	0.6	1206257.554	0	11053.63818	0	0	0	1	0
LH2 Truck	2005	144209.9361	No	20	0.6	1206257.554	0	11580.5099	0	0	0	1	0
LH2 Truck	2005	158630.9297	No	20	0.6	1206257.554	0	12160.06879	0	0	0	1	0
LH2 Truck	2005	174494.0227	No	20	0.6	1206257.554	0	12797.58357	0	0	0	1	0
LH2 Truck	2005	191943.425	No	20	0.6	1206257.554	0	13498.84983	0	0	0	1	0
LH2 Truck	2005	211137.7675	No	20	0.6	1206257.554	0	14270.24272	0	0	0	1	0
LH2 Truck	2005	232251.5442	No	20	0.6	1206257.554	0	15118.77489	0	0	0	1	0
LH2 Truck	2005	255476.6986	No	20	0.6	1206257.554	0	16052.16029	0	0	0	1	0
LH2 Truck	2005	281024.3685	No	20	0.6	1206257.554	0	17078.88422	0	0	0	1	0
LH2 Truck	2005	309126.8053	No	20	0.6	1206257.554	0	18208.28054	0	0	0	1	0
LH2 Truck	2005	340039.4859	No	20	0.6	1206257.554	0	19450.6165	0	0	0	1	0
LH2 Truck	2005	374043.4344	No	20	0.6	1206257.554	0	20817.18605	0	0	0	1	0
LH2 Truck	2005	411447.7779	No	20	0.6	1206257.554	0	22320.41256	0	0	0	1	0
LH2 Truck	2005	452592.5557	No	20	0.6	1206257.554	0	23973.96172	0	0	0	1	0
LH2 Truck	2005	497851.8112	No	20	0.6	1206257.554	0	25792.86579	0	0	0	1	0
LH2 Truck	2005	547636.9924	No	20	0.6	1206257.554	0	27793.66027	0	0	0	1	0
LH2 Truck	2005	602400.6916	No	20	0.6	1206257.554	0	29994.5342	0	0	0	1	0
LH2 Truck	2005	662640.7608	No	20	0.6	1206257.554	0	32415.49552	0	0	0	1	0
LH2 Truck	2005	728904.8369	No	20	0.6	1206257.554	0	35078.55298	0	0	0	1	0
LH2 Truck	2005	801795.3205	No	20	0.6	1206257.554	0	38007.91618	0	0	0	1	0
LH2 Truck	2005	881974.8526	No	20	0.6	1206257.554	0	41230.2157	0	0	0	1	0
LH2 Truck	2005	970172.3378	No	20	0.6	1206257.554	0	44774.74517	0	0	0	1	0
LH2 Truck	2005	1115698.189	No	20	0.6	1206257.554	0	50623.2188	0	0	0	1	0
LH2 Truck	2005	1227268.007	No	20	0.6	1206257.554	0	55107.04859	0	0	0	1	0
LH2 Truck	2005	1349994.808	No	20	0.6	1206257.554	0	60039.26135	0	0	0	1	0
LH2 Truck	2005	1484994.289	No	20	0.6	1206257.554	0	65464.69538	0	0	0	1	0
LH2 Truck	2005	1633493.718	No	20	0.6	1206257.554	0	71432.67283	0	0	0	1	0
LH2 Truck	2005	1796843.09	No	20	0.6	1132145.661	0	77997.44801	0	0	0	1	0
LH2 Truck	2005	1976527.399	No	20	0.6	1090313.346	0	85218.70071	0	0	0	1	0
LH2 Truck	2005	2174180.138	No	20	0.6	1080760.609	0	93162.07869	0	0	0	1	0
LH2 Truck	2005	2391598.152	No	20	0.6	1080760.609	0	101899.7945	0	0	0	1	0
LH2 Truck	2005	2630757.967	No	20	0.6	1103487.449	0	111511.2818	0	0	0	1	0
LH2 Truck	2005	2893833.764	No	20	0.625334383	1158493.867	0	122083.9179	0	0	0	1	0
LH2 Truck	2005	3183217.141	No	20	0.6	1229640.073	0	133713.8176	0	0	0	1	0
LH2 Truck	2005	3501538.855	No	20	1	1242814.176	0	146506.7072	0	0	0	1	0
LH2 Truck	2005	3851692.74	No	20	1	1498347.382	0	160578.8859	0	0	0	1	0
LH2 Truck	2005	4236862.014	No	20	1	2049823.791	0	176058.2824	0	0	0	1	0
LH2 Truck	2005	4660548.216	No	20	0.6	2287018.163	0	193085.6185	0	0	0	1	0
LH2 Truck	2005	5126603.037	No	20	0.6	2235633.11	0	211815.6883	0	0	0	1	0
LH2 Truck	2005	5639263.341	No	20	0.6	2248807.213	0	232418.765	0	0	0	1	0
LH2 Truck	2005	6203189.675	No	20	0.6	2319953.419	0	255082.1494	0	0	0	1	0
LH2 Truck	2005	6823508.643	No	20	0.761170454	2323574.784	0	280011.8722	0	0	0	1	0
LH2 Truck	2005	7505859.507	No	20	1	2498409.047	0	307434.5673	0	0	0	1	0
LH2 Truck	2005	8256445.457	No	20	1	2931479.93	0	337599.532	0	0	0	1	0
LH2 Truck	2005	9082090.003	No	20	0.6	3371400.136	0	370780.9931	0	0	0	1	0
LH2 Truck	2005	9990299.004	No	20	0.6	3349328.975	0	407280.6003	0	0	0	1	0
LH2 Truck	2005	10989328.9	No	20	1	3520804.144	0	447430.1682	0	0	0	1	0
LH2 Truck	2005	12088261.79	No	20	1	3902752.246	0	491594.693	0	0	0	1	0
LH2 Truck	2005	13297087.97	No	20	0.6	4430089.584	0	540175.6702	0	0	0	1	0
LH2 Truck	2005	14626796.77	No	20	0.809591417	4679298.011	0	593614.7451	0	0	0	1	0
LH2 Truck	2005	16089476.45	No	20	1	5054659.062	0	652397.7275	0	0	0	1	0
LH2 Truck	2005	17698424.09	No	20	0.666745829	5675869.446	0	717059.0081	0	0	0	1	0
LH2 Truck	2005	19468266.5	No	20	0.992997043	6048264.811	0	788186.4168	0	0	0	1	0
LH2 Truck	2005	21415093.15	No	20	0.6	6850371.965	0	866426.5664	0	0	0	1	0
LH2 Truck	2005	23556602.47	No	20	0.994205385	7109919.944	0	952490.731	0	0	0	1	0
LH2 Truck	2005	25912262.71	No	20	0.994729389	7964067.831	0	1047161.312	0	0	0	1	0
LH2 Truck	2005	28503488.99	No	20	0.995206237	8514525.415	0	1151298.951	0	0	0	1	0
LH2 Truck	2005	31353837.88	No	20	0.995640132	9530333.461	0	1265850.354	0	0	0	1	0
LH2 Truck	2005	34489221.67	No	20	0.996034911	10513993.07	0	1391856.897	0	0	0	1	0
LH2 Truck	2005	37938143.84	No	20	0.996394073	11254133.52	0	1530464.095	0	0	0	1	0
LH2 Truck	2005	41731958.22	No	20	0.996720809	12176078.61	0	1682932.012	0	0	0	1	0
LH2 Truck	2005	45905154.05	No	20	0.997018027	13437998.26	0	1850646.722	0	0	0	1	0
LH2 Truck	2005	50495669.45	No	20	0.99728838	14580876.88	0	2035132.902	0	0	0	1	0
LH2 Truck	2005	55545236.4	No	20	0.997534283	16123770.08	0	2238067.7	0	0	0	1	0
LH2 Truck	2005	61099760.04	No	20	0.997757936	17682934.2	0	2461295.978	0	0	0	1	0
LH2 Truck	2005	67209736.04	No	20	0.997961344	19257340.34	0	2706847.083	0	0	0	1	0
LH2 Truck	2005	73930709.64	No	20	0.998146333	21381800.56	0	2976953.299	0	0	0	1	0
LH2 Truck	2005	81323780.61	No	20	0.998314564	23236917.98	0	3274070.137	0	0	0	1	0
LH2 Truck	2005	89456158.67	No	20	0.99846755	25735327.02	0	3600898.659	0	0	0	1	0
LH2 Truck	2005	98401774.54	No	20	0.998636663	28017462.9	0	3960410.033	0	0	0	1	0
LH2 Truck	2005	113162040.7	No	20	0.998814279	32241477.64	0	4553603.8	0	0	0	1	0
LH2 Truck	2005	130136346.8	No	20	0.998989894	37079601.26	0	5235776.631	0	0	0	1	0
LH2 Truck	2005	156163616.2	No	20	0.999158103	44436278.4	0	6281774.973	0	0	0	1	0
LH2 Truck	2005	187396339.4	No	20	0.99929832	53242106.83	0	7536972.984	0	0	0	1	0
LH2 Truck	2005	224875607.3	No	20	0.999415198	63716214.45	0	9043210.596	0	0	0	1	0
LH2 Truck	2005	269850728.8	No	20	0.999512618	76492975.64	0	10850695.73	0	0	0	1	0
LH2 Truck	2005	323820874.5	No	20	0.999593815	91632702.79	0	13019677.89	0	0	0	1	0
LH2 Truck	2005	388585049.4	No	20	0.999661489	109696687.3	0	15622456.49	0	0	0	1	0
LH2 Truck	2005	466302059.3	No	20	0.999717892	131140999.3	0	18745790.8	0	0	0	1	0
LH2 Truck	2005	559562471.2	No	20	0.999764899	157307732.8	0	22493791.98	0	0	0	1	0
LH2 Truck	2005	671474965.4	No	20	1	188779766.2	0	26991393.39	0	0	0	1	0
LH2 Truck Link	2005	10000	No	20	0.6	0	0	0	3.206162337	0	0	1	0
LH2 Truck Link	2005	11000	No	20	0.6	0	0	0	3.526778571	0	0	1	0
LH2 Truck Link	2005	12100	No	20	0.6	0	0	0	3.879456428	0	0	1	0
LH2 Truck Link	2005	13310	No	20	0.6	0	0	0	4.267402071	0	0	1	0
LH2 Truck Link	2005	14641	No	20	0.6	0	0	0	4.694142278	0	0	1	0
LH2 Truck Link	2005	16105.1	No	20	0.6	0	0	0	5.163556506	0	0	1	0
LH2 Truck Link	2005	17715.61	No	20	0.6	0	0	0	5.679912157	0	0	1	0
LH2 Truck Link	2005	19487.171	No	20	0.6	0	0	0	6.247903372	0	0	1	0
LH2 Truck Link	2005	21435.8881	No	20	0.6	0	0	0	6.872693709	0	0	1	0
LH2 Truck Link	2005	23579.47691	No	20	0.6	0	0	0	7.55996308	0	0	1	0
LH2 Truck Link	2005	25937.4246	No	20	0.6	0	0	0	8.315959388	0	0	1	0
LH2 Truck Link	2005	28531.16706	No	20	0.6	0	0	0	9.147555327	0	0	1	0
LH2 Truck Link	2005	31384.28377	No	20	0.6	0	0	0	10.06231086	0	0	1	0
LH2 Truck Link	2005	34522.71214	No	20	0.6	0	0	0	11.06854195	0	0	1	0
LH2 Truck Link	2005	37974.98336	No	20	0.6	0	0	0	12.17539614	0	0	1	0
LH2 Truck Link	2005	41772.48169	No	20	0.6	0	0	0	13.39293575	0	0	1	0
LH2 Truck Link	2005	45949.72986	No	20	0.6	0	0	0	14.73222933	0	0	1	0
LH2 Truck Link	2005	50544.70285	No	20	0.6	0	0	0	16.20545226	0	0	1	0
LH2 Truck Link	2005	55599.17313	No	20	0.6	0	0	0	17.82599749	0	0	1	0
LH2 Truck Link	2005	61159.09045	No	20	0.6	0	0	0	19.60859724	0	0	1	0
LH2 Truck Link	2005	67274.99949	No	20	0.6	0	0	0	21.56945696	0	0	1	0
LH2 Truck Link	2005	74002.49944	No	20	0.6	0	0	0	23.72640266	0	0	1	0
LH2 Truck Link	2005	81402.74939	No	20	0.6	0	0	0	26.09904292	0	0	1	0
LH2 Truck Link	2005	89543.02433	No	20	0.6	0	0	0	28.70894722	0	0	1	0
LH2 Truck Link	2005	98497.32676	No	20	0.6	0	0	0	31.57984194	0	0	1	0
LH2 Truck Link	2005	108347.0594	No	20	0.6	0	0	0	34.73782613	0	0	1	0
LH2 Truck Link	2005	119181.7654	No	20	0.6	0	0	0	38.21160875	0	0	1	0
LH2 Truck Link	2005	131099.9419	No	20	0.6	0	0	0	42.03276962	0	0	1	0
LH2 Truck Link	2005	144209.9361	No	20	0.6	0	0	0	46.23604658	0	0	1	0
LH2 Truck Link	2005	158630.9297	No	20	0.6	0	0	0	50.85965124	0	0	1	0
LH2 Truck Link	2005	174494.0227	No	20	0.6	0	0	0	55.94561636	0	0	1	0
LH2 Truck Link	2005	191943.425	No	20	0.6	0	0	0	61.540178	0	0	1	0
LH2 Truck Link	2005	211137.7675	No	20	0.6	0	0	0	67.6941958	0	0	1	0
LH2 Truck Link	2005	232251.5442	No	20	0.6	0	0	0	74.46361538	0	0	1	0
LH2 Truck Link	2005	255476.6986	No	20	0.6	0	0	0	81.90997692	0	0	1	0
LH2 Truck Link	2005	281024.3685	No	20	0.6	0	0	0	90.10097461	0	0	1	0
LH2 Truck Link	2005	309126.8053	No	20	0.6	0	0	0	99.11107207	0	0	1	0
LH2 Truck Link	2005	340039.4859	No	20	0.6	0	0	0	109.0221793	0	0	1	0
LH2 Truck Link	2005	374043.4344	No	20	0.6	0	0	0	119.9243972	0	0	1	0
LH2 Truck Link	2005	411447.7779	No	20	0.6	0	0	0	131.9168369	0	0	1	0
LH2 Truck Link	2005	452592.5557	No	20	0.6	0	0	0	145.1085206	0	0	1	0
LH2 Truck Link	2005	497851.8112	No	20	0.6	0	0	0	159.6193727	0	0	1	0
LH2 Truck Link	2005	547636.9924	No	20	0.6	0	0	0	175.58131	0	0	1	0
LH2 Truck Link	2005	602400.6916	No	20	0.6	0	0	0	193.1394409	0	0	1	0
LH2 Truck Link	2005	662640.7608	No	20	0.6	0	0	0	212.453385	0	0	1	0
LH2 Truck Link	2005	728904.8369	No	20	0.6	0	0	0	233.6987235	0	0	1	0
LH2 Truck Link	2005	801795.3205	No	20	0.6	0	0	0	257.0685959	0	0	1	0
LH2 Truck Link	2005	881974.8526	No	20	0.6	0	0	0	282.7754555	0	0	1	0
LH2 Truck Link	2005	970172.3378	No	20	0.6	0	0	0	311.053001	0	0	1	0
LH2 Truck Link	2005	1115698.189	No	20	0.6	0	0	0	357.7109512	0	0	1	0
LH2 Truck Link	2005	1227268.007	No	20	0.6	0	0	0	393.4820463	0	0	1	0
LH2 Truck Link	2005	1349994.808	No	20	0.6	0	0	0	432.8302509	0	0	1	0
LH2 Truck Link	2005	1484994.289	No	20	0.6	0	0	0	476.113276	0	0	1	0
LH2 Truck Link	2005	1633493.718	No	20	0.6	0	0	0	523.7246036	0	0	1	0
LH2 Truck Link	2005	1796843.09	No	20	0.6	0	1926.68729	0	576.097064	0	0	1	0
LH2 Truck Link	2005	1976527.399	No	20	0.6	0	3424.66144	0	633.7067704	0	0	1	0
LH2 Truck Link	2005	2174180.138	No	20	0.6	0	4493.922449	0	697.0774474	0	0	1	0
LH2 Truck Link	2005	2391598.152	No	20	0.6	0	4493.922449	0	766.7851922	0	0	1	0
LH2 Truck Link	2005	2630757.967	No	20	0.6	0	5134.470317	0	843.4637114	0	0	1	0
LH2 Truck Link	2005	2893833.764	No	20	0.625334383	0	5346.305045	0	927.8100826	0	0	1	0
LH2 Truck Link	2005	3183217.141	No	20	0.6	0	5343.783203	0	1020.591091	0	0	1	0
LH2 Truck Link	2005	3501538.855	No	20	1	0	7053.592081	0	1122.6502	0	0	1	0
LH2 Truck Link	2005	3851692.74	No	20	1	0	7429.34654	0	1234.91522	0	0	1	0
LH2 Truck Link	2005	4236862.014	No	20	1	0	5759.382766	0	1358.406742	0	0	1	0
LH2 Truck Link	2005	4660548.216	No	20	0.6	0	4493.922449	0	1494.247416	0	0	1	0
LH2 Truck Link	2005	5126603.037	No	20	0.6	0	7061.157607	0	1643.672158	0	0	1	0
LH2 Truck Link	2005	5639263.341	No	20	0.6	0	8770.966485	0	1808.039373	0	0	1	0
LH2 Truck Link	2005	6203189.675	No	20	0.6	0	8768.444643	0	1988.843311	0	0	1	0
LH2 Truck Link	2005	6823508.643	No	20	0.761170454	0	11547.51453	0	2187.727642	0	0	1	0
LH2 Truck Link	2005	7505859.507	No	20	1	0	12995.05184	0	2406.500406	0	0	1	0
LH2 Truck Link	2005	8256445.457	No	20	1	0	11012.88403	0	2647.150447	0	0	1	0
LH2 Truck Link	2005	9082090.003	No	20	0.6	0	11766.91478	0	2911.865491	0	0	1	0
LH2 Truck Link	2005	9990299.004	No	20	0.6	0	15829.60225	0	3203.05204	0	0	1	0
LH2 Truck Link	2005	10989328.9	No	20	1	0	16379.36381	0	3523.357244	0	0	1	0
LH2 Truck Link	2005	12088261.79	No	20	1	0	18845.72529	0	3875.692969	0	0	1	0
LH2 Truck Link	2005	13297087.97	No	20	0.6	0	20323.5247	0	4263.262266	0	0	1	0
LH2 Truck Link	2005	14626796.77	No	20	0.809591417	0	21725.66885	0	4689.588492	0	0	1	0
LH2 Truck Link	2005	16089476.45	No	20	1	0	23337.12589	0	5158.547342	0	0	1	0
LH2 Truck Link	2005	17698424.09	No	20	0.666745829	0	25452.95133	0	5674.402076	0	0	1	0
LH2 Truck Link	2005	19468266.5	No	20	0.992997043	0	28988.57382	0	6241.842283	0	0	1	0
LH2 Truck Link	2005	21415093.15	No	20	0.6	0	29644.25274	0	6866.026512	0	0	1	0
LH2 Truck Link	2005	23556602.47	No	20	0.994205385	0	35621.01829	0	7552.629163	0	0	1	0
LH2 Truck Link	2005	25912262.71	No	20	0.994729389	0	38412.69738	0	8307.892079	0	0	1	0
LH2 Truck Link	2005	28503488.99	No	20	0.995206237	0	43352.98587	0	9138.681287	0	0	1	0
LH2 Truck Link	2005	31353837.88	No	20	0.995640132	0	45882.3934	0	10052.54942	0	0	1	0
LH2 Truck Link	2005	34489221.67	No	20	0.996034911	0	49781.16113	0	11057.80436	0	0	1	0
LH2 Truck Link	2005	37938143.84	No	20	0.996394073	0	55971.77888	0	12163.58479	0	0	1	0
LH2 Truck Link	2005	41731958.22	No	20	0.996720809	0	62574.96998	0	13379.94327	0	0	1	0
LH2 Truck Link	2005	45905154.05	No	20	0.997018027	0	67490.04004	0	14717.9376	0	0	1	0
LH2 Truck Link	2005	50495669.45	No	20	0.99728838	0	76813.28993	0	16189.73136	0	0	1	0
LH2 Truck Link	2005	55545236.4	No	20	0.997534283	0	83651.01233	0	17808.7045	0	0	1	0
LH2 Truck Link	2005	61099760.04	No	20	0.997757936	0	91215.02523	0	19589.57495	0	0	1	0
LH2 Truck Link	2005	67209736.04	No	20	0.997961344	0	101403.7713	0	21548.53244	0	0	1	0
LH2 Truck Link	2005	73930709.64	No	20	0.998146333	0	108999.055	0	23703.38568	0	0	1	0
LH2 Truck Link	2005	81323780.61	No	20	0.998314564	0	119229.1593	0	26073.72425	0	0	1	0
LH2 Truck Link	2005	89456158.67	No	20	0.99846755	0	132224.2111	0	28681.09668	0	0	1	0
LH2 Truck Link	2005	98401774.54	No	20	0.998636663	0	148091.641	0	31549.20634	0	0	1	0
LH2 Truck Link	2005	113162040.7	No	20	0.998814279	0	170209.7085	0	36281.5873	0	0	1	0
LH2 Truck Link	2005	130136346.8	No	20	0.998989894	0	194537.9183	0	41723.82539	0	0	1	0
LH2 Truck Link	2005	156163616.2	No	20	0.999158103	0	232536.0248	0	50068.59047	0	0	1	0
LH2 Truck Link	2005	187396339.4	No	20	0.99929832	0	277674.4749	0	60082.30856	0	0	1	0
