Material	Zone	Year	Price [$/unit]	Billable?	Quantity [unit]	Period
Electricity (Commercial) [kWh]	Zone_WECC_NNV	2042	0.056629746	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_NNV	2043	0.056224002	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_NNV	2044	0.055818259	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_NNV	2045	0.055412515	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_NNV	2046	0.055422117	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_NNV	2047	0.055431718	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_NNV	2048	0.05544132	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_NNV	2049	0.055450922	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_NNV	2050	0.055460523	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2025	0.078953652	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2026	0.077652399	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2027	0.076351146	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2028	0.075049893	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2029	0.07374864	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2030	0.072447387	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2031	0.071822587	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2032	0.071197787	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2033	0.070572986	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2034	0.069948186	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2035	0.069323386	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2036	0.068767426	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2037	0.068211467	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2038	0.067655508	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2039	0.067099548	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2040	0.066543589	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2041	0.066540488	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2042	0.066537386	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2043	0.066534285	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2044	0.066531184	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2045	0.066528083	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2046	0.066528083	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2047	0.066528083	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2048	0.066528083	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2049	0.066528083	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_PNW	2050	0.066528083	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2025	0.144188708	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2026	0.143961038	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2027	0.143733369	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2028	0.1435057	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2029	0.14327803	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2030	0.143050361	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2031	0.142418021	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2032	0.141785681	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2033	0.141153342	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2034	0.140521002	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2035	0.139888662	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2036	0.137868946	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2037	0.135849229	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2038	0.133829513	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2039	0.131809797	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2040	0.12979008	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2041	0.129631916	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2042	0.129473753	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2043	0.129315589	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2044	0.129157425	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2045	0.128999261	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2046	0.128999261	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2047	0.128999261	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2048	0.128999261	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2049	0.128999261	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SCE	2050	0.128999261	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2025	0.140186714	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2026	0.13963278	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2027	0.139078845	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2028	0.13852491	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2029	0.137970975	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2030	0.13741704	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2031	0.136587896	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2032	0.135758752	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2033	0.134929608	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2034	0.134100464	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2035	0.13327132	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2036	0.132416506	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2037	0.131561691	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2038	0.130706876	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2039	0.129852062	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2040	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2041	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2042	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2043	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2044	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2045	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2046	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2047	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2048	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2049	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SF	2050	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2025	0.068555005	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2026	0.068808296	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2027	0.069061587	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2028	0.069314878	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2029	0.069568169	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2030	0.06982146	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2031	0.069640462	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2032	0.069459463	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2033	0.069278465	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2034	0.069097467	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2035	0.068916469	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2036	0.067611723	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2037	0.066306977	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2038	0.06500223	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2039	0.063697484	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2040	0.062392738	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2041	0.061528626	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2042	0.060664514	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2043	0.059800402	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2044	0.05893629	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2045	0.058072178	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2046	0.058103454	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2047	0.058134731	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2048	0.058166007	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2049	0.058197283	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_SNV	2050	0.05822856	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2025	0.079096477	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2026	0.079075718	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2027	0.079054958	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2028	0.079034198	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2029	0.079013439	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2030	0.078992679	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2031	0.078907455	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2032	0.07882223	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2033	0.078737005	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2034	0.078651781	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2035	0.078566556	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2036	0.078464656	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2037	0.078362757	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2038	0.078260857	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2039	0.078158958	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2040	0.078057059	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2041	0.077981107	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2042	0.077905155	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2043	0.077829203	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2044	0.077753251	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2045	0.077677299	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2046	0.077679268	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2047	0.077681237	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2048	0.077683207	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2049	0.077685176	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_UT	2050	0.077687145	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2025	0.078146066	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2026	0.078144392	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2027	0.078142719	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2028	0.078141045	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2029	0.078139372	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2030	0.078137699	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2031	0.078120749	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2032	0.078103799	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2033	0.078086849	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2034	0.078069899	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2035	0.078052949	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2036	0.078030271	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2037	0.078007592	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2038	0.077984914	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2039	0.077962236	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2040	0.077939557	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2041	0.077936601	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2042	0.077933645	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2043	0.077930689	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2044	0.077927733	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2045	0.077924777	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2046	0.077924858	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2047	0.07792494	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2048	0.077925021	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2049	0.077925103	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_WY	2050	0.077925184	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2025	4.5909	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2026	4.65564	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2027	4.72038	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2028	4.78512	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2029	4.84986	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2030	4.9146	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2031	4.96364	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2032	5.01268	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2033	5.06172	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2034	5.11076	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2035	5.1598	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2036	5.15638	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2037	5.15296	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2038	5.14954	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2039	5.14612	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2040	5.1427	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2041	5.13794	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2042	5.13318	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2043	5.12842	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2044	5.12366	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2045	5.1189	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2046	5.14886	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2047	5.17882	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2048	5.20878	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2049	5.23874	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_CALN	2050	5.2687	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2025	4.5909	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2026	4.65564	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2027	4.72038	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2028	4.78512	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2029	4.84986	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2030	4.9146	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2031	4.96364	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2032	5.01268	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2033	5.06172	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2034	5.11076	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2035	5.1598	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2036	5.15638	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2037	5.15296	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2038	5.14954	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2039	5.14612	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2040	5.1427	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2041	5.13794	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2042	5.13318	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2043	5.12842	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2044	5.12366	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2045	5.1189	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2046	5.14886	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2047	5.17882	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2048	5.20878	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2049	5.23874	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_LADW	2050	5.2687	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2025	4.5909	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2026	4.65564	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2027	4.72038	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2028	4.78512	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2029	4.84986	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2030	4.9146	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2031	4.96364	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2032	5.01268	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2033	5.06172	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2034	5.11076	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2035	5.1598	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2036	5.15638	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2037	5.15296	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2038	5.14954	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2039	5.14612	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2040	5.1427	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2041	5.13794	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2042	5.13318	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2043	5.12842	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2044	5.12366	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2045	5.1189	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2046	5.14886	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2047	5.17882	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2048	5.20878	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2049	5.23874	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WEC_SDGE	2050	5.2687	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2025	4.327228442	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2026	4.388250195	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2027	4.449271949	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2028	4.510293703	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2029	4.571315457	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2030	4.63233721	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2031	4.67856067	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2032	4.72478413	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2033	4.77100759	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2034	4.817231051	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2035	4.863454511	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2036	4.860230933	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2037	4.857007356	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2038	4.853783779	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2039	4.850560201	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2040	4.847336624	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2041	4.842850007	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2042	4.838363391	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2043	4.833876775	TRUE	Infinity	1 Year
Natural Gas (Industrial) [MMBtu]	Zone_WECC_AZ	2044	4.829390158	TRUE	Infinity	1 Year
