Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [$/yr]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage Technology	Storage [kg]
GH2 Pipeline Station (700bar)	2025	730000	No	20	1.017905457	7239999.281	0	1353822.316	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	1095000	No	20	1.144625058	10939129.83	0	2085818.59	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	1460000	No	20	0.503625759	15205152.68	0	2677101.759	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	2044000	No	20	0.309885041	18012941.07	0	3183915.261	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	2774000	No	20	0.163479571	19800825.98	0	3523101.324	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	3832500	No	20	0.944835098	20875258.75	0	3755890.842	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	5288850	No	20	0.208131983	28300527.96	0	5129528.206	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2025	8030000	No	20	1	30870251.43	0	5623162.564	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	54750	No	20	0.505237741	1083989.826	0	217070.7479	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	182500	No	20	0.61745275	1991605.341	0	389338.1534	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	365000	No	20	1.125789009	3055449.295	0	590665.7962	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	547500	No	20	1.016901524	4822993.595	0	923505.7638	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	730000	No	20	0.993560306	6462001.832	0	1217630.702	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	1095000	No	20	1.18705114	9667726.64	0	1861293.869	0	0	0	0.8	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	1460000	No	20	0.491780111	13602947.81	0	2399014.357	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	2044000	No	20	0.285566555	16050770.8	0	2840543.364	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	2774000	No	20	0.129527358	17513353.71	0	3120513.524	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	3832500	No	20	0.907635311	18262146.12	0	3292291.001	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	5288850	No	20	0.194505015	24463073.01	0	4444279.272	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Station (700bar)	2030	8030000	No	20	1	26532937.34	0	4846597.73	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	1045370.941	No	30	0.757684364	8914240.988	0	1457718.739	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	1858437.228	No	30	0.833505078	13785185.83	0	2115710.759	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	3303888.406	No	30	0.933302347	22268284.83	0	3231158.926	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	10441918.91	No	30	0.969720278	65179230.98	0	8735165.381	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	33001620.27	No	30	0.993614763	198944408.7	0	25584868.12	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	104301417.1	No	30	0.997656441	624159565.6	0	78819582.48	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	329643985	No	30	0.999457355	1967339772	0	246474880.8	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2015	1041837780	No	30	1	6213883818	0	775853620.8	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	1045370.941	No	30	0.755322144	7413523.437	0	1268221.488	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	1858437.228	No	30	0.831388511	11448870.78	0	1817735.606	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	3303888.406	No	30	0.930484131	18471744.56	0	2742299.085	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	10441918.91	No	30	0.969996211	53891709.66	0	7257171.881	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	33001620.27	No	30	0.99328164	164544119.5	0	21045681.44	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	104301417.1	No	30	0.997606829	516035737	0	64492942.83	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	329643985	No	30	0.999486	1626442545	0	201224639.1	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2020	1041837780	No	30	1	5137322132	0	632841634.6	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	1045370.941	No	30	0.751754743	5912805.887	0	1056088.331	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	1858437.228	No	30	0.82818173	9112555.729	0	1495029.485	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	3303888.406	No	30	0.926190213	14675204.28	0	2227943.617	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	10441918.91	No	30	0.970418186	42604188.33	0	5764628.753	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	33001620.27	No	30	0.992772164	130143830.3	0	16554664.32	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	104301417.1	No	30	0.99753091	407911908.4	0	50448176.38	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	329643985	No	30	0.999529836	1285545317	0	157039778.7	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2025	1041837780	No	30	1	4060760446	0	493431747.5	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	1045370.941	No	30	0.748597274	5474491.856	0	998273.775	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	1858437.228	No	30	0.825610954	8421731.849	0	1404683.746	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	3303888.406	No	30	0.923940326	13542629.22	0	2080729.422	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	10441918.91	No	30	0.97028502	39214504.91	0	5326043.664	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	33001620.27	No	30	0.99251181	119770944.5	0	15216311.99	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	104301417.1	No	30	0.997478462	375287553.1	0	46240735.54	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	329643985	No	30	0.999541005	1182657407	0	143773240.6	0	0	0	1	No Storage	0.00E+00
GH2 Pipeline Truck Terminal	2030	1041837780	No	30	1	3735807738	0	451534485.2	0	0	0	1	No Storage	0.00E+00
GH2 Truck Station (350bar)	2015	54750	No	20	0.423959201	1094451.072	0	231846.274	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2015	182500	No	20	0.655100422	1823373.363	0	376720.9336	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2015	365000	No	20	1	2871312.642	0	577733.9718	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2015	547500	No	20	1	4472666.313	0	877092.4945	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2020	54750	No	20	0.405489478	898160.7242	0	200418.7337	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2020	182500	No	20	0.629340071	1463443.261	0	319228.0764	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2020	365000	No	20	1	2263737.828	0	478878.6744	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2020	547500	No	20	1	3504965.967	0	719438.5162	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2025	54750	No	20	0.37584355	701870.3768	0	164552.8511	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2025	182500	No	20	0.585740848	1103513.16	0	253436.4269	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2025	365000	No	20	1	1656163.015	0	367465.6116	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2025	547500	No	20	1	2537265.621	0	544052.3246	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2030	54750	No	20	0.363958296	645783.1361	0	154968.8637	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2030	182500	No	20	0.568886739	1000904.765	0	235913.9926	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2030	365000	No	20	1	1484720.584	0	337887.8691	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (350bar)	2030	547500	No	20	1	2262785.437	0	496962.7721	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	54750	No	20	0.09597544	3899251.22	0	735844.024	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	182500	No	20	0.337046517	4376880.951	0	823581.7935	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	365000	No	20	0.562277572	5528735.911	0	1048898.144	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2015	547500	No	20	1	6944452.493	0	1326077.34	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	54750	No	20	0.092823846	3119642.162	0	611155.9524	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	182500	No	20	0.30786733	3488513.413	0	680419.959	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	365000	No	20	0.517249781	4318348.601	0	846184.5169	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2020	547500	No	20	1	5325996.335	0	1047003.6	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	54750	No	20	0.08754556	2340033.104	0	475254.6081	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	182500	No	20	0.25737597	2600145.875	0	525035.1618	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	365000	No	20	0.435060011	3107961.29	0	628381.1912	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2025	547500	No	20	1	3707540.178	0	749710.2617	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	54750	No	20	0.085565397	2109712.063	0	436856.8436	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	182500	No	20	0.241130576	2338640.754	0	481228.1024	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	365000	No	20	0.407450067	2764082.808	0	568875.5636	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Station (700bar)	2030	547500	No	20	1	3260614.421	0	670353.812	0	0	0	0.8	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	1045370.941	No	30	0.422549543	3828262.61	0	626024.1508	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	1858437.228	No	30	0.627053527	4881882.629	0	749257.3353	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	3303888.406	No	30	0.800163944	7002834.856	0	1016121.022	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	10441918.91	No	30	0.900376164	17585704.6	0	2356794.269	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	33001620.27	No	30	0.97866496	49559534.14	0	6373509.835	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	104301417.1	No	30	0.99249976	152833961.4	0	19300047.12	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	329643985	No	30	0.998308184	478879818.2	0	59995659.01	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2015	1041837780	No	30	0.899392814	1510553069	0	188604760.3	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	1045370.941	No	30	0.397939204	3035847.432	0	519338.3392	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	1858437.228	No	30	0.602380542	3816945.729	0	606015.9372	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	3303888.406	No	30	0.783796629	5398055.094	0	801390.5509	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	10441918.91	No	30	0.894098484	13302815.11	0	1791385.287	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	33001620.27	No	30	0.976359751	37219770.85	0	4760519.204	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	104301417.1	No	30	0.991890988	114475964.2	0	14306939	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	329643985	No	30	0.99837883	358440222.1	0	44346481.56	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2020	1041837780	No	30	0.901257892	1130736721	0	139289936.8	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	1045370.941	No	30	0.355121501	2243432.254	0	400700.2209	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	1858437.228	No	30	0.557731524	2752008.829	0	451501.6934	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	3303888.406	No	30	0.752746104	3793275.333	0	575883.1977	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	10441918.91	No	30	0.881727245	9019925.612	0	1220455.654	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	33001620.27	No	30	0.971749605	24880007.57	0	3164807.526	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	104301417.1	No	30	0.990667372	76117966.9	0	9413828.183	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	329643985	No	30	0.998520958	238000625.9	0	29073705.24	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2025	1041837780	No	30	0.856603434	750920373.3	0	91245951.82	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	1045370.941	No	30	0.337045276	2027883.803	0	369784.68	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	1858437.228	No	30	0.538386355	2461858.505	0	410620.1299	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	3303888.406	No	30	0.738860355	3355781.769	0	515592.1903	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	10441918.91	No	30	0.875980576	7853130.74	0	1066598.12	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	33001620.27	No	30	0.969593918	21518820.04	0	2733860.71	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	104301417.1	No	30	0.990096466	65671632.21	0	8091674.11	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	329643985	No	30	0.998595545	205202863.5	0	24946092.17	0	0	0	1	No Storage	0.00E+00
GH2 Truck Terminal w/ Storage	2030	1041837780	No	30	1	647495090.9	0	78260548.45	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	10000	No	15	0.036247552	141968.8111	0	24036.19566	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	11000	No	15	0.038895859	142460.1276	0	24174.81224	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	12100	No	15	0.041723315	142989.2318	0	24321.50085	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	13310	No	15	0.044740676	143558.983	0	24476.81129	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	14641	No	15	0.047959148	144172.4603	0	24641.33418	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	16105.1	No	15	0.051390368	144832.9803	0	24815.70411	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	17715.61	No	15	0.055046383	145544.1161	0	25000.60313	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	19487.171	No	15	0.058939624	146309.7171	0	25196.76446	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	21435.8881	No	15	0.063082863	147133.9315	0	25404.97654	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	23579.47691	No	15	0.067489172	148021.2301	0	25626.08735	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	25937.4246	No	15	0.072171862	148976.4314	0	25861.00915	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	28531.16706	No	15	0.077144415	150004.7302	0	26110.72351	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	31384.28377	No	15	0.082420405	151111.7268	0	26376.28687	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	34522.71214	No	15	0.088013403	152303.4603	0	26658.83643	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	37974.98336	No	15	0.09393687	153586.4427	0	26959.59656	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	41772.48169	No	15	0.100204036	154967.6977	0	27279.88577	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	45949.72986	No	15	0.106827761	156454.8011	0	27621.12417	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	50544.70285	No	15	0.11382039	158055.9257	0	27984.84163	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	55599.17313	No	15	0.121193582	159779.8887	0	28372.68648	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	61159.09045	No	15	0.128958137	161636.2038	0	28786.43504	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	67274.99949	No	15	0.137123802	163635.1375	0	29228.00183	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	74002.49944	No	15	0.145699072	165787.7693	0	29699.45071	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	81402.74939	No	15	0.15469098	168106.0578	0	30203.00682	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	89543.02433	No	15	0.164104882	170602.9117	0	30741.06958	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	98497.32676	No	15	0.173944242	173292.266	0	31316.22673	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	108347.0594	No	15	0.184210418	176189.166	0	31931.26948	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	119181.7654	No	15	0.194902454	179309.8568	0	32589.20899	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	131099.9419	No	15	0.206016887	182671.8805	0	33293.29408	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	144209.9361	No	15	0.217547572	186294.1819	0	34047.03053	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	158630.9297	No	15	0.229485526	190197.2222	0	34854.20185	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	174494.0227	No	15	0.241818812	194403.1027	0	35718.89181	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	191943.425	No	15	0.254532447	198935.698	0	36645.50884	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	211137.7675	No	15	0.267608362	203820.8008	0	37638.81243	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	232251.5442	No	15	0.281025399	209086.2782	0	38703.94162	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	255476.6986	No	15	0.294759369	214762.2415	0	39846.44602	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	281024.3685	No	15	0.308783151	220881.2289	0	41072.31918	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	309126.8053	No	15	0.323066854	227478.4045	0	42388.03488	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	340039.4859	No	15	0.33757803	234591.7733	0	43800.58633	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	374043.4344	No	15	0.352281938	242262.4133	0	45317.5286	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	411447.7779	No	15	0.367141861	250534.7281	0	46947.02465	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	452592.5557	No	15	0.382119461	259456.7191	0	48697.89502	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	497851.8112	No	15	0.39717517	269080.281	0	50579.67176	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	547636.9924	No	15	0.412268616	279461.5216	0	52602.65673	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	602400.6916	No	15	0.427359057	290661.1077	0	54777.98478	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	662640.7608	No	15	0.442405834	302744.6403	0	57117.69209	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	728904.8369	No	15	0.457368809	315783.0599	0	59634.79022	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	801795.3205	No	15	0.472208805	329853.0862	0	62343.34627	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	881974.8526	No	15	0.486888009	345037.6937	0	65258.56963	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	970172.3378	No	15	0.504704138	361426.6266	0	68396.90591	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1115698.189	No	15	0.522180696	387841.7837	0	73439.90589	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1227268.007	No	15	0.536037257	407632.7385	0	77207.60028	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1349994.808	No	15	0.549589806	428999.7884	0	81266.49389	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1484994.289	No	15	0.562813517	452070.4041	0	85639.92001	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1633493.718	No	15	0.575686556	476982.4924	0	90353.11692	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1796843.09	No	15	0.588190127	503885.2561	0	95433.38472	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	1976527.399	No	15	0.600308488	532940.1253	0	100910.2551	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	2174180.138	No	15	0.612028903	564321.7639	0	106815.675	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	2391598.152	No	15	0.623341563	598219.1612	0	113184.2056	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	2630757.967	No	15	0.634239465	634836.8098	0	120053.2373	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	2893833.764	No	15	0.644718267	674395.9835	0	127463.2225	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	3183217.141	No	15	0.65477611	717136.1171	0	135457.9274	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	3501538.855	No	15	0.664413425	763316.3005	0	144084.7045	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	3851692.74	No	15	0.673632731	813216.8944	0	153394.7873	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	4236862.014	No	15	0.682438423	867141.2777	0	163443.6086	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	4660548.216	No	15	0.690836549	925417.7363	0	174291.1454	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	5126603.037	No	15	0.698834606	988401.5062	0	186002.2912	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	5639263.341	No	15	0.706441322	1056476.982	0	198647.2588	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	6203189.675	No	15	0.713666461	1130060.104	0	212302.0153	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	6823508.643	No	15	0.720520628	1209600.935	0	227048.7528	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	7505859.507	No	15	0.727015094	1295586.45	0	242976.3961	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	8256445.457	No	15	0.733161627	1388543.546	0	260181.1522	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	9082090.003	No	15	0.738972343	1489042.291	0	278767.1025	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	9990299.004	No	15	0.744459572	1597699.437	0	298846.8433	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	10989328.9	No	15	0.749635731	1715182.207	0	320542.1767	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	12088261.79	No	15	0.754513218	1842212.388	0	343984.8565	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	13297087.97	No	15	0.759104321	1979570.743	0	369317.3926	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	14626796.77	No	15	0.763421131	2128101.769	0	396693.9195	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	16089476.45	No	15	0.767475482	2288718.834	0	426281.1316	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	17698424.09	No	15	0.771278884	2462409.706	0	458259.2928	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	19468266.5	No	15	0.774842485	2650242.525	0	492823.3242	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	21415093.15	No	15	0.778177025	2853372.224	0	530183.9753	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	23556602.47	No	15	0.781292818	3073047.449	0	570569.0862	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	25912262.71	No	15	0.784199721	3310618.012	0	614224.9459	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	28503488.99	No	15	0.786907123	3567542.913	0	661417.7556	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	31353837.88	No	15	0.789423941	3845398.96	0	712435.2	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	34489221.67	No	15	0.791758611	4145890.058	0	767588.1409	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	37938143.84	No	15	0.793919091	4470857.174	0	827212.4345	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	41731958.22	No	15	0.795912866	4822289.055	0	891670.8854	0	0	0	1	No Storage	0.00E+00
