Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [fraction of CapCost/y]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage Technology	Storage [kg]
LH2 Pipeline Compressor	2015	31353837.88	No	15	0.789423941	3845398.96	0	0.084519454	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	34489221.67	No	15	0.791758611	4145890.058	0	0.084394295	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	37938143.84	No	15	0.793919091	4470857.174	0	0.084273169	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	41731958.22	No	15	0.795912866	4822289.055	0	0.084156086	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	45905154.05	No	15	0.797746959	5202333.742	0	0.084043033	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	50495669.45	No	15	0.799427936	5613310.921	0	0.083933985	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	55545236.4	No	15	0.800961925	6057725.187	0	0.083828901	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	61099760.04	No	15	0.802354629	6538280.255	0	0.08372773	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	67209736.04	No	15	0.803611338	7057894.213	0	0.083630409	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	73930709.64	No	15	0.804736952	7619715.842	0	0.083536867	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	81323780.61	No	15	0.805736	8227142.11	0	0.083447026	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	89456158.67	No	15	0.80661265	8883836.878	0	0.083360801	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	98401774.54	No	15	0.807525384	9593750.926	0	0.083278104	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	113162040.7	No	15	0.808391742	10739980.33	0	0.083163018	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	130136346.8	No	15	0.809091273	12024613.3	0	0.083055008	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	156163616.2	No	15	0.809528942	13935930.57	0	0.082924222	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	187396339.4	No	15	0.809597264	16152341.36	0	0.08280423	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	224875607.3	No	15	0.809309538	18721489.75	0	0.082694323	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	269850728.8	No	15	0.808676922	21698141.75	0	0.082593804	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	323820874.5	No	15	0.807708887	25145170.71	0	0.082501993	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	388585049.4	No	15	0.806413649	29134662.03	0	0.082418236	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	466302059.3	No	15	0.804798581	33749148.67	0	0.082341907	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	559562471.2	No	15	0.8028706	39082989.55	0	0.082272416	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Compressor	2015	671474965.4	No	15	1	45243903.88	0	0.082209201	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	1054051.971	No	30	0.711604088	1236285.796	0	0.21992199	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	1830268.069	No	30	0.71520368	1830866.614	0	0.183655882	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	3211772.559	No	30	0.720976742	2737353.954	0	0.154901165	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	10036819.66	No	30	0.728572592	6224540.01	0	0.115026336	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	31609017.36	No	30	0.735090437	14357967.47	0	0.0913762	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	99788337.69	No	30	0.739379647	33427252.37	0	0.077595748	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	315268823.3	No	30	0.841595091	78252039.8	0	0.069634461	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2015	996293619.9	No	30	0.764105428	206084845.1	0	0.065164902	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	1054051.971	No	30	0.710491598	1097566.907	0	0.242107591	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	1830268.069	No	30	0.714004481	1624434.552	0	0.200700976	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	3211772.559	No	30	0.719684099	2427077.197	0	0.167848377	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	10036819.66	No	30	0.727297864	5510870.794	0	0.122234866	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	31609017.36	No	30	0.734116508	12693191.81	0	0.095120562	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	99788337.69	No	30	0.739122097	29518365.48	0	0.079278438	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	315268823.3	No	30	0.834214176	69081000.74	0	0.070103351	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2020	996293619.9	No	30	0.764393072	180393431.1	0	0.06493132	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	1054051.971	No	30	0.709056205	958848.0178	0	0.264293192	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	1830268.069	No	30	0.712454926	1418002.489	0	0.217746069	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	3211772.559	No	30	0.718009681	2116800.44	0	0.180795589	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	10036819.66	No	30	0.725641076	4797201.579	0	0.129443397	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	31609017.36	No	30	0.732846907	11028416.14	0	0.098864923	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	99788337.69	No	30	0.738785811	25609478.59	0	0.080961128	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	315268823.3	No	30	0.824478129	59909961.68	0	0.070572241	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2025	996293619.9	No	30	0.748818134	154702017.2	0	0.064697738	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	1054051.971	No	30	0.708510224	914889.5272	0	0.273793301	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	1830268.069	No	30	0.711864844	1352586.439	0	0.22505743	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	3211772.559	No	30	0.717370824	2018477.148	0	0.186359633	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	10036819.66	No	30	0.72500728	4571047.652	0	0.132554006	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	31609017.36	No	30	0.732360099	10500867.04	0	0.100487304	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	99788337.69	No	30	0.738656702	24370795.32	0	0.081692507	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	315268823.3	No	30	0.820710043	57003760.26	0	0.070776213	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Salt Cavern Storage	2030	996293619.9	No	30	1	146560690.6	0	0.064593656	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	1099582.584	No	30	0.786555561	18445113.49	0	0.050403601	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	1954813.483	No	30	0.789628533	29001726.18	0	0.044891001	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	3475223.97	No	30	0.792567071	45680855.7	0	0.040837316	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	10983423.9	No	30	0.795083605	113716515.8	0	0.035678088	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	34713043.45	No	30	0.918648805	283903344.6	0	0.032949168	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	109710359.6	No	30	0.958537355	817089808.2	0	0.031251894	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	346738914.1	No	30	0.978733598	2462088037	0	0.030454578	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2015	1095866198	No	30	1	7593299586	0	0.030110072	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	1099582.584	No	30	0.786677786	18440389.86	0	0.050568337	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	1954813.483	No	30	0.789715782	28996338.15	0	0.045008775	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	3475223.97	No	30	0.792621145	45674661.77	0	0.040921093	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	10983423.9	No	30	0.795109745	113708172	0	0.035718755	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	34713043.45	No	30	0.918658624	283891053.2	0	0.032970543	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	109710359.6	No	30	0.958540048	817063664.4	0	0.031259128	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	346738914.1	No	30	0.978731133	2462016890	0	0.030456954	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2020	1095866198	No	30	1	7593058623	0	0.030110647	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	1099582.584	No	30	0.786800065	18435666.22	0	0.050733073	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	1954813.483	No	30	0.789803059	28990950.12	0	0.045126549	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	3475223.97	No	30	0.79267523	45668467.85	0	0.04100487	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	10983423.9	No	30	0.795135889	113699828.2	0	0.035759423	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	34713043.45	No	30	0.918668443	283878761.8	0	0.032991919	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	109710359.6	No	30	0.958542742	817037520.6	0	0.031266361	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	346738914.1	No	30	0.978728668	2461945744	0	0.03045933	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2025	1095866198	No	30	1	7592817661	0	0.030111221	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	1099582.584	No	30	0.786849131	18433853.67	0	0.050815838	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	1954813.483	No	30	0.789837426	28988918.17	0	0.045186134	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	3475223.97	No	30	0.792696012	45666169.96	0	0.041047581	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	10983423.9	No	30	0.795145326	113696826.2	0	0.035780554	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	34713043.45	No	30	0.91867233	283874349.2	0	0.033003104	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	109710359.6	No	30	0.958543664	817028474.5	0	0.031270455	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	346738914.1	No	30	0.978727548	2461921098	0	0.030460895	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/out storage	2030	1095866198	No	30	1	7592731870	0	0.030111863	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	1099582.584	No	30	0.55429916	28661183.91	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	1954813.483	No	30	0.623999616	39427659.68	0	0.049078265	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	3475223.97	No	30	0.69843099	56457864.44	0	0.045396936	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	10983423.9	No	30	0.756981632	126115593.6	0	0.039150019	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	34713043.45	No	30	0.901249888	301352017.4	0	0.035020048	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	109710359.6	No	30	0.95598122	850116004.7	0	0.032241646	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	346738914.1	No	30	0.978429213	2554080233	0	0.0308381	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2015	1095866198	No	30	1	7874253184	0	0.030195868	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1099582.584	No	30	0.569677254	27706194.49	0	0.053547704	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1954813.483	No	30	0.636168627	38452660.31	0	0.04962291	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	3475223.97	No	30	0.705992203	55448601.92	0	0.045716813	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	10983423.9	No	30	0.760255671	124943508.1	0	0.039254254	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	34713043.45	No	30	0.902740709	299678252.8	0	0.035058675	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	109710359.6	No	30	0.95618476	846845848	0	0.032257535	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	346738914.1	No	30	0.978484204	2544851388	0	0.03084791	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1095866198	No	30	1	7846297067	0	0.030203209	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1099582.584	No	30	0.586003713	26751205.08	0	0.05442337	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1954813.483	No	30	0.648879496	37477660.94	0	0.050167554	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	3475223.97	No	30	0.713764894	54439339.41	0	0.04603669	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	10983423.9	No	30	0.76357908	123771422.6	0	0.039358489	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	34713043.45	No	30	0.90424568	298004488.2	0	0.035097301	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	109710359.6	No	30	0.956389829	843575691.3	0	0.032273424	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	346738914.1	No	30	0.978539592	2535622544	0	0.03085772	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1095866198	No	30	1	7818340950	0	0.03021055	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1099582.584	No	30	0.592328621	26396728.04	0	0.054776286	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1954813.483	No	30	0.653745523	37115872.75	0	0.050382241	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	3475223.97	No	30	0.716705671	54064968.77	0	0.046160595	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	10983423.9	No	30	0.764824033	123336937.5	0	0.039397999	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	34713043.45	No	30	0.904807902	297384106.3	0	0.035111809	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	109710359.6	No	30	0.956466009	842364349.6	0	0.032279364	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	346738914.1	No	30	0.978560427	2532203458	0	0.030861386	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1095866198	No	30	1	7807985737	0	0.030213292	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	54750	No	20	5	3255493.536	0	0.118721151	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	182500	No	20	1	3364865.264	0	0.122290511	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	365000	No	20	1	2192347.581	0	0.15724824	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	547500	No	20	0.906683532	3881142.914	0	0.121497503	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	730000	No	20	0.846191844	4902869.894	0	0.120939015	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	1095000	No	20	0.812323996	6909670.789	0	0.121456085	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	1460000	No	20	0.513722916	9604302.513	0	0.104916688	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	2044000	No	20	0.468213707	9987153.424	0	0.108064509	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	2774000	No	20	0.381841855	11522290.73	0	0.106086258	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	3832500	No	20	0.373333596	13035873.86	0	0.104707124	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	5288850	No	20	0.116171347	17456863.4	0	0.102137452	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	8030000	No	20	0.127445831	20401958.73	0	0.100972697	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	54750	No	20	5	2565534.979	0	0.134969552	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	182500	No	20	1	2663541.77	0	0.139424969	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	365000	No	20	0.880434908	2945699.568	0	0.140193306	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	547500	No	20	0.847595555	3091827.577	0	0.138126836	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	730000	No	20	0.762252184	3849905.695	0	0.137743732	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	1095000	No	20	0.457006987	5428805.22	0	0.139929504	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	1460000	No	20	0.393898958	7535427.939	0	0.114838592	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	2044000	No	20	0.364015693	7768191.185	0	0.118710111	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	2774000	No	20	0.145264391	8931629.83	0	0.115935431	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	3832500	No	20	0.119408627	10144357.83	0	0.113409861	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	5288850	No	20	0.119408627	13470353.43	0	0.109917633	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	8030000	No	20	0.119408627	15681759.9	0	0.108316574	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	100	No	20	5	100000000	0	0.151217953	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	54750	No	20	5	100000000	0	0.151217953	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	182499	No	20	5	100000000	0	0.151217953	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	182500	No	20	1	1962218.277	0	0.156559427	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	365000	No	20	0.914669872	3699051.555	0	0.123138373	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	547500	No	20	0.850054249	2302512.241	0	0.154756168	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	730000	No	20	0.832691828	2796941.496	0	0.154548449	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	1095000	No	20	0.795426375	3947939.65	0	0.158402924	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	1460000	No	20	0.676182878	5466553.364	0	0.124760497	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	2044000	No	20	0.4367407	5549228.945	0	0.129355714	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	2774000	No	20	0.41568859	6340968.928	0	0.125784603	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	3832500	No	20	0.346768908	7252841.801	0	0.122112598	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	5288850	No	20	0.346768908	9483843.459	0	0.117697815	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	8030000	No	20	0.346768908	10961561.07	0	0.115660451	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	100	No	20	5	100000000	0	0.151217953	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	54750	No	20	5	100000000	0	0.151217953	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	182499	No	20	5	100000000	0	0.151217953	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	182500	No	20	1	1763867.093	0	0.165884806	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	365000	No	20	0.844775233	1976667.559	0	0.166472675	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	547500	No	20	0.814594126	2075476.42	0	0.163789273	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	730000	No	20	0.651005927	2502958.574	0	0.16381636	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	1095000	No	20	0.429370098	3525422.696	0	0.168814352	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	1460000	No	20	0.427641203	4877562.764	0	0.130452469	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	2044000	No	20	0.33984167	4929449.384	0	0.135493895	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	2774000	No	20	0.164328397	5620097.676	0	0.131513694	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	3832500	No	20	0.120302218	6453187.734	0	0.127070637	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	5288850	No	20	0.120302218	8389169.741	0	0.122229145	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	8030000	No	20	0.120302218	9668313.592	0	0.119989095	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1099582.584	No	30	0.55429916	28661183.91	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1954813.483	No	30	0.623999616	39427659.68	0	0.049078265	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	3475223.97	No	30	0.69843099	56457864.44	0	0.045396936	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	10983423.9	No	30	0.756981632	126115593.6	0	0.039150019	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	34713043.45	No	30	0.901249888	301352017.4	0	0.035020048	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	109710359.6	No	30	0.95598122	850116004.7	0	0.032241646	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	346738914.1	No	30	0.978429213	2554080233	0	0.0308381	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1095866198	No	30	1	7874253184	0	0.030195868	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1099582.584	No	30	0.569677254	27706194.49	0	0.053547704	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1954813.483	No	30	0.636168627	38452660.31	0	0.04962291	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	3475223.97	No	30	0.705992203	55448601.92	0	0.045716813	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	10983423.9	No	30	0.760255671	124943508.1	0	0.039254254	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	34713043.45	No	30	0.902740709	299678252.8	0	0.035058675	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	109710359.6	No	30	0.95618476	846845848	0	0.032257535	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	346738914.1	No	30	0.978484204	2544851388	0	0.03084791	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1095866198	No	30	1	7846297067	0	0.030203209	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1099582.584	No	30	0.586003713	26751205.08	0	0.05442337	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1954813.483	No	30	0.648879496	37477660.94	0	0.050167554	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	3475223.97	No	30	0.713764894	54439339.41	0	0.04603669	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	10983423.9	No	30	0.76357908	123771422.6	0	0.039358489	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	34713043.45	No	30	0.90424568	298004488.2	0	0.035097301	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	109710359.6	No	30	0.956389829	843575691.3	0	0.032273424	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	346738914.1	No	30	0.978539592	2535622544	0	0.03085772	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1095866198	No	30	1	7818340950	0	0.03021055	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1099582.584	No	30	0.592328621	26396728.04	0	0.054776286	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1954813.483	No	30	0.653745523	37115872.75	0	0.050382241	0	0	0	1	No Storage	0.00E+00
