Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [fraction of CapCost/y]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage Technology	Storage [kg]
LH2 Pipeline Truck Terminal w/storage	2015	1095866198	No	30	1	7874253184	0	0.030195868	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1099582.584	No	30	0.569677254	27706194.49	0	0.053547704	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1954813.483	No	30	0.636168627	38452660.31	0	0.04962291	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	3475223.97	No	30	0.705992203	55448601.92	0	0.045716813	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	10983423.9	No	30	0.760255671	124943508.1	0	0.039254254	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	34713043.45	No	30	0.902740709	299678252.8	0	0.035058675	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	109710359.6	No	30	0.95618476	846845848	0	0.032257535	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	346738914.1	No	30	0.978484204	2544851388	0	0.03084791	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2020	1095866198	No	30	1	7846297067	0	0.030203209	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1099582.584	No	30	0.586003713	26751205.08	0	0.05442337	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1954813.483	No	30	0.648879496	37477660.94	0	0.050167554	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	3475223.97	No	30	0.713764894	54439339.41	0	0.04603669	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	10983423.9	No	30	0.76357908	123771422.6	0	0.039358489	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	34713043.45	No	30	0.90424568	298004488.2	0	0.035097301	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	109710359.6	No	30	0.956389829	843575691.3	0	0.032273424	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	346738914.1	No	30	0.978539592	2535622544	0	0.03085772	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2025	1095866198	No	30	1	7818340950	0	0.03021055	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1099582.584	No	30	0.592328621	26396728.04	0	0.054776286	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1954813.483	No	30	0.653745523	37115872.75	0	0.050382241	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	3475223.97	No	30	0.716705671	54064968.77	0	0.046160595	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	10983423.9	No	30	0.764824033	123336937.5	0	0.039397999	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	34713043.45	No	30	0.904807902	297384106.3	0	0.035111809	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	109710359.6	No	30	0.956466009	842364349.6	0	0.032279364	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	346738914.1	No	30	0.978560427	2532203458	0	0.030861386	0	0	0	1	No Storage	0.00E+00
LH2 Pipeline Truck Terminal w/storage	2030	1095866198	No	30	1	7807985737	0	0.030213292	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	5	No	20	0	3255494	0	0.118721151	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	54700	No	20	0	3255494	0	0.118721151	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	54750	No	20	0.027445647	3255494	0	0.118721151	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	182500	No	20	0	3364865	0	0.122290511	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	365000	No	20	0.35204473	3364865	0	0.15724824	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	547500	No	20	0.812323994	3881143	0	0.121497503	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	730000	No	20	0.846191866	4902870	0	0.120939015	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	1095000	No	20	1.14462886	6909671	0	0.121456085	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	1460000	No	20	0.11617107	9604303	0	0.104916688	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	2044000	No	20	0.468213922	9987153	0	0.108064509	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	2774000	No	20	0.381841816	11522291	0	0.106086258	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	3832500	No	20	0.906683428	13035874	0	0.104707124	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	5288850	No	20	0.373333682	17456863	0	0.102137452	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2015	8030000	No	20	1	20401959	0	0.100972697	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	5	No	20	0	2565535	0	0.134969552	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	54700	No	20	0	2565535	0	0.134969552	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	54750	No	20	0.031138396	2565535	0	0.134969552	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	182500	No	20	0.145264479	2663542	0	0.139424969	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	365000	No	20	0.119408602	2945700	0	0.140193306	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	547500	No	20	0.762251985	3091828	0	0.138126836	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	730000	No	20	0.84759526	3849906	0	0.137743732	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	1095000	No	20	1.139788076	5428805	0	0.139929504	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	1460000	No	20	0.090413661	7535428	0	0.114838592	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	2044000	No	20	0.457007127	7768191	0	0.118710111	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	2774000	No	20	0.39389895	8931630	0	0.115935431	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	3832500	No	20	0.880434758	10144358	0	0.113409861	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	5288850	No	20	0.364015784	13470353	0	0.109917633	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2020	8030000	No	20	1	15681760	0	0.108316574	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	5	No	20	0	1875576	0	0.151217953	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	54700	No	20	0	1875576	0	0.151217953	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	54750	No	20	0.037508865	1875576	0	0.151217953	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	182500	No	20	0.230723343	1962218	0	0.156559427	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	365000	No	20	0	2302512	0	0.123138373	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	547500	No	20	0.676182626	2302512	0	0.154756168	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	730000	No	20	0.850054905	2796941	0	0.154548449	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	1095000	No	20	1.131298612	3947940	0	0.158402924	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	1460000	No	20	0.044612138	5466553	0	0.124760497	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	2044000	No	20	0.436740704	5549229	0	0.129355714	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	2774000	No	20	0.41568864	6340969	0	0.125784603	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	3832500	No	20	0.832691592	7252842	0	0.122112598	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	5288850	No	20	0.346769008	9483843	0	0.117697815	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2025	8030000	No	20	1	10961561	0	0.115660451	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	5	No	20	0	1681451	0	0.160146434	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	54700	No	20	0	1681451	0	0.160146434	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	54750	No	20	0.039744624	1681451	0	0.160146434	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	182500	No	20	0.164328795	1763867	0	0.165884806	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	365000	No	20	0.120301168	1976668	0	0.166472675	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	547500	No	20	0.651007223	2075476	0	0.163789273	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	730000	No	20	0.844775026	2502959	0	0.16381636	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	1095000	No	20	1.128486311	3525423	0	0.168814352	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	1460000	No	20	0.031448381	4877563	0	0.130452469	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	2044000	No	20	0.429370542	4929449	0	0.135493895	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	2774000	No	20	0.427641152	5620098	0	0.131513694	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	3832500	No	20	0.814594093	6453188	0	0.127070637	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	5288850	No	20	0.339841697	8389170	0	0.122229145	0	0	0	1	No Storage	0.00E+00
LH2 Station (gas dispensing)	2030	8030000	No	20	1	9668314	0	0.119989095	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	1099582.584	No	30	0.55429916	28661183.91	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	1954813.483	No	30	0.623999616	39427659.68	0	0.049078265	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	3475223.97	No	30	0.69843099	56457864.44	0	0.045396936	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	10983423.9	No	30	0.756981632	126115593.6	0	0.039150019	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	34713043.45	No	30	0.901249888	301352017.4	0	0.035020048	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	109710359.6	No	30	0.95598122	850116004.7	0	0.032241646	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	346738914.1	No	30	0.978429213	2554080233	0	0.0308381	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2015	1095866198	No	30	1	7874253184	0	0.030195868	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	1099582.584	No	30	0.569677254	27706194.49	0	0.053547704	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	1954813.483	No	30	0.636168627	38452660.31	0	0.04962291	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	3475223.97	No	30	0.705992203	55448601.92	0	0.045716813	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	10983423.9	No	30	0.760255671	124943508.1	0	0.039254254	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	34713043.45	No	30	0.902740709	299678252.8	0	0.035058675	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	109710359.6	No	30	0.95618476	846845848	0	0.032257535	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	346738914.1	No	30	0.978484204	2544851388	0	0.03084791	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2020	1095866198	No	30	1	7846297067	0	0.030203209	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	1099582.584	No	30	0.586003713	26751205.08	0	0.05442337	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	1954813.483	No	30	0.648879496	37477660.94	0	0.050167554	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	3475223.97	No	30	0.713764894	54439339.41	0	0.04603669	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	10983423.9	No	30	0.76357908	123771422.6	0	0.039358489	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	34713043.45	No	30	0.90424568	298004488.2	0	0.035097301	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	109710359.6	No	30	0.956389829	843575691.3	0	0.032273424	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	346738914.1	No	30	0.978539592	2535622544	0	0.03085772	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2025	1095866198	No	30	1	7818340950	0	0.03021055	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	1099582.584	No	30	0.592328621	26396728.04	0	0.054776286	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	1954813.483	No	30	0.653745523	37115872.75	0	0.050382241	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	3475223.97	No	30	0.716705671	54064968.77	0	0.046160595	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	10983423.9	No	30	0.764824033	123336937.5	0	0.039397999	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	34713043.45	No	30	0.904807902	297384106.3	0	0.035111809	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	109710359.6	No	30	0.956466009	842364349.6	0	0.032279364	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	346738914.1	No	30	0.978560427	2532203458	0	0.030861386	0	0	0	1	No Storage	0.00E+00
LH2 Train Terminal	2030	1095866198	No	30	1	7807985737	0	0.030213292	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	1099582.584	No	30	0.035985457	10424372.38	0	0.060078049	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	1954813.483	No	30	0.058126714	10642456.21	0	0.064387908	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	3475223.97	No	30	0.121842163	11004401.52	0	0.068735927	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	10983423.9	No	30	0.297349667	12660698.07	0	0.075391417	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	34713043.45	No	30	0.553350909	17826234.64	0	0.072920641	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	109710359.6	No	30	0.890162892	33697638.92	0	0.059666908	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	346738914.1	No	30	0.973373922	93856159.83	0	0.042969983	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2015	1095866198	No	30	1	287681022.1	0	0.034180172	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	1099582.584	No	30	0.035979878	9469382.966	0	0.063659956	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	1954813.483	No	30	0.05793478	9667456.841	0	0.068453375	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	3475223.97	No	30	0.121016803	9995139.004	0	0.073295199	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	10983423.9	No	30	0.296087834	11488612.57	0	0.080759439	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	34713043.45	No	30	0.550323865	16152470.02	0	0.078097034	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	109710359.6	No	30	0.888924757	30427482.23	0	0.063462885	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	346738914.1	No	30	0.974483671	84627314.91	0	0.044784838	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2020	1095866198	No	30	1	259724905.2	0	0.034908397	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	1099582.584	No	30	0.035973047	8514393.552	0	0.067241864	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	1954813.483	No	30	0.05769976	8692457.47	0	0.072518842	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	3475223.97	No	30	0.12000497	8985876.485	0	0.077854472	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	10983423.9	No	30	0.294536773	10316527.08	0	0.086127462	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	34713043.45	No	30	0.546582417	14478705.4	0	0.083273427	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	109710359.6	No	30	0.887385984	27157325.55	0	0.067258862	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	346738914.1	No	30	0.975863112	75398469.99	0	0.046599692	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2025	1095866198	No	30	1	231768788.3	0	0.035636622	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	1099582.584	No	30	0.035994354	8159916.517	0	0.068940374	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	1954813.483	No	30	0.057625071	8330669.282	0	0.074446023	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	3475223.97	No	30	0.119593798	8611505.851	0	0.080015601	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	10983423.9	No	30	0.293872038	9882041.944	0	0.088676879	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	34713043.45	No	30	0.544985993	13858323.58	0	0.085741402	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	109710359.6	No	30	0.88671055	25945983.84	0	0.069085073	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	346738914.1	No	30	0.976470813	71979384.21	0	0.047476409	0	0	0	1	No Storage	0.00E+00
LH2 Train Truck Terminal	2030	1095866198	No	30	1	221413575.7	0	0.035987096	0	0	0	1	No Storage	0.00E+00
LH2 Truck	2015	1099582.584	No	30	0.940000174	1.08E+06	0	0.083023015	0	0	0	1	No Storage	0.00E+00
LH2 Truck	2015	1954813.483	No	30	0.940000174	1.21E+06	0	0.101369429	0	0	0	1	No Storage	0.00E+00
LH2 Truck	2015	3475223.97	No	30	0.835858938	2.08E+06	0	0.099969182	0	0	0	1	No Storage	0.00E+00
LH2 Truck	2015	10983423.9	No	30	0.921140249	5.45E+06	0	0.108564508	0	0	0	1	No Storage	0.00E+00
LH2 Truck	2015	34713043.45	No	30	0.970536478	1.57E+07	0	0.112972791	0	0	0	1	No Storage	0.00E+00
LH2 Truck	2015	109710359.6	No	30	0.993890447	4.80E+07	0	0.114678593	0	0	0	1	No Storage	0.00E+00
LH2 Truck	2015	346738914.1	No	30	0.997932776	1.51E+08	0	0.115076533	0	0	0	1	No Storage	0.00E+00
LH2 Truck	2015	1095866198	No	30	1	4.75E+08	0	0.115183027	0	0	0	1	No Storage	0.00E+00
LH2 Truck Link	2015	104000	No	30	1	0	82.90140693	0.083023015	0	0	0	1	No Storage	0.00E+00
LH2 Truck Link	2015	1100000	No	30	1	0	876.8418041	0.083023015	0	0	0	1	No Storage	0.00E+00
LH2 Truck Link	2015	1950000	No	30	0.990126579	0	1554.401375	0.101369429	0	0	0	1	No Storage	0.00E+00
LH2 Truck Link	2015	3480000	No	30	0.974675053	0	2747.726482	0.099969182	0	0	0	1	No Storage	0.00E+00
LH2 Truck Link	2015	11000000	No	30	1	0	8434.749286	0.108564508	0	0	0	1	No Storage	0.00E+00
LH2 Truck Link	2015	34700000	No	30	1	0	26720.69711	0.112972791	0	0	0	1	No Storage	0.00E+00
LH2 Truck Link	2015	110000000	No	30	0.998564184	0	84465.48837	0.114678593	0	0	0	1	No Storage	0.00E+00
LH2 Truck Link	2015	347000000	No	30	1	0	266511.9506	0.115076533	0	0	0	1	No Storage	0.00E+00
LH2 Truck Link	2015	1100000000	No	30	1	0	842316.9459	0.115183027	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	365	No	30	0	31527302.3	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1098582.584	No	30	0	31527302.3	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1099582.584	No	30	0.55429916	28661183.91	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1954813.483	No	30	0.623999616	39427659.68	0	0.049078265	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	3475223.97	No	30	0.69843099	56457864.44	0	0.045396936	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	10983423.9	No	30	0.756981632	126115593.6	0	0.039150019	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	34713043.45	No	30	0.901249888	301352017.4	0	0.035020048	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	109710359.6	No	30	0.95598122	850116004.7	0	0.032241646	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	346738914.1	No	30	0.978429213	2554080233	0	0.0308381	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2015	1095866198	No	30	1	7874253184	0	0.030195868	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	365	No	30	0	30476813.94	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1098582.584	No	30	0	30476813.94	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1099582.584	No	30	0.569677254	27706194.49	0	0.053547704	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1954813.483	No	30	0.636168627	38452660.31	0	0.04962291	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	3475223.97	No	30	0.705992203	55448601.92	0	0.045716813	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	10983423.9	No	30	0.760255671	124943508.1	0	0.039254254	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	34713043.45	No	30	0.902740709	299678252.8	0	0.035058675	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	109710359.6	No	30	0.95618476	846845848	0	0.032257535	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	346738914.1	No	30	0.978484204	2544851388	0	0.03084791	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2020	1095866198	No	30	1	7846297067	0	0.030203209	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	365	No	30	0	29426325.59	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1098582.584	No	30	0	29426325.59	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1099582.584	No	30	0.586003713	26751205.08	0	0.05442337	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1954813.483	No	30	0.648879496	37477660.94	0	0.050167554	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	3475223.97	No	30	0.713764894	54439339.41	0	0.04603669	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	10983423.9	No	30	0.76357908	123771422.6	0	0.039358489	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	34713043.45	No	30	0.90424568	298004488.2	0	0.035097301	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	109710359.6	No	30	0.956389829	843575691.3	0	0.032273424	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	346738914.1	No	30	0.978539592	2535622544	0	0.03085772	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2025	1095866198	No	30	1	7818340950	0	0.03021055	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	365	No	30	0	29036400.84	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1098582.584	No	30	0	29036400.84	0	0.052672038	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1099582.584	No	30	0.592328621	26396728.04	0	0.054776286	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1954813.483	No	30	0.653745523	37115872.75	0	0.050382241	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	3475223.97	No	30	0.716705671	54064968.77	0	0.046160595	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	10983423.9	No	30	0.764824033	123336937.5	0	0.039397999	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	34713043.45	No	30	0.904807902	297384106.3	0	0.035111809	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	109710359.6	No	30	0.956466009	842364349.6	0	0.032279364	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	346738914.1	No	30	0.978560427	2532203458	0	0.030861386	0	0	0	1	No Storage	0.00E+00
LH2 Truck Terminal w/storage	2030	1095866198	No	30	1	7807985737	0	0.030213292	0	0	0	1	No Storage	0.00E+00
