Network ID	Year	Period	Fueling-Station Demand [kg]	Ammonia [kg]	Biofuels [kg]	Methanol [kg]	FT Fuels [kg]	Metals [kg]	Natural Gas Blending [kg]	Seasonal Grid Storage [kg]	Other [kg]
TAZ_2947	2041	1 Year	0	0	0	0	0	0	0	0	279336105.4
TAZ_4619	2041	1 Year	0	0	0	0	0	0	0	0	929246476.5
TAZ_6424	2041	1 Year	0	0	0	0	0	0	0	0	572888987.8
TAZ_531	2042	1 Year	0	0	0	0	0	0	0	0	333523101.3
TAZ_1408	2042	1 Year	0	0	0	0	0	0	0	0	368259677.4
TAZ_2312	2042	1 Year	0	0	0	0	0	0	0	0	372154346.5
TAZ_2947	2042	1 Year	0	0	0	0	0	0	0	0	311494780.1
TAZ_4619	2042	1 Year	0	0	0	0	0	0	0	0	1028709305
TAZ_6424	2042	1 Year	0	0	0	0	0	0	0	0	638327730.3
TAZ_531	2043	1 Year	0	0	0	0	0	0	0	0	365203255.9
TAZ_1408	2043	1 Year	0	0	0	0	0	0	0	0	405555894.6
TAZ_2312	2043	1 Year	0	0	0	0	0	0	0	0	405696392
TAZ_2947	2043	1 Year	0	0	0	0	0	0	0	0	343653454.7
TAZ_4619	2043	1 Year	0	0	0	0	0	0	0	0	1128172134
TAZ_6424	2043	1 Year	0	0	0	0	0	0	0	0	703766472.7
TAZ_531	2044	1 Year	0	0	0	0	0	0	0	0	396883410.5
TAZ_1408	2044	1 Year	0	0	0	0	0	0	0	0	442852111.7
TAZ_2312	2044	1 Year	0	0	0	0	0	0	0	0	439238437.5
TAZ_2947	2044	1 Year	0	0	0	0	0	0	0	0	375812129.4
TAZ_4619	2044	1 Year	0	0	0	0	0	0	0	0	1227634963
TAZ_6424	2044	1 Year	0	0	0	0	0	0	0	0	769205215.2
TAZ_531	2045	1 Year	0	0	0	0	0	0	0	0	428563565
TAZ_1408	2045	1 Year	0	0	0	0	0	0	0	0	480148328.9
TAZ_2312	2045	1 Year	0	0	0	0	0	0	0	0	472780483
TAZ_2947	2045	1 Year	0	0	0	0	0	0	0	0	407970804
TAZ_4619	2045	1 Year	0	0	0	0	0	0	0	0	1327097792
TAZ_6424	2045	1 Year	0	0	0	0	0	0	0	0	834643957.6
TAZ_531	2046	1 Year	0	0	0	0	0	0	0	0	457267583.2
TAZ_1408	2046	1 Year	0	0	0	0	0	0	0	0	517390129.3
TAZ_2312	2046	1 Year	0	0	0	0	0	0	0	0	503871576.4
TAZ_2947	2046	1 Year	0	0	0	0	0	0	0	0	448416853.9
TAZ_4619	2046	1 Year	0	0	0	0	0	0	0	0	1436326184
TAZ_6424	2046	1 Year	0	0	0	0	0	0	0	0	876546368.6
TAZ_531	2047	1 Year	0	0	0	0	0	0	0	0	485971601.4
TAZ_1408	2047	1 Year	0	0	0	0	0	0	0	0	554631929.7
TAZ_2312	2047	1 Year	0	0	0	0	0	0	0	0	534962669.9
TAZ_2947	2047	1 Year	0	0	0	0	0	0	0	0	488862903.7
TAZ_4619	2047	1 Year	0	0	0	0	0	0	0	0	1545554577
TAZ_6424	2047	1 Year	0	0	0	0	0	0	0	0	918448779.6
TAZ_531	2048	1 Year	0	0	0	0	0	0	0	0	514675619.6
TAZ_1408	2048	1 Year	0	0	0	0	0	0	0	0	591873730.2
TAZ_2312	2048	1 Year	0	0	0	0	0	0	0	0	566053763.3
TAZ_2947	2048	1 Year	0	0	0	0	0	0	0	0	529308953.5
TAZ_4619	2048	1 Year	0	0	0	0	0	0	0	0	1654782970
TAZ_6424	2048	1 Year	0	0	0	0	0	0	0	0	960351190.6
TAZ_531	2049	1 Year	0	0	0	0	0	0	0	0	543379637.8
TAZ_1408	2049	1 Year	0	0	0	0	0	0	0	0	629115530.6
TAZ_2312	2049	1 Year	0	0	0	0	0	0	0	0	597144856.8
TAZ_2947	2049	1 Year	0	0	0	0	0	0	0	0	569755003.4
TAZ_4619	2049	1 Year	0	0	0	0	0	0	0	0	1764011362
TAZ_6424	2049	1 Year	0	0	0	0	0	0	0	0	1002253602
TAZ_531	2050	1 Year	0	0	0	0	0	0	0	0	572083656
TAZ_1408	2050	1 Year	0	0	0	0	0	0	0	0	666357331
TAZ_2312	2050	1 Year	0	0	0	0	0	0	0	0	628235950.2
TAZ_2947	2050	1 Year	0	0	0	0	0	0	0	0	610201053.2
TAZ_4619	2050	1 Year	0	0	0	0	0	0	0	0	1873239755
TAZ_6424	2050	1 Year	0	0	0	0	0	0	0	0	1044156013
