Network ID	From Node ID	To Node ID	Length [km]	Cost [$]	Cost [$/yr]	Transmission?	Delivery?	Geometry [WKT]
link_108	TAZ_5624	TAZ_5198	40	0	0	TRUE	FALSE	"LINESTRING (-117.0912 33.97307, -117.0395 34.33103)"
link_109	TAZ_5625	TAZ_5510	35	0	0	TRUE	FALSE	"LINESTRING (-117.0326 33.90917, -117.2955 33.68613)"
link_110	TAZ_5625	TAZ_5546	37	0	0	TRUE	FALSE	"LINESTRING (-117.0326 33.90917, -117.152 33.58639)"
link_111	TAZ_5625	TAZ_5624	9	0	0	TRUE	FALSE	"LINESTRING (-117.0326 33.90917, -117.0912 33.97307)"
link_112	TAZ_5626	TAZ_5144	49	0	0	TRUE	FALSE	"LINESTRING (-116.8006 33.96134, -116.5975 34.36581)"
link_113	TAZ_5626	TAZ_5145	29	0	0	TRUE	FALSE	"LINESTRING (-116.8006 33.96134, -116.5133 34.06852)"
link_114	TAZ_5626	TAZ_5198	47	0	0	TRUE	FALSE	"LINESTRING (-116.8006 33.96134, -117.0395 34.33103)"
link_115	TAZ_5634	TAZ_5198	45	0	0	TRUE	FALSE	"LINESTRING (-116.9288 33.93687, -117.0395 34.33103)"
link_116	TAZ_5634	TAZ_5624	16	0	0	TRUE	FALSE	"LINESTRING (-116.9288 33.93687, -117.0912 33.97307)"
link_117	TAZ_5634	TAZ_5625	10	0	0	TRUE	FALSE	"LINESTRING (-116.9288 33.93687, -117.0326 33.90917)"
link_118	TAZ_5634	TAZ_5626	12	0	0	TRUE	FALSE	"LINESTRING (-116.9288 33.93687, -116.8006 33.96134)"
link_119	TAZ_5636	TAZ_5546	36	0	0	TRUE	FALSE	"LINESTRING (-116.7643 33.63022, -117.152 33.58639)"
link_120	TAZ_5636	TAZ_5625	40	0	0	TRUE	FALSE	"LINESTRING (-116.7643 33.63022, -117.0326 33.90917)"
link_121	TAZ_5636	TAZ_5626	37	0	0	TRUE	FALSE	"LINESTRING (-116.7643 33.63022, -116.8006 33.96134)"
link_122	TAZ_5636	TAZ_5634	37	0	0	TRUE	FALSE	"LINESTRING (-116.7643 33.63022, -116.9288 33.93687)"
link_123	TAZ_5638	TAZ_5145	18	0	0	TRUE	FALSE	"LINESTRING (-116.4795 33.90833, -116.5133 34.06852)"
link_124	TAZ_5638	TAZ_5182	47	0	0	TRUE	FALSE	"LINESTRING (-116.4795 33.90833, -116.0509 34.12835)"
link_125	TAZ_5638	TAZ_5636	41	0	0	TRUE	FALSE	"LINESTRING (-116.4795 33.90833, -116.7643 33.63022)"
link_126	TAZ_5684	TAZ_5135	47	0	0	TRUE	FALSE	"LINESTRING (-117.1429 33.95231, -117.3341 34.34899)"
link_127	TAZ_5684	TAZ_5492	16	0	0	TRUE	FALSE	"LINESTRING (-117.1429 33.95231, -117.3167 33.97626)"
link_128	TAZ_5684	TAZ_5510	33	0	0	TRUE	FALSE	"LINESTRING (-117.1429 33.95231, -117.2955 33.68613)"
link_129	TAZ_5684	TAZ_5624	5	0	0	TRUE	FALSE	"LINESTRING (-117.1429 33.95231, -117.0912 33.97307)"
link_130	TAZ_5684	TAZ_5625	11	0	0	TRUE	FALSE	"LINESTRING (-117.1429 33.95231, -117.0326 33.90917)"
link_131	TAZ_5691	TAZ_5182	47	0	0	TRUE	FALSE	"LINESTRING (-116.1831 33.72203, -116.0509 34.12835)"
link_132	TAZ_5691	TAZ_5638	34	0	0	TRUE	FALSE	"LINESTRING (-116.1831 33.72203, -116.4795 33.90833)"
link_133	TAZ_5694	TAZ_5145	14	0	0	TRUE	FALSE	"LINESTRING (-116.6106 33.96962, -116.5133 34.06852)"
link_134	TAZ_5694	TAZ_5626	18	0	0	TRUE	FALSE	"LINESTRING (-116.6106 33.96962, -116.8006 33.96134)"
link_135	TAZ_5694	TAZ_5636	40	0	0	TRUE	FALSE	"LINESTRING (-116.6106 33.96962, -116.7643 33.63022)"
link_136	TAZ_5694	TAZ_5638	14	0	0	TRUE	FALSE	"LINESTRING (-116.6106 33.96962, -116.4795 33.90833)"
link_137	TAZ_5698	TAZ_5546	22	0	0	TRUE	FALSE	"LINESTRING (-116.9748 33.45127, -117.152 33.58639)"
link_138	TAZ_5698	TAZ_5550	18	0	0	TRUE	FALSE	"LINESTRING (-116.9748 33.45127, -117.1515 33.51146)"
link_139	TAZ_5698	TAZ_5636	28	0	0	TRUE	FALSE	"LINESTRING (-116.9748 33.45127, -116.7643 33.63022)"
link_140	TAZ_5785	TAZ_3602	47	0	0	TRUE	FALSE	"LINESTRING (-117.7714 33.87859, -117.8637 34.29841)"
link_141	TAZ_5785	TAZ_5011	19	0	0	TRUE	FALSE	"LINESTRING (-117.7714 33.87859, -117.918 33.99953)"
link_142	TAZ_5785	TAZ_5472	13	0	0	TRUE	FALSE	"LINESTRING (-117.7714 33.87859, -117.6349 33.87311)"
link_143	TAZ_5788	TAZ_5011	18	0	0	TRUE	FALSE	"LINESTRING (-117.791 33.87432, -117.918 33.99953)"
link_144	TAZ_5788	TAZ_5785	2	0	0	TRUE	FALSE	"LINESTRING (-117.791 33.87432, -117.7714 33.87859)"
link_146	TAZ_5853	TAZ_5788	30	0	0	TRUE	FALSE	"LINESTRING (-118.0046 33.67043, -117.791 33.87432)"
link_148	TAZ_5855	TAZ_4766	10	0	0	TRUE	FALSE	"LINESTRING (-118.04 33.71173, -118.1299 33.76789)"
link_149	TAZ_5855	TAZ_5011	34	0	0	TRUE	FALSE	"LINESTRING (-118.04 33.71173, -117.918 33.99953)"
link_150	TAZ_5855	TAZ_5788	29	0	0	TRUE	FALSE	"LINESTRING (-118.04 33.71173, -117.791 33.87432)"
link_151	TAZ_5855	TAZ_5853	6	0	0	TRUE	FALSE	"LINESTRING (-118.04 33.71173, -118.0046 33.67043)"
link_153	TAZ_5916	TAZ_5853	10	0	0	TRUE	FALSE	"LINESTRING (-117.9171 33.62148, -118.0046 33.67043)"
link_154	TAZ_5917	TAZ_5788	29	0	0	TRUE	FALSE	"LINESTRING (-117.8992 33.62867, -117.791 33.87432)"
link_155	TAZ_5917	TAZ_5853	11	0	0	TRUE	FALSE	"LINESTRING (-117.8992 33.62867, -118.0046 33.67043)"
link_156	TAZ_5917	TAZ_5916	2	0	0	TRUE	FALSE	"LINESTRING (-117.8992 33.62867, -117.9171 33.62148)"
link_157	TAZ_5973	TAZ_5472	27	0	0	TRUE	FALSE	"LINESTRING (-117.7227 33.64079, -117.6349 33.87311)"
link_158	TAZ_5973	TAZ_5785	27	0	0	TRUE	FALSE	"LINESTRING (-117.7227 33.64079, -117.7714 33.87859)"
link_159	TAZ_5973	TAZ_5788	27	0	0	TRUE	FALSE	"LINESTRING (-117.7227 33.64079, -117.791 33.87432)"
link_160	TAZ_5973	TAZ_5917	16	0	0	TRUE	FALSE	"LINESTRING (-117.7227 33.64079, -117.8992 33.62867)"
link_161	TAZ_6001	TAZ_5577	41	0	0	TRUE	FALSE	"LINESTRING (-117.6071 33.41183, -117.2772 33.65107)"
link_162	TAZ_6001	TAZ_5916	37	0	0	TRUE	FALSE	"LINESTRING (-117.6071 33.41183, -117.9171 33.62148)"
link_163	TAZ_6003	TAZ_5510	42	0	0	TRUE	FALSE	"LINESTRING (-117.6302 33.43665, -117.2955 33.68613)"
link_164	TAZ_6003	TAZ_5577	41	0	0	TRUE	FALSE	"LINESTRING (-117.6302 33.43665, -117.2772 33.65107)"
link_165	TAZ_6003	TAZ_6001	3	0	0	TRUE	FALSE	"LINESTRING (-117.6302 33.43665, -117.6071 33.41183)"
link_166	TAZ_6005	TAZ_5916	30	0	0	TRUE	FALSE	"LINESTRING (-117.6597 33.45817, -117.9171 33.62148)"
link_167	TAZ_6005	TAZ_5917	29	0	0	TRUE	FALSE	"LINESTRING (-117.6597 33.45817, -117.8992 33.62867)"
link_168	TAZ_6005	TAZ_6001	7	0	0	TRUE	FALSE	"LINESTRING (-117.6597 33.45817, -117.6071 33.41183)"
link_169	TAZ_6005	TAZ_6003	4	0	0	TRUE	FALSE	"LINESTRING (-117.6597 33.45817, -117.6302 33.43665)"
link_170	TAZ_6037	TAZ_5460	35	0	0	TRUE	FALSE	"LINESTRING (-117.6847 33.57579, -117.5032 33.84846)"
link_171	TAZ_6037	TAZ_5510	38	0	0	TRUE	FALSE	"LINESTRING (-117.6847 33.57579, -117.2955 33.68613)"
link_172	TAZ_6037	TAZ_5917	21	0	0	TRUE	FALSE	"LINESTRING (-117.6847 33.57579, -117.8992 33.62867)"
link_173	TAZ_6037	TAZ_5973	8	0	0	TRUE	FALSE	"LINESTRING (-117.6847 33.57579, -117.7227 33.64079)"
link_174	TAZ_6037	TAZ_6003	16	0	0	TRUE	FALSE	"LINESTRING (-117.6847 33.57579, -117.6302 33.43665)"
link_175	TAZ_6037	TAZ_6005	13	0	0	TRUE	FALSE	"LINESTRING (-117.6847 33.57579, -117.6597 33.45817)"
link_176	TAZ_6048	TAZ_5460	31	0	0	TRUE	FALSE	"LINESTRING (-117.7096 33.63015, -117.5032 33.84846)"
link_177	TAZ_6048	TAZ_5472	28	0	0	TRUE	FALSE	"LINESTRING (-117.7096 33.63015, -117.6349 33.87311)"
link_178	TAZ_6048	TAZ_5973	2	0	0	TRUE	FALSE	"LINESTRING (-117.7096 33.63015, -117.7227 33.64079)"
link_179	TAZ_6048	TAZ_6037	6	0	0	TRUE	FALSE	"LINESTRING (-117.7096 33.63015, -117.6847 33.57579)"
link_180	TAZ_6053	TAZ_5460	31	0	0	TRUE	FALSE	"LINESTRING (-117.7007 33.62013, -117.5032 33.84846)"
link_181	TAZ_6053	TAZ_6037	5	0	0	TRUE	FALSE	"LINESTRING (-117.7007 33.62013, -117.6847 33.57579)"
link_182	TAZ_6053	TAZ_6048	1	0	0	TRUE	FALSE	"LINESTRING (-117.7007 33.62013, -117.7096 33.63015)"
link_183	TAZ_6099	TAZ_5636	42	0	0	TRUE	FALSE	"LINESTRING (-116.3354 33.51066, -116.7643 33.63022)"
link_184	TAZ_6099	TAZ_5638	46	0	0	TRUE	FALSE	"LINESTRING (-116.3354 33.51066, -116.4795 33.90833)"
link_185	TAZ_6099	TAZ_5691	27	0	0	TRUE	FALSE	"LINESTRING (-116.3354 33.51066, -116.1831 33.72203)"
link_186	TAZ_6100	TAZ_6099	44	0	0	TRUE	FALSE	"LINESTRING (-116.2904 33.11603, -116.3354 33.51066)"
link_187	TAZ_6101	TAZ_6100	48	0	0	TRUE	FALSE	"LINESTRING (-116.4389 32.70345, -116.2904 33.11603)"
link_188	TAZ_6102	TAZ_5636	43	0	0	TRUE	FALSE	"LINESTRING (-116.7042 33.24115, -116.7643 33.63022)"
link_189	TAZ_6102	TAZ_5698	34	0	0	TRUE	FALSE	"LINESTRING (-116.7042 33.24115, -116.9748 33.45127)"
link_190	TAZ_6102	TAZ_6099	46	0	0	TRUE	FALSE	"LINESTRING (-116.7042 33.24115, -116.3354 33.51066)"
link_191	TAZ_6102	TAZ_6100	41	0	0	TRUE	FALSE	"LINESTRING (-116.7042 33.24115, -116.2904 33.11603)"
link_192	TAZ_6106	TAZ_6102	23	0	0	TRUE	FALSE	"LINESTRING (-116.7716 33.03888, -116.7042 33.24115)"
link_193	TAZ_6106	TAZ_6105	15	0	0	TRUE	FALSE	"LINESTRING (-116.7716 33.03888, -116.8408 32.91601)"
link_194	TAZ_6108	TAZ_5698	21	0	0	TRUE	FALSE	"LINESTRING (-116.9268 33.26517, -116.9748 33.45127)"
link_195	TAZ_6108	TAZ_6102	21	0	0	TRUE	FALSE	"LINESTRING (-116.9268 33.26517, -116.7042 33.24115)"
link_196	TAZ_6114	TAZ_6102	22	0	0	TRUE	FALSE	"LINESTRING (-116.8409 33.08453, -116.7042 33.24115)"
link_197	TAZ_6114	TAZ_6105	19	0	0	TRUE	FALSE	"LINESTRING (-116.8409 33.08453, -116.8408 32.91601)"
link_198	TAZ_6114	TAZ_6106	8	0	0	TRUE	FALSE	"LINESTRING (-116.8409 33.08453, -116.7716 33.03888)"
link_199	TAZ_6114	TAZ_6108	22	0	0	TRUE	FALSE	"LINESTRING (-116.8409 33.08453, -116.9268 33.26517)"
link_200	TAZ_6120	TAZ_5550	18	0	0	TRUE	FALSE	"LINESTRING (-117.097 33.35693, -117.1515 33.51146)"
link_201	TAZ_6120	TAZ_5698	15	0	0	TRUE	FALSE	"LINESTRING (-117.097 33.35693, -116.9748 33.45127)"
link_202	TAZ_6120	TAZ_6108	19	0	0	TRUE	FALSE	"LINESTRING (-117.097 33.35693, -116.9268 33.26517)"
link_203	TAZ_6133	TAZ_6101	34	0	0	TRUE	FALSE	"LINESTRING (-116.7937 32.6694, -116.4389 32.70345)"
link_204	TAZ_6135	TAZ_6101	41	0	0	TRUE	FALSE	"LINESTRING (-116.8503 32.81788, -116.4389 32.70345)"
link_205	TAZ_6135	TAZ_6105	11	0	0	TRUE	FALSE	"LINESTRING (-116.8503 32.81788, -116.8408 32.91601)"
link_206	TAZ_6135	TAZ_6133	17	0	0	TRUE	FALSE	"LINESTRING (-116.8503 32.81788, -116.7937 32.6694)"
link_207	TAZ_6136	TAZ_6133	12	0	0	TRUE	FALSE	"LINESTRING (-116.9009 32.72367, -116.7937 32.6694)"
link_208	TAZ_6136	TAZ_6135	11	0	0	TRUE	FALSE	"LINESTRING (-116.9009 32.72367, -116.8503 32.81788)"
link_209	TAZ_6207	TAZ_6108	33	0	0	TRUE	FALSE	"LINESTRING (-117.2507 33.14466, -116.9268 33.26517)"
link_210	TAZ_6207	TAZ_6120	28	0	0	TRUE	FALSE	"LINESTRING (-117.2507 33.14466, -117.097 33.35693)"
link_211	TAZ_6226	TAZ_6207	4	0	0	TRUE	FALSE	"LINESTRING (-117.2908 33.13369, -117.2507 33.14466)"
link_213	TAZ_6231	TAZ_6207	13	0	0	TRUE	FALSE	"LINESTRING (-117.3794 33.19896, -117.2507 33.14466)"
