Network ID	Year	Fueling-Station Demand [kg]	Non-Fueling-Station Demand [kg]	Geometry [WKT]	Period
60895 | Myrtle Beach--Socastee, SC--NC	2048	2770380	0	POINT(-78.84949451 33.76136397)	Year
60895 | Myrtle Beach--Socastee, SC--NC	2049	3355180	0	POINT(-78.84949451 33.76136397)	Year
60895 | Myrtle Beach--Socastee, SC--NC	2050	3998920	0	POINT(-78.84949451 33.76136397)	Year
60949 | Nacogdoches, TX	2045	4933.52	0	POINT(-94.65340669 31.61247785)	Year
60949 | Nacogdoches, TX	2046	12605.7	0	POINT(-94.65340669 31.61247785)	Year
60949 | Nacogdoches, TX	2047	24343.7	0	POINT(-94.65340669 31.61247785)	Year
60949 | Nacogdoches, TX	2048	37696.2	0	POINT(-94.65340669 31.61247785)	Year
60949 | Nacogdoches, TX	2049	54755.6	0	POINT(-94.65340669 31.61247785)	Year
60949 | Nacogdoches, TX	2050	75891.5	0	POINT(-94.65340669 31.61247785)	Year
60976 | Nampa, ID	2031	2967.23	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2032	7762.2	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2033	15604.3	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2034	25691	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2035	40667	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2036	62619.6	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2037	85425.9	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2038	115687	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2039	155748	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2040	208269	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2041	276738	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2042	364814	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2043	476957	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2044	617851	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2045	792071	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2046	1002330	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2047	1250140	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2048	1535030	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2049	1853810	0	POINT(-116.6085124 43.61547205)	Year
60976 | Nampa, ID	2050	2201660	0	POINT(-116.6085124 43.61547205)	Year
61057 | Napa, CA	2022	528.821	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2023	1443.18	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2024	2646.37	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2025	4483.4	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2026	7993.96	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2027	25883.9	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2028	51110.2	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2029	83397.5	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2030	125435	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2031	176946	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2032	240404	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2033	319068	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2034	414452	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2035	527814	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2036	660147	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2037	811027	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2038	979901	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2039	1166320	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2040	1369240	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2041	1588660	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2042	1822920	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2043	2070040	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2044	2327050	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2045	2590040	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2046	2853580	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2047	3112760	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2048	3363490	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2049	3601060	0	POINT(-122.2906586 38.29543708)	Year
61057 | Napa, CA	2050	3822140	0	POINT(-122.2906586 38.29543708)	Year
61165 | Nashua, NH--MA	2033	8112.78	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2034	23749	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2035	52015.8	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2036	100799	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2037	184268	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2038	304784	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2039	459107	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2040	633710	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2041	838869	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2042	1076720	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2043	1350730	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2044	1663160	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2045	2013200	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2046	2404870	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2047	2840280	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2048	3321860	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2049	3851950	0	POINT(-71.44685074 42.81961984)	Year
61165 | Nashua, NH--MA	2050	4437480	0	POINT(-71.44685074 42.81961984)	Year
61273 | Nashville-Davidson, TN	2042	124703	0	POINT(-86.6924717 36.14146863)	Year
61273 | Nashville-Davidson, TN	2043	327789	0	POINT(-86.6924717 36.14146863)	Year
61273 | Nashville-Davidson, TN	2044	655679	0	POINT(-86.6924717 36.14146863)	Year
61273 | Nashville-Davidson, TN	2045	1050060	0	POINT(-86.6924717 36.14146863)	Year
61273 | Nashville-Davidson, TN	2046	1584990	0	POINT(-86.6924717 36.14146863)	Year
61273 | Nashville-Davidson, TN	2047	2288020	0	POINT(-86.6924717 36.14146863)	Year
61273 | Nashville-Davidson, TN	2048	2889990	0	POINT(-86.6924717 36.14146863)	Year
61273 | Nashville-Davidson, TN	2049	3566750	0	POINT(-86.6924717 36.14146863)	Year
61273 | Nashville-Davidson, TN	2050	4311000	0	POINT(-86.6924717 36.14146863)	Year
61705 | Newark, OH	2048	6317.67	0	POINT(-82.44734408 40.03967627)	Year
61705 | Newark, OH	2049	15593.8	0	POINT(-82.44734408 40.03967627)	Year
61705 | Newark, OH	2050	29001.5	0	POINT(-82.44734408 40.03967627)	Year
61786 | New Bedford, MA	2035	6963.86	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2036	20128.5	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2037	43519.2	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2038	83055.5	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2039	149052	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2040	241541	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2041	354914	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2042	478751	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2043	619723	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2044	778608	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2045	957551	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2046	1158130	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2047	1380180	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2048	1627180	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2049	1900630	0	POINT(-70.93835619 41.67528364)	Year
61786 | New Bedford, MA	2050	2202250	0	POINT(-70.93835619 41.67528364)	Year
61840 | New Bern, NC	2046	5461.25	0	POINT(-77.04925627 35.07364973)	Year
61840 | New Bern, NC	2047	13794	0	POINT(-77.04925627 35.07364973)	Year
61840 | New Bern, NC	2048	26304.5	0	POINT(-77.04925627 35.07364973)	Year
61840 | New Bern, NC	2049	40246.6	0	POINT(-77.04925627 35.07364973)	Year
61840 | New Bern, NC	2050	57738.1	0	POINT(-77.04925627 35.07364973)	Year
62407 | New Haven, CT	2023	6586.55	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2024	16769.5	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2025	35266.3	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2026	66668.3	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2027	122149	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2028	205955	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2029	319181	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2030	458824	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2031	640708	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2032	876761	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2033	1185050	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2034	1591730	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2035	2115710	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2036	2787980	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2037	3639100	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2038	4699100	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2039	5995700	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2040	7556010	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2041	9380480	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2042	11464900	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2043	13783000	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2044	16296400	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2045	18950500	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2046	21682500	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2047	24422600	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2048	27107300	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2049	29667400	0	POINT(-72.78153317 41.37022629)	Year
62407 | New Haven, CT	2050	32050700	0	POINT(-72.78153317 41.37022629)	Year
62677 | New Orleans, LA	2032	20829.1	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2033	54771.1	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2034	112274	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2035	186643	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2036	296820	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2037	456535	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2038	623355	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2039	844090	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2040	1134820	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2041	1512150	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2042	1997270	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2043	2616090	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2044	3392360	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2045	4346480	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2046	5503460	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2047	6867560	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2048	8439700	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2049	10202500	0	POINT(-90.14535644 29.95855527)	Year
62677 | New Orleans, LA	2050	12133000	0	POINT(-90.14535644 29.95855527)	Year
62731 | New Philadelphia--Dover, OH	2048	7625.79	0	POINT(-81.44526386 40.49266207)	Year
62731 | New Philadelphia--Dover, OH	2049	18822.7	0	POINT(-81.44526386 40.49266207)	Year
62731 | New Philadelphia--Dover, OH	2050	35006.5	0	POINT(-81.44526386 40.49266207)	Year
63217 | New York--Newark, NY--NJ--CT	2018	39477.1	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2019	121441	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2020	276232	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2021	618153	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2022	1184530	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2023	2337420	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2024	3568350	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2025	5083240	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2026	6973110	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2027	9462660	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2028	12765100	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2029	17045500	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2030	22674400	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2031	30094300	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2032	39796900	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2033	52404800	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2034	68898800	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2035	90146100	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2036	117012000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2037	150356000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2038	190799000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2039	238505000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2040	292950000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2041	352955000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2042	416833000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2043	482470000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2044	547683000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2045	610449000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2046	669122000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2047	722499000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2048	769910000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2049	810804000	0	POINT(-73.96816066 40.71580874)	Year
63217 | New York--Newark, NY--NJ--CT	2050	845086000	0	POINT(-73.96816066 40.71580874)	Year
63325 | Nogales, AZ	2038	3042.62	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2039	8149.91	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2040	16725.9	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2041	27568.9	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2042	43123.6	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2043	65019	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2044	86346.8	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2045	112573	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2046	144199	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2047	181274	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2048	223956	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2049	271916	0	POINT(-110.959714 31.40587056)	Year
63325 | Nogales, AZ	2050	324539	0	POINT(-110.959714 31.40587056)	Year
63433 | Norman, OK	2044	13734.7	0	POINT(-97.44394674 35.21388197)	Year
63433 | Norman, OK	2045	35447.9	0	POINT(-97.44394674 35.21388197)	Year
63433 | Norman, OK	2046	69316.4	0	POINT(-97.44394674 35.21388197)	Year
63433 | Norman, OK	2047	108588	0	POINT(-97.44394674 35.21388197)	Year
63433 | Norman, OK	2048	159812	0	POINT(-97.44394674 35.21388197)	Year
63433 | Norman, OK	2049	224458	0	POINT(-97.44394674 35.21388197)	Year
63433 | Norman, OK	2050	275578	0	POINT(-97.44394674 35.21388197)	Year
63838 | North Port--Port Charlotte, FL	2041	20213.9	0	POINT(-82.12386758 27.00692437)	Year
63838 | North Port--Port Charlotte, FL	2042	53388.1	0	POINT(-82.12386758 27.00692437)	Year
63838 | North Port--Port Charlotte, FL	2043	107616	0	POINT(-82.12386758 27.00692437)	Year
63838 | North Port--Port Charlotte, FL	2044	174028	0	POINT(-82.12386758 27.00692437)	Year
63838 | North Port--Port Charlotte, FL	2045	265661	0	POINT(-82.12386758 27.00692437)	Year
63838 | North Port--Port Charlotte, FL	2046	388528	0	POINT(-82.12386758 27.00692437)	Year
63838 | North Port--Port Charlotte, FL	2047	497612	0	POINT(-82.12386758 27.00692437)	Year
63838 | North Port--Port Charlotte, FL	2048	623316	0	POINT(-82.12386758 27.00692437)	Year
63838 | North Port--Port Charlotte, FL	2049	764560	0	POINT(-82.12386758 27.00692437)	Year
63838 | North Port--Port Charlotte, FL	2050	919137	0	POINT(-82.12386758 27.00692437)	Year
64135 | Norwich--New London, CT--RI	2035	7602.12	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2036	21973.3	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2037	47507.8	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2038	90667.8	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2039	162713	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2040	263678	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2041	387443	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2042	522630	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2043	676522	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2044	849970	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2045	1045310	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2046	1264280	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2047	1506670	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2048	1776310	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2049	2074820	0	POINT(-72.07287644 41.39816754)	Year
64135 | Norwich--New London, CT--RI	2050	2404090	0	POINT(-72.07287644 41.39816754)	Year
64378 | Oak Harbor, WA	2026	1105.18	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2027	2948.54	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2028	5390.37	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2029	8097.52	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2030	11848.3	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2031	16754	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2032	21367.6	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2033	27373.8	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2034	35547.4	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2035	46601.3	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2036	61486.5	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2037	81196.1	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2038	107387	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2039	142126	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2040	188211	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2041	248437	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2042	326010	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2043	424847	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2044	548679	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2045	699942	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2046	880414	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2047	1089560	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2048	1324860	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2049	1565250	0	POINT(-122.6487423 48.31322875)	Year
64378 | Oak Harbor, WA	2050	1772680	0	POINT(-122.6487423 48.31322875)	Year
64567 | Ocala, FL	2047	38876.9	0	POINT(-82.13317646 29.15412475)	Year
64567 | Ocala, FL	2048	97106.3	0	POINT(-82.13317646 29.15412475)	Year
64567 | Ocala, FL	2049	182780	0	POINT(-82.13317646 29.15412475)	Year
64567 | Ocala, FL	2050	276550	0	POINT(-82.13317646 29.15412475)	Year
64660 | Ocean Pines, MD--DE	2039	2456.51	0	POINT(-75.13102183 38.37892834)	Year
64660 | Ocean Pines, MD--DE	2040	6879.85	0	POINT(-75.13102183 38.37892834)	Year
64660 | Ocean Pines, MD--DE	2041	14317.6	0	POINT(-75.13102183 38.37892834)	Year
64660 | Ocean Pines, MD--DE	2042	26169.6	0	POINT(-75.13102183 38.37892834)	Year
64660 | Ocean Pines, MD--DE	2043	44817.4	0	POINT(-75.13102183 38.37892834)	Year
64660 | Ocean Pines, MD--DE	2044	69535.6	0	POINT(-75.13102183 38.37892834)	Year
64660 | Ocean Pines, MD--DE	2045	97655.3	0	POINT(-75.13102183 38.37892834)	Year
64660 | Ocean Pines, MD--DE	2046	126909	0	POINT(-75.13102183 38.37892834)	Year
64660 | Ocean Pines, MD--DE	2047	159008	0	POINT(-75.13102183 38.37892834)	Year
64660 | Ocean Pines, MD--DE	2048	194278	0	POINT(-75.13102183 38.37892834)	Year
64660 | Ocean Pines, MD--DE	2049	233303	0	POINT(-75.13102183 38.37892834)	Year
64660 | Ocean Pines, MD--DE	2050	276606	0	POINT(-75.13102183 38.37892834)	Year
64864 | Odessa, TX	2038	13254.5	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2039	35503.3	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2040	72862.8	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2041	120098	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2042	187858	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2043	283241	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2044	376151	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2045	490399	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2046	628171	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2047	789679	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2048	975616	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2049	1184540	0	POINT(-102.4015017 31.86521963)	Year
64864 | Odessa, TX	2050	1413780	0	POINT(-102.4015017 31.86521963)	Year
64945 | Ogden--Layton, UT	2034	16109.3	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2035	43436	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2036	89898.6	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2037	149221	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2038	236522	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2039	363381	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2040	494809	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2041	666151	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2042	886546	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2043	1166310	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2044	1517750	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2045	1949910	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2046	2469960	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2047	3082290	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2048	3791780	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2049	4589660	0	POINT(-111.9860712 41.14076431)	Year
64945 | Ogden--Layton, UT	2050	5467640	0	POINT(-111.9860712 41.14076431)	Year
65080 | Oklahoma City, OK	2031	15731.9	0	POINT(-97.52523817 35.50413881)	Year
65080 | Oklahoma City, OK	2032	41154.2	0	POINT(-97.52523817 35.50413881)	Year
65080 | Oklahoma City, OK	2033	82731.9	0	POINT(-97.52523817 35.50413881)	Year
