Network ID	Year	Fueling-Station Demand [kg]	Non-Fueling-Station Demand [kg]	Geometry [WKT]	Period
14698 | Cedar City, UT	2045	1644.84	0	POINT(-113.0775745 37.70224475)	Year
14698 | Cedar City, UT	2046	2137.56	0	POINT(-113.0775745 37.70224475)	Year
14698 | Cedar City, UT	2047	2724.61	0	POINT(-113.0775745 37.70224475)	Year
14698 | Cedar City, UT	2048	3426.94	0	POINT(-113.0775745 37.70224475)	Year
14698 | Cedar City, UT	2049	4261.87	0	POINT(-113.0775745 37.70224475)	Year
14698 | Cedar City, UT	2050	5234.89	0	POINT(-113.0775745 37.70224475)	Year
14752 | Cedar Rapids, IA	2048	606.407	0	POINT(-91.66172734 41.99866355)	Year
14752 | Cedar Rapids, IA	2049	1455.3	0	POINT(-91.66172734 41.99866355)	Year
14752 | Cedar Rapids, IA	2050	2613.14	0	POINT(-91.66172734 41.99866355)	Year
15076 | Centralia, WA	2044	95.3508	0	POINT(-122.9827901 46.73052282)	Year
15076 | Centralia, WA	2045	232.836	0	POINT(-122.9827901 46.73052282)	Year
15076 | Centralia, WA	2046	425.57	0	POINT(-122.9827901 46.73052282)	Year
15076 | Centralia, WA	2047	687.612	0	POINT(-122.9827901 46.73052282)	Year
15076 | Centralia, WA	2048	1041.87	0	POINT(-122.9827901 46.73052282)	Year
15076 | Centralia, WA	2049	1504.55	0	POINT(-122.9827901 46.73052282)	Year
15076 | Centralia, WA	2050	1910.7	0	POINT(-122.9827901 46.73052282)	Year
15184 | Chambersburg, PA	2047	251.598	0	POINT(-77.64343014 39.93401385)	Year
15184 | Chambersburg, PA	2048	606.444	0	POINT(-77.64343014 39.93401385)	Year
15184 | Chambersburg, PA	2049	1092.94	0	POINT(-77.64343014 39.93401385)	Year
15184 | Chambersburg, PA	2050	1741.58	0	POINT(-77.64343014 39.93401385)	Year
15211 | Champaign, IL	2043	294.862	0	POINT(-88.24876806 40.09960167)	Year
15211 | Champaign, IL	2044	723.478	0	POINT(-88.24876806 40.09960167)	Year
15211 | Champaign, IL	2045	1329.05	0	POINT(-88.24876806 40.09960167)	Year
15211 | Champaign, IL	2046	2159.25	0	POINT(-88.24876806 40.09960167)	Year
15211 | Champaign, IL	2047	3289.06	0	POINT(-88.24876806 40.09960167)	Year
15211 | Champaign, IL	2048	4776.38	0	POINT(-88.24876806 40.09960167)	Year
15211 | Champaign, IL	2049	6097.04	0	POINT(-88.24876806 40.09960167)	Year
15211 | Champaign, IL	2050	7637.69	0	POINT(-88.24876806 40.09960167)	Year
15508 | Charleston--North Charleston, SC	2048	2034.92	0	POINT(-80.01594336 32.90202251)	Year
15508 | Charleston--North Charleston, SC	2049	4883.55	0	POINT(-80.01594336 32.90202251)	Year
15508 | Charleston--North Charleston, SC	2050	8768.9	0	POINT(-80.01594336 32.90202251)	Year
15670 | Charlotte, NC--SC	2043	5009.48	0	POINT(-80.8157913 35.24979551)	Year
15670 | Charlotte, NC--SC	2044	12291.3	0	POINT(-80.8157913 35.24979551)	Year
15670 | Charlotte, NC--SC	2045	22579.6	0	POINT(-80.8157913 35.24979551)	Year
15670 | Charlotte, NC--SC	2046	36683.9	0	POINT(-80.8157913 35.24979551)	Year
15670 | Charlotte, NC--SC	2047	55878.6	0	POINT(-80.8157913 35.24979551)	Year
15670 | Charlotte, NC--SC	2048	81146.9	0	POINT(-80.8157913 35.24979551)	Year
15670 | Charlotte, NC--SC	2049	103584	0	POINT(-80.8157913 35.24979551)	Year
15670 | Charlotte, NC--SC	2050	129758	0	POINT(-80.8157913 35.24979551)	Year
15724 | Charlottesville, VA	2046	455.875	0	POINT(-78.48368511 38.05807989)	Year
15724 | Charlottesville, VA	2047	1102.94	0	POINT(-78.48368511 38.05807989)	Year
15724 | Charlottesville, VA	2048	1996.84	0	POINT(-78.48368511 38.05807989)	Year
15724 | Charlottesville, VA	2049	3194.92	0	POINT(-78.48368511 38.05807989)	Year
15724 | Charlottesville, VA	2050	4793.57	0	POINT(-78.48368511 38.05807989)	Year
15832 | Chattanooga, TN--GA	2042	2094.77	0	POINT(-85.21005766 35.05809977)	Year
15832 | Chattanooga, TN--GA	2043	5158.3	0	POINT(-85.21005766 35.05809977)	Year
15832 | Chattanooga, TN--GA	2044	9522.36	0	POINT(-85.21005766 35.05809977)	Year
15832 | Chattanooga, TN--GA	2045	15552.8	0	POINT(-85.21005766 35.05809977)	Year
15832 | Chattanooga, TN--GA	2046	23828.6	0	POINT(-85.21005766 35.05809977)	Year
15832 | Chattanooga, TN--GA	2047	34796.4	0	POINT(-85.21005766 35.05809977)	Year
15832 | Chattanooga, TN--GA	2048	44679.1	0	POINT(-85.21005766 35.05809977)	Year
15832 | Chattanooga, TN--GA	2049	56269.1	0	POINT(-85.21005766 35.05809977)	Year
15832 | Chattanooga, TN--GA	2050	69942.6	0	POINT(-85.21005766 35.05809977)	Year
16237 | Cheyenne, WY	2048	299.389	0	POINT(-104.8062547 41.14061668)	Year
16237 | Cheyenne, WY	2049	718.496	0	POINT(-104.8062547 41.14061668)	Year
16237 | Cheyenne, WY	2050	1290.13	0	POINT(-104.8062547 41.14061668)	Year
16264 | Chicago, IL--IN	2022	91685.5	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2023	205181	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2024	374831	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2025	619344	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2026	953595	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2027	1426080	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2028	1822390	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2029	2319100	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2030	2966400	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2031	3782010	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2032	4822060	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2033	6175080	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2034	7924280	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2035	10187400	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2036	13100000	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2037	16875200	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2038	21706400	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2039	27868200	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2040	35632500	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2041	45318500	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2042	57243900	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2043	71676700	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2044	88826300	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2045	108737000	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2046	131269000	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2047	156025000	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2048	182402000	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2049	209488000	0	POINT(-87.89856991 41.82638494)	Year
16264 | Chicago, IL--IN	2050	236280000	0	POINT(-87.89856991 41.82638494)	Year
16318 | Chico, CA	2037	13.0277	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2038	38.4878	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2039	65.7418	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2040	105.252	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2041	197.55	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2042	1508.87	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2043	3136.21	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2044	4625.25	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2045	6477.35	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2046	8830.25	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2047	11884.9	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2048	15868.9	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2049	21050.3	0	POINT(-121.8444552 39.75065115)	Year
16318 | Chico, CA	2050	27823.9	0	POINT(-121.8444552 39.75065115)	Year
16885 | Cincinnati, OH--KY--IN	2038	9435.23	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2039	23528.2	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2040	44066.3	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2041	73220.8	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2042	114453	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2043	170848	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2044	224610	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2045	289858	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2046	369200	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2047	464990	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2048	578195	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2049	712204	0	POINT(-84.46209094 39.18625073)	Year
16885 | Cincinnati, OH--KY--IN	2050	869986	0	POINT(-84.46209094 39.18625073)	Year
17533 | Cleburne, TX	2050	80.942	0	POINT(-97.37612835 32.36788515)	Year
17668 | Cleveland, OH	2034	13021	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2035	32670.6	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2036	61628.4	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2037	103275	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2038	163146	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2039	246878	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2040	329818	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2041	433664	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2042	564359	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2043	727738	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2044	927759	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2045	1172660	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2046	1469700	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2047	1825050	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2048	2248270	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2049	2754160	0	POINT(-81.60434848 41.44259146)	Year
17668 | Cleveland, OH	2050	3349380	0	POINT(-81.60434848 41.44259146)	Year
18289 | Coalinga, CA	2015	0.0100209	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2016	0.0310819	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2017	0.294894	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2018	0.78417	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2019	1.49418	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2020	2.8405	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2021	3.90939	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2022	5.11119	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2023	6.86392	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2024	9.198	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2025	12.2353	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2026	16.2714	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2027	21.5975	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2028	28.59	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2029	37.7337	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2030	49.5631	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2031	64.7274	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2032	83.8624	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2033	107.559	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2034	136.281	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2035	170.171	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2036	208.949	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2037	251.94	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2038	298.053	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2039	345.916	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2040	393.988	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2041	441.055	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2042	485.874	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2043	527.532	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2044	565.484	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2045	599.268	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2046	628.621	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2047	653.601	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2048	674.444	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2049	691.243	0	POINT(-120.3545069 36.14647828)	Year
18289 | Coalinga, CA	2050	704.309	0	POINT(-120.3545069 36.14647828)	Year
18451 | Coeur d'Alene, ID	2046	355.359	0	POINT(-116.850453 47.7235478)	Year
18451 | Coeur d'Alene, ID	2047	859.756	0	POINT(-116.850453 47.7235478)	Year
18451 | Coeur d'Alene, ID	2048	1556.56	0	POINT(-116.850453 47.7235478)	Year
18451 | Coeur d'Alene, ID	2049	2490.47	0	POINT(-116.850453 47.7235478)	Year
18451 | Coeur d'Alene, ID	2050	3736.64	0	POINT(-116.850453 47.7235478)	Year
18748 | College Station--Bryan, TX	2048	431.646	0	POINT(-96.3321831 30.62620521)	Year
18748 | College Station--Bryan, TX	2049	1035.9	0	POINT(-96.3321831 30.62620521)	Year
18748 | College Station--Bryan, TX	2050	1860.05	0	POINT(-96.3321831 30.62620521)	Year
18856 | Colorado Springs, CO	2026	5019.96	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2027	12590.4	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2028	22450.6	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2029	36257.3	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2030	56094.4	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2031	83261.8	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2032	110012	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2033	144415	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2034	188915	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2035	246901	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2036	320921	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2037	415943	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2038	537596	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2039	692394	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2040	888528	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2041	1138540	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2042	1452160	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2043	1841570	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2044	2319000	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2045	2895900	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2046	3581540	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2047	4381850	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2048	5298730	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2049	6325630	0	POINT(-104.7743588 38.87167489)	Year
18856 | Colorado Springs, CO	2050	7450270	0	POINT(-104.7743588 38.87167489)	Year
18964 | Columbia, SC	2041	3214.06	0	POINT(-81.07614074 34.03543678)	Year
18964 | Columbia, SC	2042	7947.77	0	POINT(-81.07614074 34.03543678)	Year
18964 | Columbia, SC	2043	14732.8	0	POINT(-81.07614074 34.03543678)	Year
18964 | Columbia, SC	2044	24187.4	0	POINT(-81.07614074 34.03543678)	Year
18964 | Columbia, SC	2045	37266.6	0	POINT(-81.07614074 34.03543678)	Year
18964 | Columbia, SC	2046	54747.6	0	POINT(-81.07614074 34.03543678)	Year
18964 | Columbia, SC	2047	70706.8	0	POINT(-81.07614074 34.03543678)	Year
18964 | Columbia, SC	2048	89589.1	0	POINT(-81.07614074 34.03543678)	Year
18964 | Columbia, SC	2049	111982	0	POINT(-81.07614074 34.03543678)	Year
18964 | Columbia, SC	2050	138469	0	POINT(-81.07614074 34.03543678)	Year
19234 | Columbus, OH	2030	11898.1	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2031	29326	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2032	54811.3	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2033	91617.1	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2034	144746	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2035	219856	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2036	295504	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2037	391691	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2038	515064	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2039	673330	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2040	872360	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2041	1123770	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2042	1439370	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2043	1830440	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2044	2312710	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2045	2908600	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2046	3630660	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2047	4496260	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2048	5520910	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2049	6717570	0	POINT(-82.96922957 40.02129778)	Year
19234 | Columbus, OH	2050	8097410	0	POINT(-82.96922957 40.02129778)	Year
19504 | Concord, CA	2017	5275.69	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2018	18394.7	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2019	27320.4	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2020	28980.7	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2021	32062.1	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2022	82834.9	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2023	151692	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2024	218441	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2025	303243	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2026	414734	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2027	563414	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2028	759938	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2029	1014510	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2030	1343740	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2031	1770970	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2032	2315700	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2033	3000070	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2034	3844980	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2035	4869950	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2036	6086750	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2037	7493490	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2038	9080420	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2039	10832700	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2040	12720700	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2041	14710100	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2042	16757100	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2043	18815500	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2044	20833700	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2045	22767800	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2046	24587100	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2047	26265100	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2048	27788000	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2049	29143100	0	POINT(-122.0082029 37.85037549)	Year
19504 | Concord, CA	2050	30325900	0	POINT(-122.0082029 37.85037549)	Year
19531 | Concord, NH	2050	114.589	0	POINT(-71.55353355 43.2227512)	Year
19558 | Concord, NC	2043	1418.7	0	POINT(-80.58188837 35.48712408)	Year
19558 | Concord, NC	2044	3480.94	0	POINT(-80.58188837 35.48712408)	Year
19558 | Concord, NC	2045	6394.59	0	POINT(-80.58188837 35.48712408)	Year
19558 | Concord, NC	2046	10389	0	POINT(-80.58188837 35.48712408)	Year
19558 | Concord, NC	2047	15825	0	POINT(-80.58188837 35.48712408)	Year
19558 | Concord, NC	2048	22981	0	POINT(-80.58188837 35.48712408)	Year
19558 | Concord, NC	2049	29335.2	0	POINT(-80.58188837 35.48712408)	Year
19558 | Concord, NC	2050	36747.9	0	POINT(-80.58188837 35.48712408)	Year
19755 | Conroe--The Woodlands, TX	2039	1810.19	0	POINT(-95.47993941 30.23058171)	Year
19755 | Conroe--The Woodlands, TX	2040	4501.14	0	POINT(-95.47993941 30.23058171)	Year
19755 | Conroe--The Woodlands, TX	2041	8405.11	0	POINT(-95.47993941 30.23058171)	Year
19755 | Conroe--The Woodlands, TX	2042	13919.2	0	POINT(-95.47993941 30.23058171)	Year
19755 | Conroe--The Woodlands, TX	2043	21660.5	0	POINT(-95.47993941 30.23058171)	Year
19755 | Conroe--The Woodlands, TX	2044	32181.2	0	POINT(-95.47993941 30.23058171)	Year
19755 | Conroe--The Woodlands, TX	2045	42070.4	0	POINT(-95.47993941 30.23058171)	Year
19755 | Conroe--The Woodlands, TX	2046	53964.8	0	POINT(-95.47993941 30.23058171)	Year
19755 | Conroe--The Woodlands, TX	2047	68293.4	0	POINT(-95.47993941 30.23058171)	Year
19755 | Conroe--The Woodlands, TX	2048	85475.3	0	POINT(-95.47993941 30.23058171)	Year
19755 | Conroe--The Woodlands, TX	2049	105603	0	POINT(-95.47993941 30.23058171)	Year
19755 | Conroe--The Woodlands, TX	2050	129311	0	POINT(-95.47993941 30.23058171)	Year
20287 | Corpus Christi, TX	2047	976.847	0	POINT(-97.41376367 27.74616032)	Year
20287 | Corpus Christi, TX	2048	2354.56	0	POINT(-97.41376367 27.74616032)	Year
20287 | Corpus Christi, TX	2049	4243.43	0	POINT(-97.41376367 27.74616032)	Year
20287 | Corpus Christi, TX	2050	6761.79	0	POINT(-97.41376367 27.74616032)	Year
20422 | Corvallis, OR	2043	23.1025	0	POINT(-123.2867962 44.57503713)	Year
20422 | Corvallis, OR	2044	72.9067	0	POINT(-123.2867962 44.57503713)	Year
20422 | Corvallis, OR	2045	174.02	0	POINT(-123.2867962 44.57503713)	Year
20422 | Corvallis, OR	2046	343.683	0	POINT(-123.2867962 44.57503713)	Year
20422 | Corvallis, OR	2047	578.56	0	POINT(-123.2867962 44.57503713)	Year
20422 | Corvallis, OR	2048	1056.09	0	POINT(-123.2867962 44.57503713)	Year
20422 | Corvallis, OR	2049	1527.96	0	POINT(-123.2867962 44.57503713)	Year
20422 | Corvallis, OR	2050	2076.35	0	POINT(-123.2867962 44.57503713)	Year
21745 | Cumberland, MD--WV--PA	2049	27.8642	0	POINT(-78.80570393 39.64851205)	Year
21745 | Cumberland, MD--WV--PA	2050	87.9257	0	POINT(-78.80570393 39.64851205)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2028	48563.4	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2029	119487	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2030	223421	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2031	369386	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2032	578625	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2033	873662	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2034	1169680	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2035	1550090	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2036	2040990	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2037	2673330	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2038	3475100	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2039	4499780	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2040	5800490	0	POINT(-96.97143381 32.81525112)	Year
22042 | Dallas--Fort Worth--Arlington, TX	2041	7435890	0	POINT(-96.97143381 32.81525112)	Year
