Network ID	Territory	Fraction
Link 1256	North America	1
Link 1257	North America	1
Link 1258	North America	1
Link 1259	North America	1
Link 126	North America	1
Link 1260	North America	1
Link 1261	North America	1
Link 1262	North America	1
Link 1263	North America	1
Link 1264	North America	1
Link 1265	North America	1
Link 1266	North America	1
Link 1267	North America	1
Link 1268	North America	1
Link 1269	North America	1
Link 127	North America	1
Link 1270	North America	1
Link 1271	North America	1
Link 1272	North America	1
Link 1273	North America	1
Link 1274	North America	1
Link 1275	North America	1
Link 1276	North America	1
Link 1277	North America	1
Link 1278	North America	1
Link 1279	North America	1
Link 128	North America	1
Link 1280	North America	1
Link 1281	North America	1
Link 1282	North America	1
Link 1283	North America	1
Link 1284	North America	1
Link 1285	North America	1
Link 1286	North America	1
Link 1287	North America	1
Link 1288	North America	1
Link 1289	North America	1
Link 129	North America	1
Link 1290	North America	1
Link 1291	North America	1
Link 1292	North America	1
Link 1293	North America	1
Link 1294	North America	1
Link 1295	North America	1
Link 1296	North America	1
Link 1297	North America	1
Link 1298	North America	1
Link 1299	North America	1
Link 13	North America	1
Link 130	North America	1
Link 1300	North America	1
Link 1301	North America	1
Link 1302	North America	1
Link 1303	North America	1
Link 1304	North America	1
Link 1305	North America	1
Link 1306	North America	1
Link 1307	North America	1
Link 1308	North America	1
Link 1309	North America	1
Link 131	North America	1
Link 1310	North America	1
Link 1311	North America	1
Link 1312	North America	1
Link 1313	North America	1
Link 1314	North America	1
Link 1315	North America	1
Link 1316	North America	1
Link 1317	North America	1
Link 1318	North America	1
Link 1319	North America	1
Link 132	North America	1
Link 1320	North America	1
Link 1321	North America	1
Link 1322	North America	1
Link 1323	North America	1
Link 1324	North America	1
Link 1325	North America	1
Link 1326	North America	1
Link 1327	North America	1
Link 1328	North America	1
Link 1329	North America	1
Link 133	North America	1
Link 1330	North America	1
Link 1331	North America	1
Link 1332	North America	1
Link 1333	North America	1
Link 1334	North America	1
Link 1335	North America	1
Link 1336	North America	1
Link 1337	North America	1
Link 1338	North America	1
Link 1339	North America	1
Link 134	North America	1
Link 1340	North America	1
Link 1341	North America	1
Link 1342	North America	1
Link 1343	North America	1
Link 1344	North America	1
Link 1345	North America	1
Link 1346	North America	1
Link 1347	North America	1
Link 1348	North America	1
Link 1349	North America	1
Link 135	North America	1
Link 1350	North America	1
Link 1351	North America	1
Link 1352	North America	1
Link 1353	North America	1
Link 1354	North America	1
Link 1355	North America	1
Link 1356	North America	1
Link 1357	North America	1
Link 1358	North America	1
Link 1359	North America	1
Link 136	North America	1
Link 1360	North America	1
Link 1361	North America	1
Link 1362	North America	1
Link 1363	North America	1
Link 1364	North America	1
Link 1365	North America	1
Link 1366	North America	1
Link 1367	North America	1
Link 1368	North America	1
Link 1369	North America	1
Link 137	North America	1
Link 1370	North America	1
Link 1371	North America	1
Link 1372	North America	1
Link 1373	North America	1
Link 1374	North America	1
Link 1375	North America	1
Link 1376	North America	1
Link 1377	North America	1
Link 1378	North America	1
Link 1379	North America	1
Link 138	North America	1
Link 1380	North America	1
Link 1381	North America	1
Link 1382	North America	1
Link 1383	North America	1
Link 1384	North America	1
Link 1385	North America	1
Link 1386	North America	1
Link 1387	North America	1
Link 1388	North America	1
Link 1389	North America	1
Link 139	North America	1
Link 1390	North America	1
Link 1391	North America	1
Link 1392	North America	1
Link 1393	North America	1
Link 1394	North America	1
Link 1395	North America	1
Link 1396	North America	1
Link 1397	North America	1
Link 1398	North America	1
Link 1399	North America	1
Link 14	North America	1
Link 140	North America	1
Link 1400	North America	1
Link 1401	North America	1
Link 1402	North America	1
Link 1403	North America	1
Link 1404	North America	1
Link 1405	North America	1
Link 1406	North America	1
Link 1407	North America	1
Link 1408	North America	1
Link 1409	North America	1
Link 141	North America	1
Link 1410	North America	1
Link 1411	North America	1
Link 1412	North America	1
Link 1413	North America	1
Link 1414	North America	1
Link 1415	North America	1
Link 1416	North America	1
Link 1417	North America	1
Link 1418	North America	1
Link 1419	North America	1
Link 142	North America	1
Link 1420	North America	1
Link 1421	North America	1
Link 1422	North America	1
Link 1423	North America	1
Link 1424	North America	1
Link 1425	North America	1
Link 1426	North America	1
Link 1427	North America	1
Link 1428	North America	1
Link 1429	North America	1
Link 143	North America	1
Link 1430	North America	1
Link 1431	North America	1
Link 1432	North America	1
Link 1433	North America	1
Link 1434	North America	1
Link 1435	North America	1
Link 1436	North America	1
Link 1437	North America	1
Link 1438	North America	1
Link 1439	North America	1
Link 144	North America	1
Link 1440	North America	1
Link 1441	North America	1
Link 1442	North America	1
Link 1443	North America	1
Link 1444	North America	1
Link 1445	North America	1
Link 1446	North America	1
Link 1447	North America	1
Link 1448	North America	1
Link 1449	North America	1
Link 145	North America	1
Link 1450	North America	1
Link 1451	North America	1
Link 1452	North America	1
Link 1453	North America	1
Link 1454	North America	1
Link 1455	North America	1
Link 1456	North America	1
Link 1457	North America	1
Link 1458	North America	1
Link 1459	North America	1
Link 146	North America	1
Link 1460	North America	1
Link 1461	North America	1
Link 1462	North America	1
Link 1463	North America	1
Link 1464	North America	1
Link 1465	North America	1
Link 1466	North America	1
Link 1467	North America	1
Link 1468	North America	1
Link 1469	North America	1
Link 147	North America	1
Link 1470	North America	1
Link 1471	North America	1
Link 1472	North America	1
Link 1473	North America	1
Link 1474	North America	1
Link 1475	North America	1
Link 1476	North America	1
Link 1477	North America	1
Link 1478	North America	1
Link 1479	North America	1
Link 148	North America	1
Link 1480	North America	1
Link 1481	North America	1
Link 1482	North America	1
Link 1483	North America	1
Link 1484	North America	1
Link 1485	North America	1
Link 1486	North America	1
Link 1487	North America	1
Link 1488	North America	1
Link 1489	North America	1
Link 149	North America	1
Link 1490	North America	1
Link 1491	North America	1
Link 1492	North America	1
Link 1493	North America	1
Link 1494	North America	1
Link 1495	North America	1
Link 1496	North America	1
Link 1497	North America	1
Link 1498	North America	1
Link 1499	North America	1
Link 15	North America	1
Link 150	North America	1
Link 1500	North America	1
Link 1501	North America	1
Link 1502	North America	1
Link 1503	North America	1
Link 1504	North America	1
Link 1505	North America	1
Link 1506	North America	1
Link 1507	North America	1
Link 1508	North America	1
Link 1509	North America	1
Link 151	North America	1
Link 1510	North America	1
Link 1511	North America	1
Link 1512	North America	1
Link 1513	North America	1
Link 1514	North America	1
Link 1515	North America	1
Link 1516	North America	1
Link 1517	North America	1
Link 1518	North America	1
Link 1519	North America	1
Link 152	North America	1
Link 1520	North America	1
Link 1521	North America	1
Link 1522	North America	1
Link 1523	North America	1
Link 1524	North America	1
Link 1525	North America	1
Link 1526	North America	1
Link 1527	North America	1
Link 1528	North America	1
Link 1529	North America	1
Link 153	North America	1
Link 1530	North America	1
Link 1531	North America	1
Link 1532	North America	1
Link 1533	North America	1
Link 1534	North America	1
Link 1535	North America	1
Link 1536	North America	1
Link 1537	North America	1
Link 1538	North America	1
Link 1539	North America	1
Link 154	North America	1
Link 1540	North America	1
Link 1541	North America	1
Link 1542	North America	1
Link 1543	North America	1
Link 1544	North America	1
Link 1545	North America	1
Link 1546	North America	1
Link 1547	North America	1
Link 1548	North America	1
Link 1549	North America	1
Link 155	North America	1
Link 1550	North America	1
Link 1551	North America	1
Link 1552	North America	1
Link 1553	North America	1
Link 1554	North America	1
Link 1555	North America	1
Link 1556	North America	1
Link 1557	North America	1
Link 1558	North America	1
Link 1559	North America	1
Link 156	North America	1
Link 1560	North America	1
Link 1561	North America	1
Link 1562	North America	1
Link 1563	North America	1
Link 1564	North America	1
Link 1565	North America	1
Link 1566	North America	1
Link 1567	North America	1
Link 1568	North America	1
Link 1569	North America	1
Link 157	North America	1
Link 1570	North America	1
Link 1571	North America	1
Link 1572	North America	1
Link 1573	North America	1
Link 1574	North America	1
Link 1575	North America	1
Link 1576	North America	1
Link 1577	North America	1
Link 1578	North America	1
Link 1579	North America	1
Link 158	North America	1
Link 1580	North America	1
Link 1581	North America	1
Link 1582	North America	1
Link 1583	North America	1
Link 1584	North America	1
Link 1585	North America	1
Link 1586	North America	1
Link 1587	North America	1
Link 1588	North America	1
Link 1589	North America	1
Link 159	North America	1
Link 1590	North America	1
Link 1591	North America	1
Link 1592	North America	1
Link 1593	North America	1
Link 1594	North America	1
Link 1595	North America	1
Link 1596	North America	1
Link 1597	North America	1
Link 1598	North America	1
Link 1599	North America	1
Link 16	North America	1
Link 160	North America	1
Link 1600	North America	1
Link 1601	North America	1
Link 1602	North America	1
Link 1603	North America	1
Link 1604	North America	1
Link 1605	North America	1
Link 1606	North America	1
Link 1607	North America	1
Link 1608	North America	1
Link 1609	North America	1
Link 161	North America	1
Link 1610	North America	1
Link 1611	North America	1
Link 1612	North America	1
Link 1613	North America	1
Link 1614	North America	1
Link 1615	North America	1
Link 1616	North America	1
Link 1617	North America	1
Link 1618	North America	1
Link 1619	North America	1
Link 162	North America	1
Link 1620	North America	1
Link 1621	North America	1
Link 1622	North America	1
Link 1623	North America	1
Link 1624	North America	1
Link 1625	North America	1
Link 1626	North America	1
Link 1627	North America	1
Link 1628	North America	1
Link 1629	North America	1
Link 163	North America	1
Link 1630	North America	1
Link 1631	North America	1
Link 1632	North America	1
Link 1633	North America	1
Link 1634	North America	1
Link 1635	North America	1
Link 1636	North America	1
Link 1637	North America	1
Link 1638	North America	1
Link 1639	North America	1
Link 164	North America	1
Link 1640	North America	1
Link 1641	North America	1
Link 1642	North America	1
Link 1643	North America	1
Link 1644	North America	1
Link 1645	North America	1
Link 1646	North America	1
Link 1647	North America	1
Link 1648	North America	1
Link 1649	North America	1
Link 165	North America	1
Link 1650	North America	1
Link 1651	North America	1
Link 1652	North America	1
Link 1653	North America	1
Link 1654	North America	1
Link 1655	North America	1
Link 1656	North America	1
Link 1657	North America	1
Link 1658	North America	1
Link 1659	North America	1
Link 166	North America	1
Link 1660	North America	1
Link 1661	North America	1
Link 1662	North America	1
Link 1663	North America	1
Link 1664	North America	1
Link 1665	North America	1
Link 1666	North America	1
Link 1667	North America	1
Link 1668	North America	1
Link 1669	North America	1
Link 167	North America	1
Link 1670	North America	1
Link 1671	North America	1
Link 1672	North America	1
Link 1673	North America	1
Link 1674	North America	1
Link 1675	North America	1
Link 1676	North America	1
Link 1677	North America	1
Link 1678	North America	1
Link 1679	North America	1
Link 168	North America	1
Link 1680	North America	1
Link 1681	North America	1
Link 1682	North America	1
Link 1683	North America	1
Link 1684	North America	1
Link 1685	North America	1
Link 1686	North America	1
Link 1687	North America	1
Link 1688	North America	1
Link 1689	North America	1
Link 169	North America	1
Link 1690	North America	1
Link 1691	North America	1
Link 1692	North America	1
Link 1693	North America	1
Link 1694	North America	1
Link 1695	North America	1
Link 1696	North America	1
Link 1697	North America	1
Link 1698	North America	1
Link 1699	North America	1
Link 17	North America	1
Link 170	North America	1
Link 1700	North America	1
Link 1701	North America	1
Link 1702	North America	1
Link 1703	North America	1
Link 1704	North America	1
Link 1705	North America	1
Link 1706	North America	1
Link 1707	North America	1
Link 1708	North America	1
Link 1709	North America	1
Link 171	North America	1
Link 1710	North America	1
Link 1711	North America	1
Link 1712	North America	1
Link 1713	North America	1
Link 1714	North America	1
Link 1715	North America	1
Link 1716	North America	1
Link 1717	North America	1
Link 1718	North America	1
Link 1719	North America	1
Link 172	North America	1
Link 1720	North America	1
Link 1721	North America	1
Link 1722	North America	1
Link 1723	North America	1
Link 1724	North America	1
Link 1725	North America	1
Link 1726	North America	1
Link 1727	North America	1
Link 1728	North America	1
Link 1729	North America	1
Link 173	North America	1
Link 1730	North America	1
Link 1731	North America	1
Link 1732	North America	1
Link 1733	North America	1
Link 1734	North America	1
Link 1735	North America	1
Link 1736	North America	1
Link 1737	North America	1
Link 1738	North America	1
Link 1739	North America	1
Link 174	North America	1
Link 1740	North America	1
Link 1741	North America	1
Link 1742	North America	1
Link 1743	North America	1
Link 1744	North America	1
Link 1745	North America	1
Link 1746	North America	1
Link 1747	North America	1
Link 1748	North America	1
Link 1749	North America	1
Link 175	North America	1
Link 1750	North America	1
Link 1751	North America	1
Link 1752	North America	1
Link 1753	North America	1
Link 1754	North America	1
Link 1755	North America	1
Link 1756	North America	1
Link 1757	North America	1
Link 1758	North America	1
Link 1759	North America	1
Link 176	North America	1
Link 1760	North America	1
Link 1761	North America	1
Link 1762	North America	1
Link 1763	North America	1
Link 1764	North America	1
Link 1765	North America	1
Link 1766	North America	1
Link 1767	North America	1
Link 1768	North America	1
Link 1769	North America	1
Link 177	North America	1
Link 1770	North America	1
Link 1771	North America	1
Link 1772	North America	1
Link 1773	North America	1
Link 1774	North America	1
Link 1775	North America	1
Link 1776	North America	1
Link 1777	North America	1
Link 1778	North America	1
Link 1779	North America	1
Link 178	North America	1
Link 1780	North America	1
Link 1781	North America	1
Link 1782	North America	1
Link 1783	North America	1
Link 1784	North America	1
Link 1785	North America	1
Link 1786	North America	1
Link 1787	North America	1
Link 1788	North America	1
Link 1789	North America	1
Link 179	North America	1
Link 1790	North America	1
Link 1791	North America	1
Link 1792	North America	1
Link 1793	North America	1
Link 1794	North America	1
Link 1795	North America	1
Link 1796	North America	1
Link 1797	North America	1
Link 1798	North America	1
Link 1799	North America	1
Link 18	North America	1
Link 180	North America	1
Link 1800	North America	1
Link 1801	North America	1
Link 1802	North America	1
Link 1803	North America	1
Link 1804	North America	1
Link 1805	North America	1
Link 1806	North America	1
Link 1807	North America	1
Link 1808	North America	1
Link 1809	North America	1
Link 181	North America	1
Link 1810	North America	1
Link 1811	North America	1
Link 1812	North America	1
Link 1813	North America	1
Link 1814	North America	1
Link 1815	North America	1
Link 1816	North America	1
Link 1817	North America	1
Link 1818	North America	1
Link 1819	North America	1
Link 182	North America	1
Link 1820	North America	1
Link 1821	North America	1
Link 1822	North America	1
Link 1823	North America	1
Link 1824	North America	1
Link 1825	North America	1
Link 1826	North America	1
Link 1827	North America	1
Link 1828	North America	1
Link 1829	North America	1
Link 183	North America	1
Link 1830	North America	1
Link 1831	North America	1
Link 1832	North America	1
Link 1833	North America	1
Link 1834	North America	1
Link 1835	North America	1
Link 1836	North America	1
Link 1837	North America	1
Link 1838	North America	1
Link 1839	North America	1
Link 184	North America	1
Link 1840	North America	1
Link 1841	North America	1
Link 1842	North America	1
Link 1843	North America	1
Link 1844	North America	1
Link 1845	North America	1
Link 1846	North America	1
Link 1847	North America	1
Link 1848	North America	1
Link 1849	North America	1
Link 185	North America	1
Link 1850	North America	1
Link 1851	North America	1
Link 1852	North America	1
Link 1853	North America	1
Link 1854	North America	1
Link 1855	North America	1
Link 1856	North America	1
Link 1857	North America	1
Link 1858	North America	1
Link 1859	North America	1
Link 186	North America	1
Link 1860	North America	1
Link 1861	North America	1
Link 1862	North America	1
Link 1863	North America	1
Link 1864	North America	1
Link 1865	North America	1
Link 1866	North America	1
Link 1867	North America	1
Link 1868	North America	1
Link 1869	North America	1
Link 187	North America	1
Link 1870	North America	1
Link 1871	North America	1
Link 1872	North America	1
Link 1873	North America	1
Link 1874	North America	1
Link 1875	North America	1
Link 1876	North America	1
Link 1877	North America	1
Link 1878	North America	1
Link 1879	North America	1
Link 188	North America	1
Link 1880	North America	1
Link 1881	North America	1
Link 1882	North America	1
Link 1883	North America	1
Link 1884	North America	1
Link 1885	North America	1
Link 1886	North America	1
Link 1887	North America	1
Link 1888	North America	1
Link 1889	North America	1
Link 189	North America	1
Link 1890	North America	1
Link 1891	North America	1
Link 1892	North America	1
Link 1893	North America	1
Link 1894	North America	1
Link 1895	North America	1
Link 1896	North America	1
Link 1897	North America	1
Link 1898	North America	1
Link 1899	North America	1
Link 19	North America	1
Link 190	North America	1
Link 1900	North America	1
Link 1901	North America	1
Link 1902	North America	1
Link 1903	North America	1
Link 1904	North America	1
Link 1905	North America	1
Link 1906	North America	1
Link 1907	North America	1
Link 1908	North America	1
Link 1909	North America	1
Link 191	North America	1
Link 1910	North America	1
Link 1911	North America	1
Link 1912	North America	1
Link 1913	North America	1
Link 1914	North America	1
Link 1915	North America	1
Link 1916	North America	1
Link 1917	North America	1
Link 1918	North America	1
Link 1919	North America	1
Link 192	North America	1
Link 1920	North America	1
Link 1921	North America	1
Link 1922	North America	1
Link 1923	North America	1
Link 1924	North America	1
Link 1925	North America	1
Link 1926	North America	1
Link 1927	North America	1
Link 1928	North America	1
Link 1929	North America	1
Link 193	North America	1
Link 1930	North America	1
Link 1931	North America	1
Link 1932	North America	1
Link 1933	North America	1
Link 1934	North America	1
Link 1935	North America	1
Link 1936	North America	1
Link 1937	North America	1
Link 1938	North America	1
Link 1939	North America	1
Link 194	North America	1
Link 1940	North America	1
Link 1941	North America	1
Link 1942	North America	1
Link 1943	North America	1
Link 1944	North America	1
Link 1945	North America	1
Link 1946	North America	1
Link 1947	North America	1
Link 1948	North America	1
Link 1949	North America	1
Link 195	North America	1
Link 1950	North America	1
Link 1951	North America	1
Link 1952	North America	1
Link 1953	North America	1
Link 1954	North America	1
Link 1955	North America	1
Link 1956	North America	1
Link 1957	North America	1
Link 1958	North America	1
Link 1959	North America	1
Link 196	North America	1
Link 1960	North America	1
Link 1961	North America	1
Link 1962	North America	1
Link 1963	North America	1
Link 1964	North America	1
Link 1965	North America	1
Link 1966	North America	1
Link 1967	North America	1
Link 1968	North America	1
Link 1969	North America	1
Link 197	North America	1
Link 1970	North America	1
Link 1971	North America	1
Link 1972	North America	1
Link 1973	North America	1
Link 1974	North America	1
Link 1975	North America	1
Link 1976	North America	1
Link 1977	North America	1
Link 1978	North America	1
Link 1979	North America	1
Link 198	North America	1
Link 1980	North America	1
Link 1981	North America	1
Link 1982	North America	1
Link 1983	North America	1
Link 1984	North America	1
Link 1985	North America	1
Link 1986	North America	1
Link 1987	North America	1
Link 1988	North America	1
Link 1989	North America	1
Link 199	North America	1
Link 1990	North America	1
Link 1991	North America	1
Link 1992	North America	1
Link 1993	North America	1
Link 1994	North America	1
Link 1995	North America	1
Link 1996	North America	1
Link 1997	North America	1
Link 1998	North America	1
Link 1999	North America	1
Link 2	North America	1
Link 20	North America	1
Link 200	North America	1
Link 2000	North America	1
Link 2001	North America	1
Link 2002	North America	1
Link 2003	North America	1
Link 2004	North America	1
Link 2005	North America	1
Link 2006	North America	1
Link 2007	North America	1
Link 2008	North America	1
Link 2009	North America	1
Link 201	North America	1
Link 2010	North America	1
Link 2011	North America	1
Link 2012	North America	1
Link 2013	North America	1
Link 2014	North America	1
Link 2015	North America	1
Link 2016	North America	1
Link 2017	North America	1
Link 2018	North America	1
Link 2019	North America	1
Link 202	North America	1
Link 2020	North America	1
Link 2021	North America	1
Link 2022	North America	1
Link 2023	North America	1
Link 2024	North America	1
Link 2025	North America	1
Link 2026	North America	1
Link 2027	North America	1
Link 2028	North America	1
Link 2029	North America	1
Link 203	North America	1
Link 2030	North America	1
Link 2031	North America	1
Link 2032	North America	1
Link 2033	North America	1
Link 2034	North America	1
Link 2035	North America	1
Link 2036	North America	1
Link 2037	North America	1
Link 2038	North America	1
Link 2039	North America	1
Link 204	North America	1
Link 2040	North America	1
Link 2041	North America	1
Link 2042	North America	1
Link 2043	North America	1
Link 2044	North America	1
Link 2045	North America	1
Link 2046	North America	1
Link 2047	North America	1
Link 2048	North America	1
Link 2049	North America	1
Link 205	North America	1
Link 2050	North America	1
Link 2051	North America	1
Link 2052	North America	1
Link 2053	North America	1
Link 2054	North America	1
Link 2055	North America	1
Link 2056	North America	1
Link 2057	North America	1
Link 2058	North America	1
Link 2059	North America	1
Link 206	North America	1
Link 2060	North America	1
Link 2061	North America	1
Link 2062	North America	1
Link 2063	North America	1
Link 2064	North America	1
Link 2065	North America	1
Link 2066	North America	1
Link 2067	North America	1
Link 2068	North America	1
Link 2069	North America	1
Link 207	North America	1
Link 2070	North America	1
Link 2071	North America	1
Link 2072	North America	1
Link 2073	North America	1
Link 2074	North America	1
Link 2075	North America	1
Link 2076	North America	1
Link 2077	North America	1
Link 2078	North America	1
Link 2079	North America	1
Link 208	North America	1
Link 2080	North America	1
Link 2081	North America	1
Link 2082	North America	1
Link 2083	North America	1
Link 2084	North America	1
Link 2085	North America	1
Link 2086	North America	1
Link 2087	North America	1
Link 2088	North America	1
Link 2089	North America	1
Link 209	North America	1
Link 2090	North America	1
Link 2091	North America	1
Link 2092	North America	1
Link 2093	North America	1
Link 2094	North America	1
Link 2095	North America	1
Link 2096	North America	1
Link 2097	North America	1
Link 2098	North America	1
Link 2099	North America	1
Link 21	North America	1
Link 210	North America	1
Link 2100	North America	1
Link 2101	North America	1
Link 2102	North America	1
Link 2103	North America	1
Link 2104	North America	1
Link 2105	North America	1
Link 2106	North America	1
Link 2107	North America	1
Link 2108	North America	1
Link 2109	North America	1
Link 211	North America	1
Link 2110	North America	1
Link 2111	North America	1
Link 2112	North America	1
Link 2113	North America	1
Link 2114	North America	1
Link 2115	North America	1
Link 2116	North America	1
Link 2117	North America	1
Link 2118	North America	1
Link 2119	North America	1
Link 212	North America	1
Link 2120	North America	1
Link 2121	North America	1
Link 2122	North America	1
Link 2123	North America	1
Link 2124	North America	1
Link 2125	North America	1
Link 2126	North America	1
Link 2127	North America	1
Link 2128	North America	1
Link 2129	North America	1
Link 213	North America	1
Link 2130	North America	1
Link 2131	North America	1
Link 2132	North America	1
Link 2133	North America	1
Link 2134	North America	1
Link 2135	North America	1
Link 2136	North America	1
Link 2137	North America	1
Link 2138	North America	1
Link 2139	North America	1
Link 214	North America	1
Link 2140	North America	1
Link 2141	North America	1
Link 2142	North America	1
Link 2143	North America	1
Link 2144	North America	1
Link 2145	North America	1
Link 2146	North America	1
Link 2147	North America	1
Link 2148	North America	1
Link 2149	North America	1
Link 215	North America	1
Link 2150	North America	1
Link 2151	North America	1
Link 2152	North America	1
Link 2153	North America	1
Link 2154	North America	1
Link 2155	North America	1
Link 2156	North America	1
Link 2157	North America	1
Link 2158	North America	1
Link 2159	North America	1
Link 216	North America	1
Link 2160	North America	1
Link 2161	North America	1
Link 2162	North America	1
Link 2163	North America	1
Link 2164	North America	1
Link 2165	North America	1
Link 2166	North America	1
Link 2167	North America	1
Link 2168	North America	1
Link 2169	North America	1
Link 217	North America	1
Link 2170	North America	1
Link 2171	North America	1
Link 2172	North America	1
Link 2173	North America	1
Link 2174	North America	1
Link 2175	North America	1
Link 2176	North America	1
Link 2177	North America	1
Link 2178	North America	1
Link 2179	North America	1
Link 218	North America	1
Link 2180	North America	1
Link 2181	North America	1
Link 2182	North America	1
Link 2183	North America	1
Link 2184	North America	1
Link 2185	North America	1
Link 2186	North America	1
Link 2187	North America	1
Link 2188	North America	1
Link 2189	North America	1
Link 219	North America	1
Link 2190	North America	1
Link 2191	North America	1
Link 2192	North America	1
Link 2193	North America	1
Link 2194	North America	1
Link 2195	North America	1
Link 2196	North America	1
Link 2197	North America	1
Link 2198	North America	1
Link 2199	North America	1
Link 22	North America	1
Link 220	North America	1
Link 2200	North America	1
Link 2201	North America	1
Link 2202	North America	1
Link 2203	North America	1
Link 2204	North America	1
Link 2205	North America	1
Link 2206	North America	1
Link 2207	North America	1
Link 2208	North America	1
Link 2209	North America	1
Link 221	North America	1
Link 2210	North America	1
Link 2211	North America	1
Link 2212	North America	1
Link 2213	North America	1
Link 2214	North America	1
Link 2215	North America	1
Link 2216	North America	1
Link 2217	North America	1
Link 2218	North America	1
Link 2219	North America	1
Link 222	North America	1
Link 2220	North America	1
Link 2221	North America	1
Link 2222	North America	1
Link 2223	North America	1
Link 2224	North America	1
Link 2225	North America	1
Link 2226	North America	1
Link 2227	North America	1
Link 2228	North America	1
Link 2229	North America	1
Link 223	North America	1
Link 2230	North America	1
Link 2231	North America	1
Link 2232	North America	1
Link 2233	North America	1
Link 2234	North America	1
Link 2235	North America	1
Link 2236	North America	1
Link 2237	North America	1
Link 2238	North America	1
Link 2239	North America	1
Link 224	North America	1
Link 2240	North America	1
Link 2241	North America	1
Link 2242	North America	1
Link 2243	North America	1
Link 2244	North America	1
Link 2245	North America	1
Link 2246	North America	1
Link 2247	North America	1
Link 2248	North America	1
Link 2249	North America	1
Link 225	North America	1
Link 2250	North America	1
Link 2251	North America	1
Link 2252	North America	1
Link 2253	North America	1
Link 2254	North America	1
Link 2255	North America	1
Link 2256	North America	1
Link 2257	North America	1
Link 2258	North America	1
Link 2259	North America	1
Link 226	North America	1
Link 2260	North America	1
Link 2261	North America	1
Link 2262	North America	1
Link 2263	North America	1
Link 2264	North America	1
Link 2265	North America	1
Link 2266	North America	1
Link 2267	North America	1
Link 2268	North America	1
Link 2269	North America	1
Link 227	North America	1
Link 2270	North America	1
Link 2271	North America	1
Link 2272	North America	1
Link 2273	North America	1
Link 2274	North America	1
Link 2275	North America	1
Link 2276	North America	1
Link 2277	North America	1
Link 2278	North America	1
Link 2279	North America	1
Link 228	North America	1
Link 2280	North America	1
Link 2281	North America	1
Link 2282	North America	1
Link 2283	North America	1
Link 2284	North America	1
Link 2285	North America	1
Link 2286	North America	1
Link 2287	North America	1
Link 2288	North America	1
Link 2289	North America	1
Link 229	North America	1
Link 2290	North America	1
Link 2291	North America	1
Link 2292	North America	1
Link 2293	North America	1
Link 2294	North America	1
Link 2295	North America	1
Link 2296	North America	1
Link 2297	North America	1
Link 2298	North America	1
Link 2299	North America	1
Link 23	North America	1
Link 230	North America	1
Link 2300	North America	1
Link 2301	North America	1
Link 2302	North America	1
Link 2303	North America	1
Link 2304	North America	1
Link 2305	North America	1
Link 2306	North America	1
Link 2307	North America	1
Link 2309	North America	1
Link 231	North America	1
Link 2310	North America	1
Link 2311	North America	1
Link 2312	North America	1
Link 2313	North America	1
Link 2314	North America	1
Link 2315	North America	1
Link 2316	North America	1
Link 2317	North America	1
Link 2318	North America	1
Link 2319	North America	1
Link 232	North America	1
Link 2320	North America	1
Link 2321	North America	1
Link 2322	North America	1
Link 2323	North America	1
Link 2324	North America	1
Link 2325	North America	1
Link 2326	North America	1
Link 2327	North America	1
Link 2328	North America	1
Link 2329	North America	1
Link 233	North America	1
Link 2330	North America	1
Link 2331	North America	1
Link 2332	North America	1
Link 2333	North America	1
Link 2334	North America	1
Link 2335	North America	1
Link 2336	North America	1
Link 2337	North America	1
Link 2338	North America	1
Link 2339	North America	1
Link 234	North America	1
Link 2340	North America	1
Link 2341	North America	1
Link 2342	North America	1
Link 2343	North America	1
Link 2344	North America	1
Link 2345	North America	1
Link 2346	North America	1
Link 2347	North America	1
Link 2348	North America	1
Link 2349	North America	1
Link 235	North America	1
Link 2350	North America	1
Link 2351	North America	1
Link 2352	North America	1
Link 2353	North America	1
Link 2354	North America	1
Link 2355	North America	1
Link 2356	North America	1
Link 2357	North America	1
Link 2358	North America	1
Link 2359	North America	1
Link 236	North America	1
Link 2360	North America	1
Link 2361	North America	1
Link 2362	North America	1
Link 2363	North America	1
Link 2364	North America	1
Link 2365	North America	1
Link 2366	North America	1
Link 2367	North America	1
Link 2368	North America	1
Link 2369	North America	1
Link 237	North America	1
Link 2370	North America	1
Link 2371	North America	1
Link 2372	North America	1
Link 2373	North America	1
Link 2374	North America	1
Link 2375	North America	1
Link 2376	North America	1
Link 2377	North America	1
Link 2378	North America	1
Link 2379	North America	1
Link 238	North America	1
Link 2380	North America	1
Link 2381	North America	1
Link 2382	North America	1
Link 2383	North America	1
Link 2384	North America	1
Link 2385	North America	1
Link 2386	North America	1
Link 2387	North America	1
Link 2388	North America	1
Link 2389	North America	1
Link 239	North America	1
Link 2390	North America	1
Link 2391	North America	1
Link 2392	North America	1
Link 2393	North America	1
Link 2394	North America	1
Link 2395	North America	1
Link 2396	North America	1
Link 2397	North America	1
Link 2398	North America	1
Link 2399	North America	1
Link 24	North America	1
Link 240	North America	1
Link 2400	North America	1
Link 2401	North America	1
Link 2402	North America	1
Link 2403	North America	1
Link 2404	North America	1
Link 2405	North America	1
Link 2406	North America	1
Link 2407	North America	1
Link 2408	North America	1
Link 2409	North America	1
Link 241	North America	1
Link 2410	North America	1
